"","Value","Std.Error","t-value","p-value","Lambda"
"(Intercept)",-319.607926353247,182.243676396297,-1.75373945847233,0.0810707876225808,0.614626901567822
"Median_S",0.26345650413587,0.0258878403945395,10.1768436501733,9.93502361440295e-20,0.614626901567822
