"Species","Group","Median_S","LCI_S","UCI_S","Median_W","LCI_W","UCI_W","Median_diff","LCI_diff","UCI_diff","elev_roundS","elev_roundW","maxTemp_June_mean","minTemp_June_mean","maxTemp_June_ci","minTemp_June_ci","tempRange_June","maxTemp_Jan_mean","minTemp_Jan_mean","maxTemp_Jan_ci","minTemp_Jan_ci","tempRange_Jan","ThermalRegime","Species3","Tree.name","HWI","Diet"
"Speckled Piculet",0,2050.375,1955.3,2324,2174.65,2095.0875,2228.05,-123.5,-235.425,148.254999999998,2100,2200,27.1764638975482,14.1433777066307,0.0497340062127928,0.0314255894362978,13.0330861909175,4.17222118175859,-8.01574117426725,0.0380559323250754,0.0304197356685805,12.1879623560258,35.1922050718155,"Picumnus innominatus","Picumnus_innominatus",10.66356147,"invertebrates"
"Coppersmith Barbet",0,861,848.2075,861,901.649999999999,852.5,1011,-41.5499999999998,-150.079999999999,8.5,900,900,34.4428358060341,22.2947674997511,0.04349096041162,0.0352590587250573,12.148068306283,14.5189684357264,1.89830230010953,0.0425190583718323,0.0285234458648067,12.6206661356168,32.5445335059246,"Megalaima haemacephala","Megalaima_haemacephala",25.0825522,"fruit"
"Brown-headed Barbet",0,827,827,831,827,827,827,0,0,4,800,800,34.8266481135088,22.767694694101,0.0371399753039667,0.0310862941515126,12.0589534194078,15.1850312514257,2.46013504265706,0.0431564250140531,0.028918822881336,12.7248962087686,32.3665130708517,"Megalaima zeylanica","Megalaima_zeylanica",17.9836947,"fruit"
"Blue-throated Barbet",2,2011,2010,2016.7,1901,1870,1934.6,109.5,76.4000000000001,141,2000,1900,27.5813886588502,14.8422961251798,0.0514115040492322,0.0342161535790828,12.7390925336704,6.72522807196371,-5.43884103766373,0.0433600987790126,0.0336114510431376,12.1640691096274,33.0202296965139,"Megalaima asiatica","Megalaima_asiatica",17.49884742,"fruit"
"Lineated Barbet",0,828.199999999999,738.169999999999,867,724.4,666,836.42,87.9000000000001,-61.4300000000004,195,800,700,34.8266481135088,22.767694694101,0.0371399753039667,0.0310862941515126,12.0589534194078,16.202084144074,3.29582738790159,0.0437319532203077,0.0291451190964541,12.9062567561724,31.5308207256072,"Megalaima lineata","Megalaima_lineata",18.99310168,"fruit"
"Great Barbet",0,2483.95,2417,2499,2417,2417,2417,66.9499999999998,0,82,2500,2400,22.3530080530554,10.1359071530081,0.0538396112688407,0.0348385172889662,12.2171009000474,2.48172277828329,-9.48831665150136,0.0425458519984202,0.0336241706500588,11.9700394297847,31.8413247045568,"Megalaima virens","Megalaima_virens",21.67202429,"fruit"
"Spotted Owlet",0,827,827,836.85875,827,827,827,0,0,9.8587499999999,800,800,34.8266481135088,22.767694694101,0.0371399753039667,0.0310862941515126,12.0589534194078,15.1850312514257,2.46013504265706,0.0431564250140531,0.028918822881336,12.7248962087686,32.3665130708517,"Athene brama","Athene_brama",29.247852,"invertebrates"
"Collared Owlet",2,3207.925,2893,3262.70625,2680,2674.225,2680,527.924999999999,213.825,582.70625,3200,2700,16.2309402106568,4.81013011152416,0.0451961893453638,0.0317097005924498,11.4208100991326,-0.169578724049098,-11.7119942415517,0.0474446604380811,0.0395483739708326,11.5424155175027,27.9429344522085,"Glaucidium brodiei","Glaucidium_brodiei",20.71829123,"vertebrates"
"Jungle Owlet",0,700.25,666,848.04625,713.1,655.48,827,0,-150.06875,166.61,700,700,35.4448782807973,23.5015047347256,0.0320636036519555,0.027804222601936,11.9433735460717,16.202084144074,3.29582738790159,0.0437319532203077,0.0291451190964541,12.9062567561724,32.1490508928957,"Glaucidium radiatum","Glaucidium_radiatum",26.89636707,"invertebrates"
"Rose-ringed Parakeet",0,1352.45,1318.765,1413,1286.65,1255,1365.9125,64.3999999999996,-30.7499999999996,135.01,1400,1300,30.630136406397,18.7024270931326,0.0459548879733138,0.0359576860274805,11.9277093132643,11.3993692406248,-1.02548662100232,0.0442932696457408,0.0313380092208575,12.4248558616272,31.6556230273993,"Psittacula krameri","Psittacula_krameri",47.72960483,"fruit"
"Slaty-headed Parakeet",2,2417,2417,2417,2173,2173,2179,244,238,244,2400,2200,23.541152562936,11.1284561722778,0.0546705602225242,0.0352396776069264,12.4126963906582,4.17222118175859,-8.01574117426725,0.0380559323250754,0.0304197356685805,12.1879623560258,31.5568937372032,"Psittacula himalayana","Psittacula_himalayana",47.6475879,"omnivore"
"Plum-headed Parakeet",2,1775.75,1684.8925,1834.4075,1365,1352,1383,412,321.156250000001,480.36375,1800,1400,27.6413013013013,15.6184334334334,0.0492164860936635,0.036917981366612,12.0228678678679,10.1341439322672,-2.18821730950141,0.0503374979077727,0.0381213443247119,12.3223612417686,29.8295186108027,"Psittacula cyanocephala","Psittacula_cyanocephala",50.43591699,"fruit"
"Scarlet Minivet",2,2412.25,2156.60875,2494.8,1925.5,1870,1994.6,490.125,220.385000000001,620.75,2400,1900,23.541152562936,11.1284561722778,0.0546705602225242,0.0352396776069264,12.4126963906582,6.72522807196371,-5.43884103766373,0.0433600987790126,0.0336114510431376,12.1640691096274,28.9799936005997,"Pericrocotus flammeus","Pericrocotus_flammeus",27.33760301,"invertebrates"
"Long-tailed Minivet",2,2810,2788,2833.815,2173,2134.7375,2173.55125,641,615,681.8,2800,2200,19.482813682458,7.63939004086575,0.0505880032488291,0.0336743463655858,11.8434236415922,4.17222118175859,-8.01574117426725,0.0380559323250754,0.0304197356685805,12.1879623560258,27.4985548567252,"Pericrocotus ethologus","Pericrocotus_ethologus",31.24588004,"invertebrates"
"Small Minivet",2,900.8,845.7025,985,809.1,666.06,827,110.65,27.2574999999999,241.8675,900,800,34.4428358060341,22.2947674997511,0.04349096041162,0.0352590587250573,12.148068306283,15.1850312514257,2.46013504265706,0.0431564250140531,0.028918822881336,12.7248962087686,31.982700763377,"Pericrocotus cinnamomeus","Pericrocotus_cinnamomeus",22.4781892,"invertebrates"
"Common Iora",2,850.9,812.105,881.56625,767,631.75,810.53,84.2500000000001,30.2650000000002,217,900,800,34.4428358060341,22.2947674997511,0.04349096041162,0.0352590587250573,12.148068306283,15.1850312514257,2.46013504265706,0.0431564250140531,0.028918822881336,12.7248962087686,31.982700763377,"Aegithina tiphia","Aegithina_tiphia",9.442634919,"invertebrates"
"Bar-winged Flycatcher-shrike",2,1684.45,1488.035,1949.2,1465.8,1364.17875,1559.9,229.3,8.37749999999958,531.1175,1700,1500,28.2443500424809,16.3048028387226,0.0490270658147735,0.0374857154959968,11.9395472037583,9.79640170397897,-2.55083386205021,0.0451870073554771,0.0333743535342371,12.3472355660292,30.7951839045311,"Hemipus picatus","Hemipus_picatus",15.2918254,"invertebrates"
"Himalayan Shrike-Babbler",2,2604.2,2604.2,2604.2,2417,2417,2417,187.2,187.2,187.2,2600,2400,21.383918190096,9.28978777054003,0.0520531754042009,0.0337628496044515,12.0941304195559,2.48172277828329,-9.48831665150136,0.0425458519984202,0.0336241706500588,11.9700394297847,30.8722348415974,"Pteruthius flaviscapis","Pteruthius_flaviscapis",19.68423778,"invertebrates"
"Black-hooded Oriole",0,721,666,752,666,655.9975,666,55,0,86,700,700,35.4448782807973,23.5015047347256,0.0320636036519555,0.027804222601936,11.9433735460717,16.202084144074,3.29582738790159,0.0437319532203077,0.0291451190964541,12.9062567561724,32.1490508928957,"Oriolus xanthornus","Oriolus_xanthornus",26.9861565,"fruit"
"Maroon Oriole",0,2417,2417,2417,2417,2417,2417,0,0,0,2400,2400,23.541152562936,11.1284561722778,0.0546705602225242,0.0352396776069264,12.4126963906582,2.48172277828329,-9.48831665150136,0.0425458519984202,0.0336241706500588,11.9700394297847,33.0294692144374,"Oriolus traillii","Oriolus_traillii",26.13313045,"omnivore"
"Red-billed Chough",2,4713,4665,4825.9,4211,4211,4211,502,454,614.899999999997,4700,4200,8.00471854902811,-2.43099573668618,0.0216097813460046,0.0230276505481413,10.4357142857143,-9.69129558451298,-20.6212337114465,0.0283013274080432,0.0299541264071642,10.9299381269335,28.6259522604746,"Pyrrhocorax pyrrhocorax","Pyrrhocorax_pyrrhocorax",38.08226878,"invertebrates"
"Yellow-billed Chough",2,5267,5267,5267,4252.8,4211,4265.02375,1014.2,997.150000000001,1056,5300,4300,4.68061129978388,-5.89997255668759,0.0203979876370277,0.0228844118385724,10.5805838564715,-10.1097434763379,-21.2030782839452,0.0270155994048026,0.0284328538015677,11.0933348076073,25.8836895837291,"Pyrrhocorax graculus","Pyrrhocorax_graculus",35.92893067,"invertebrates"
"Gray Treepie",0,2417,2417,2417,2417,2417,2417,0,0,0,2400,2400,23.541152562936,11.1284561722778,0.0546705602225242,0.0352396776069264,12.4126963906582,2.48172277828329,-9.48831665150136,0.0425458519984202,0.0336241706500588,11.9700394297847,33.0294692144374,"Dendrocitta formosae","Dendrocitta_formosae",15.79692104,"omnivore"
"Rufous Treepie",1,918.6,861,954.25625,1048.9,1007.795,1092.61,-128.849999999999,-196.906250000003,-68.9374999999984,900,1000,34.4428358060341,22.2947674997511,0.04349096041162,0.0352590587250573,12.148068306283,13.6126699885809,1.11721166822381,0.0427266772539068,0.0284986337345262,12.4954583203571,33.3256241378103,"Dendrocitta vagabunda","Dendrocitta_vagabunda",14.95803233,"omnivore"
"Red-billed Blue-Magpie",0,2148.175,2115,2180.805,2173,2138,2201.0125,-17.4749999999999,-65.5712499999998,33.3600000000003,2100,2200,27.1764638975482,14.1433777066307,0.0497340062127928,0.0314255894362978,13.0330861909175,4.17222118175859,-8.01574117426725,0.0380559323250754,0.0304197356685805,12.1879623560258,35.1922050718155,"Urocissa erythrorhyncha","Urocissa_erythrorhyncha",19.62280616,"omnivore"
"Yellow-billed Blue-Magpie",2,2511,2510,2511,2438.69999999999,2417,2499,71.3750000000032,11.5987500000004,94,2500,2400,22.3530080530554,10.1359071530081,0.0538396112688407,0.0348385172889662,12.2171009000474,2.48172277828329,-9.48831665150136,0.0425458519984202,0.0336241706500588,11.9700394297847,31.8413247045568,"Urocissa flavirostris","Urocissa_flavirostris",12.78680638,"invertebrates"
"Eurasian Jay",2,2484,2484,2484.9,2417,2417,2417,67,67,67.8999999999996,2500,2400,22.3530080530554,10.1359071530081,0.0538396112688407,0.0348385172889662,12.2171009000474,2.48172277828329,-9.48831665150136,0.0425458519984202,0.0336241706500588,11.9700394297847,31.8413247045568,"Garrulus glandarius","Garrulus_glandarius",17.50926634,"omnivore"
"Black-headed Jay",0,2417,2417,2417,2417,2417,2417,0,0,0,2400,2400,23.541152562936,11.1284561722778,0.0546705602225242,0.0352396776069264,12.4126963906582,2.48172277828329,-9.48831665150136,0.0425458519984202,0.0336241706500588,11.9700394297847,33.0294692144374,"Garrulus lanceolatus","Garrulus_lanceolatus",17.05094153,"omnivore"
"House Crow",0,1794.85,1740.9025,1825.2325,1810,1785.615,1810,-9.27499999999986,-65.0325,27.5225,1800,1800,27.6413013013013,15.6184334334334,0.0492164860936635,0.036917981366612,12.0228678678679,7.33040540540541,-4.81171171171171,0.044476986703483,0.033743506121438,12.1421171171171,32.453013013013,"Corvus splendens","Corvus_splendens",36.62683518,"omnivore"
"Large-billed Crow",2,2893,2844,2893,2630,2630,2630,263,214,263,2900,2600,18.6759867120146,6.92743810804398,0.050036170415283,0.033187661863865,11.7485486039706,0.701863136513273,-11.0015059186104,0.0453911024799525,0.036923162894389,11.7033690551236,29.677492630625,"Corvus macrorhynchos","Corvus_macrorhynchos",38.03851875,"omnivore"
"Eurasian Jackdaw",1,2704,2696.2,2751.37625,3197,2766.7,3197,-491.4,-500.215,-62.6999999999962,2700,3200,20.3570086376724,8.41056220639491,0.0516831762524629,0.0341503979735411,11.9464464312775,-3.91820786864932,-15.0234200743494,0.0461368244438302,0.0416480185547321,11.1052122057001,35.3804287120218,"Corvus monedula","Corvus_monedula",41.10772243,"omnivore"
"Eurasian Nutcracker",2,3228,3054.765,3269,2860,2860,2917.75,361.5,174.325,409,3200,2900,16.2309402106568,4.81013011152416,0.0451961893453638,0.0317097005924498,11.4208100991326,-1.69841018745551,-13.0699359329273,0.0473845567592365,0.0412422288976189,11.3715257454718,29.3008761435841,"Nucifraga caryocatactes","Nucifraga_caryocatactes",22.95651226,"seeds"
"Eurasian Magpie",2,4251.65,4211,4253,4148,4148,4148,103.65,63,105,4300,4100,9.85943387881468,-0.835417956656347,0.0220589775602292,0.021664898231046,10.694851835471,-9.1444713024903,-19.7858901568385,0.0331233340510221,0.0321241774859645,10.6414188543482,29.6453240356532,"Pica pica","Pica_pica",21.68592065,"omnivore"
"Long-tailed Shrike",2,3423.725,3345.425,3520.76,2026.3,1926.8975,2068.2,1407.275,1326.2,1536.03,3400,2000,14.7514884824367,3.58425040177546,0.0402431213455166,0.0304509367668564,11.1672380806612,6.02349736303012,-6.23649479143965,0.0367805185372145,0.0295535215008276,12.2599921544698,20.9879832738764,"Lanius schach","Lanius_schach",19.99957577,"invertebrates"
"White-throated Fantail",2,1767.1,1679.6,1832,1628.875,1575.3975,1682.9575,148.4,44.4637499999995,241.462500000001,1800,1600,27.6413013013013,15.6184334334334,0.0492164860936635,0.036917981366612,12.0228678678679,8.79992350841408,-3.37247577766446,0.0410408363124757,0.0302668088368569,12.1723992860785,31.0137770789658,"Rhipidura albicollis","Rhipidura_albicollis",17.32114512,"invertebrates"
"Hair-crested Drongo",2,1279,1255,1297.8,912.899999999999,863.4875,1011,358.8,255.975000000001,411.701250000001,1300,900,31.558729611196,19.5627112797516,0.0478129138985327,0.0378145616164514,11.9960183314443,14.5189684357264,1.89830230010953,0.0425190583718323,0.0285234458648067,12.6206661356168,29.6604273110865,"Dicrurus hottentottus","Dicrurus_hottentottus",24.4694317,"invertebrates"
"Ashy Drongo",2,2485.9,2417,2499,1630.6,1450.12875,1870,852.249999999999,619.705000000001,1027.77375,2500,1600,22.3530080530554,10.1359071530081,0.0538396112688407,0.0348385172889662,12.2171009000474,8.79992350841408,-3.37247577766446,0.0410408363124757,0.0302668088368569,12.1723992860785,25.7254838307199,"Dicrurus leucophaeus","Dicrurus_leucophaeus",30.10929264,"invertebrates"
"Black Drongo",2,1681,1606.04875,1750.2075,861,827,861,829.925,751.29125,908.3175,1700,900,28.2443500424809,16.3048028387226,0.0490270658147735,0.0374857154959968,11.9395472037583,14.5189684357264,1.89830230010953,0.0425190583718323,0.0285234458648067,12.6206661356168,26.3460477423714,"Dicrurus macrocercus","Dicrurus_macrocercus",27.11140206,"invertebrates"
"Bronzed Drongo",2,2093,2073.25,2109.8375,2049,1929.825,2063.4,35.9499999999998,24.25,166.1375,2100,2000,27.1764638975482,14.1433777066307,0.0497340062127928,0.0314255894362978,13.0330861909175,6.02349736303012,-6.23649479143965,0.0367805185372145,0.0295535215008276,12.2599921544698,33.4129586889878,"Dicrurus aeneus","Dicrurus_aeneus",27.86537116,"invertebrates"
"Coal Tit",2,3144.7,3057.1975,3216,2893,2892.75,2900.5,251.325,163.9975,323,3100,2900,16.9991192463813,5.4701539404151,0.0468697339181514,0.0319701110303918,11.5289653059661,-1.69841018745551,-13.0699359329273,0.0473845567592365,0.0412422288976189,11.3715257454718,30.0690551793086,"Parus ater","Parus_ater",20.92307692,"invertebrates"
"Rufous-naped Tit",2,3378,3113.2,3451,2939.85,2918,2953.45,428.85,181.0125,511.258750000001,3400,2900,14.7514884824367,3.58425040177546,0.0402431213455166,0.0304509367668564,11.1672380806612,-1.69841018745551,-13.0699359329273,0.0473845567592365,0.0412422288976189,11.3715257454718,27.821424415364,"Parus rufonuchalis","Parus_rufonuchalis",17.72162617,"invertebrates"
"Green-backed Tit",2,2548,2514.15,2598.5,2499,2499,2499,49,15.1499999999992,99.5,2500,2500,22.3530080530554,10.1359071530081,0.0538396112688407,0.0348385172889662,12.2171009000474,1.54627461595723,-10.2856398457062,0.0453875815140179,0.0361219892626303,11.8319144616634,32.6386478987616,"Parus monticolus","Parus_monticolus",15.66479173,"invertebrates"
"Cinereous Tit",2,3420,3307,3487,3237,3237,3237,183,70,250,3400,3200,14.7514884824367,3.58425040177546,0.0402431213455166,0.0304509367668564,11.1672380806612,-3.91820786864932,-15.0234200743494,0.0461368244438302,0.0416480185547321,11.1052122057001,29.7749085567861,"Parus major","Parus_major",19.18394538,"invertebrates"
"Himalayan Black-lored Tit",2,2393.65,2217.19,2479.00625,2141.85,2114.95,2153,260.549999999998,87.3925000000005,358.51125,2400,2100,23.541152562936,11.1284561722778,0.0546705602225242,0.0352396776069264,12.4126963906582,5.15347965287724,-7.19780520684135,0.0331857422927083,0.0282161834627527,12.3512848597186,30.7389577697774,"Parus xanthogenys","Parus_xanthogenys",16.53381643,"invertebrates"
"Gray-headed Canary-Flycatcher",2,2499,2499,2499,1332,1283.4575,1375.5375,1167,1122,1215.5425,2500,1300,22.3530080530554,10.1359071530081,0.0538396112688407,0.0348385172889662,12.2171009000474,11.3993692406248,-1.02548662100232,0.0442932696457408,0.0313380092208575,12.4248558616272,23.3784946740577,"Culicicapa ceylonensis","Culicicapa_ceylonensis",19.98883172,"invertebrates"
