"","Value","Std.Error","t-value","p-value","Lambda"
"(Intercept)",3334.47583676858,225.135439073814,14.8109771188681,9.17850941825011e-35,0.763842661472873
"ThermalRegime",-165.76757606771,6.40468034296122,-25.8822559739284,2.85399245524756e-68,0.763842661472873
"HWI",3.36026676124687,2.8224355420178,1.1905557137523,0.235128797244137,0.763842661472873
"Dietinvertebrates",182.663467235583,79.3206944301475,2.30284755507836,0.0222348918284351,0.763842661472873
"Dietomnivore",88.7000018451904,79.2932217221502,1.11863284047156,0.264533586670308,0.763842661472873
"Dietseeds",194.33843244524,106.462291812703,1.82542033556009,0.0693122086634053,0.763842661472873
"Dietvertebrates",182.320869483324,166.679633626421,1.09384011421551,0.275237831429739,0.763842661472873
