"","Value","Std.Error","t-value","p-value","Lambda"
"(Intercept)",2546.96333199917,143.504712026201,17.7482906034064,4.17798293995029e-35,-0.0155690312347129
"ThermalRegime",-117.608787075261,6.15767243219759,-19.0995523666217,6.66683872442736e-38,-0.0155690312347129
"HWI",2.1701646663956,1.82195289601746,1.19112007293892,0.235996871013752,-0.0155690312347129
"Dietinvertebrates",-69.8455034770475,54.2140178053624,-1.2883292237776,0.200151837347701,-0.0155690312347129
"Dietomnivore",-103.407929625096,55.8516001959986,-1.85147657832916,0.0666011032390221,-0.0155690312347129
"Dietseeds",-45.4404330856123,78.9042260298078,-0.575893527787044,0.565783874346224,-0.0155690312347129
"Dietvertebrates",97.4878464850612,118.719619618306,0.821160367582823,0.413210862675709,-0.0155690312347129
