"Species","Group","Median_S","LCI_S","UCI_S","Median_W","LCI_W","UCI_W","Median_diff","LCI_diff","UCI_diff","elev_roundS","elev_roundW","maxTemp_June_mean","minTemp_June_mean","maxTemp_June_ci","minTemp_June_ci","tempRange_June","maxTemp_Jan_mean","minTemp_Jan_mean","maxTemp_Jan_ci","minTemp_Jan_ci","tempRange_Jan","ThermalRegime","Tree.name","Scientific","HWI","Diet"
"Fire-breasted Flowerpecker",2,2613.05,2522.0725,2689.62625,2338.075,2266.97375,2397.03,271.025,143,361.4575,2600,2300,18.4056941885781,13.3225925305644,0.0206134711945377,0.0231247606805158,5.08310165801373,8.85349194167306,-1.58595548733691,0.0356887095113754,0.0453355709108195,10.43944742901,19.991649675915,"Dicaeum_ignipectus","Dicaeum ignipectus",23.28177999,"omnivore"
"Streaked Spiderhunter",2,2082.55,1823,2118,1739,1739,1739,343.55,84,379,2100,1700,20.7175122532786,15.7399655583521,0.0166923002690036,0.0181327043738682,4.97754669492648,12.7071086873326,2.04434557979334,0.0306520773646664,0.0349700811847896,10.6627631075392,18.6731666734853,"Arachnothera_magna","Arachnothera magna",17.61684357,"omnivore"
"Black-throated Sunbird",2,2404.8,2109.5,2623.98,2031.4,1790.3,2089,389.35,67.4899999999989,656.93,2400,2000,19.3273056913133,14.2997319880183,0.0171888060626102,0.0194574371673969,5.02757370329497,10.7385517157162,0.234705092196849,0.034702495463683,0.0404316571588155,10.5038466235194,19.0926005991165,"Aethopyga_saturata","Aethopyga saturata",16.24088176,"omnivore"
"Crimson Sunbird",0,1559.75,1425,1809.91875,1451.15,1425,1571,105.925,-77.0275,360.163749999998,1600,1500,23.1558970756125,18.2352595064547,0.0124787985534398,0.0114270197583065,4.92063756915781,13.9486375450658,3.19685587322881,0.0280955325359026,0.0325298947366589,10.751781671837,19.9590412023837,"Aethopyga_siparaja","Aethopyga siparaja",17.45259455,"omnivore"
"Green-tailed Sunbird",2,3310,3248,3434,2677,2676.94875,2681.2,633,571,757,3300,2700,15.3279796264856,10.0359252971138,0.0235225688163147,0.0256663340638877,5.29205432937182,6.42037037037037,-3.98791969539633,0.0333414430061879,0.0490190660358988,10.4082900657667,19.3158993218819,"Aethopyga_nipalensis","Aethopyga nipalensis",18.29359049,"omnivore"
"Purple Sunbird",1,1147.5,981.4275,1332.165,1722.6,1671.4,1791.56,-587.550000000001,-779.847499999999,-348.354999999999,1100,1700,25.7505495260338,20.8016073636489,0.0110781078585299,0.00819007947366856,4.94894216238495,12.7071086873326,2.04434557979334,0.0306520773646664,0.0349700811847896,10.6627631075392,23.7062039462405,"Nectarinia_asiatica","Cinnyris asiaticus",17.7876848,"omnivore"
"Dark-breasted Rosefinch",2,4217,4217,4217,3696.2,3696.2,3696.2,520.800000000001,520.800000000001,520.800000000001,4200,3700,12.5311443148688,6.15377551020408,0.0229467326474226,0.0152017007851174,6.37736880466472,1.44488774855677,-9.28756895445799,0.029245412181191,0.0427055779308655,10.7324567030148,21.8187132693268,"Carpodacus_nipalensis","Procarduelis nipalensis",26.10994646,"seeds"
"Olive-backed Pipit",2,3642.8,3447,3742.865,2903.7,2815.03375,2962,752.800000000001,501.585,886.151250000001,3600,2900,14.7688242424242,8.89770909090909,0.0340276783944198,0.0216597034703794,5.87111515151515,5.26536360532605,-5.03074428132468,0.0317618622389557,0.0470441774403132,10.2961078866507,19.7995685237489,"Anthus_hodgsoni","Anthus hodgsoni",25.89732612,"invertebrates"
"Paddyfield Pipit",0,1621.95,1425,2328,1513.2,1425,1596.8,130.9,-123.375,817.274999999999,1600,1500,23.1558970756125,18.2352595064547,0.0124787985534398,0.0114270197583065,4.92063756915781,13.9486375450658,3.19685587322881,0.0280955325359026,0.0325298947366589,10.751781671837,19.9590412023837,"Anthus_rufulus","Anthus rufulus",21.5591577,"invertebrates"
"Russet Sparrow",2,3185.325,3159,3407,3140,3137.89625,3140,45.8000000000002,19,267,3200,3100,15.7495153743316,10.4962901069519,0.0223981117374672,0.0248796193002895,5.25322526737968,4.20968077723803,-6.12248438584316,0.0319093593970038,0.0487321720173269,10.3321651630812,21.8719997601748,"Passer_rutilans","Passer cinnamomeus",31.53067654,"seeds"
"Eurasian Tree Sparrow",1,2674.375,2573.67875,2826.00625,2848,2829,2848,-173.225,-274.312500000001,-21.225,2700,2800,17.9580477673936,12.8180685358255,0.0204544811490932,0.0236055902544778,5.13997923156802,5.90342787541326,-4.49949538889856,0.0329520440574153,0.0492310649162341,10.4029232643118,22.4575431562922,"Passer_montanus","Passer montanus",22.83723871,"seeds"
"House Sparrow",2,1854,1700.8675,1991.1725,1618.6,1483.66375,1759.63125,238.975,36.3749999999998,431.266250000001,1900,1600,21.6982190355036,16.7341274430438,0.0145048450287383,0.015474462332119,4.96409159245981,13.3181259330816,2.63019232458066,0.0292256301139292,0.033420129195188,10.6879336085009,19.0680267109229,"Passer_domesticus","Passer domesticus",25.709883,"seeds"
"Rufous-breasted Accentor",2,4104,3856.15,4166.0475,3434,3414.6,3434,674.05,430.923749999999,745.309999999999,4100,3400,12.8926766202352,6.60658937359246,0.0255823040743478,0.0164950203104838,6.28608724664276,2.63821273757919,-7.69921640546849,0.0321992266097327,0.0501667370964993,10.3374291430477,20.5918930257037,"Prunella_strophiata","Prunella strophiata",16.25903298,"invertebrates"
"Red-wattled Lapwing",0,1577.075,1425,1707.75625,1468.75,1425,1584,103.2,-84.2324999999992,246.5,1600,1500,23.1558970756125,18.2352595064547,0.0124787985534398,0.0114270197583065,4.92063756915781,13.9486375450658,3.19685587322881,0.0280955325359026,0.0325298947366589,10.751781671837,19.9590412023837,"Vanellus_indicus","Vanellus indicus",43.2386972,"invertebrates"
"Kalij Pheasant",0,3235.85,2975.33,3425,3188.6,2995.515,3293.3,68.225000000001,-230.813749999997,361.53875,3200,3200,15.7495153743316,10.4962901069519,0.0223981117374672,0.0248796193002895,5.25322526737968,3.66970254010695,-6.6622827540107,0.0318242049914758,0.0485392339404359,10.3319852941176,22.4117981283423,"Lophura_leucomelanos","Lophura leucomelanos",17.7587268,"omnivore"
"Indian Peafowl",0,601.05,520,663.58,899.2,525.18,978.19,-248.7,-431.47,114.12,600,900,28.2359583639996,23.4397487120177,0.0103072186393977,0.00564898051159889,4.79620965198191,17.7420858969719,6.65194233321269,0.0220052502891657,0.026574027707067,11.0901435637592,21.5840160307869,"Pavo_cristatus","Pavo cristatus",28.71360931,"omnivore"
"Hill Partridge",2,3389,3266.3,3443.975,2677.1,2677,2686.35,712,587.625,764.4,3400,2700,14.901333777926,9.59323107702568,0.0243632447136759,0.0264629273742117,5.3081027009003,6.42037037037037,-3.98791969539633,0.0333414430061879,0.0490190660358988,10.4082900657667,18.8892534733223,"Arborophila_torqueola","Arborophila torqueola",25.19798408,"omnivore"
