"","Value","Std.Error","t-value","p-value","Lambda"
"(Intercept)",2584.84334727971,129.173864695566,20.0105753077189,4.24579063988127e-50,0.123951045457587
"ThermalRegime",-82.5670621639279,3.54330408546711,-23.302279503071,1.56450730415528e-59,0.123951045457587
"HWI",1.98176193121747,1.1744511411572,1.68739410416411,0.0930485003551991,0.123951045457587
"Dietinvertebrates",34.6441663859798,38.4573026208588,0.900847538048318,0.368726473553231,0.123951045457587
"Dietomnivore",2.22789429645232,40.6703728591059,0.0547792936192249,0.95636764580045,0.123951045457587
"Dietseeds",36.8867305188972,47.0590792577513,0.783838763968623,0.434039435229102,0.123951045457587
"Dietvertebrates",1.20907232551009,73.823648172056,0.016377845791259,0.986948882369217,0.123951045457587
