"Value","Std.Error","t-value","p-value","dataset","Variable"
19.0426286991724,39.250833210174,0.485152215679245,0.628332124139276,"95.q1.sam60","Dietomnivore"
11.5663659107644,46.130578089588,0.250730998607949,0.802392336484772,"95.q1.sam60","Dietseeds"
-40.6236025829006,75.1051036433186,-0.540890040919536,0.589449123392257,"95.q1.sam60","Dietvertebrates"
4226.21915314884,76.3644774077796,55.3427365263197,5.09594534845985e-126,"95.q2.sam30","(Intercept)"
-129.324532939748,1.88528019154129,-68.5969828357557,2.54320500913551e-144,"95.q2.sam30","ThermalRegime"
-0.664257623149686,1.02682682672853,-0.646903261444786,0.518411232379834,"95.q2.sam30","HWI"
2.54047820617637,32.1923418137948,0.0789156073475755,0.937175983588122,"95.q2.sam30","Dietinvertebrates"
15.1233417543735,33.3655332526387,0.453262402247908,0.650834571545102,"95.q2.sam30","Dietomnivore"
23.5540221246241,38.9192967041686,0.605201638242895,0.545707931476679,"95.q2.sam30","Dietseeds"
-62.3806378647407,64.7869890110605,-0.962857493718237,0.336742476187865,"95.q2.sam30","Dietvertebrates"
4251.51435623064,87.2785498205737,48.7120187602894,1.12737475789282e-96,"95.q2.sam60","(Intercept)"
-129.798083274627,2.22138479648854,-58.4311567630271,1.97308207960997e-108,"95.q2.sam60","ThermalRegime"
-0.343352909635021,1.15434946896979,-0.297442775229454,0.766521693686604,"95.q2.sam60","HWI"
-1.42686589077314,36.799734127533,-0.0387738097734131,0.969119986064587,"95.q2.sam60","Dietinvertebrates"
-10.5175799547421,38.1309018062147,-0.275828251012619,0.783042706349486,"95.q2.sam60","Dietomnivore"
3.95128926197645,43.8751129886353,0.090057642996838,0.928356196619262,"95.q2.sam60","Dietseeds"
-56.0637880143615,76.5054861035729,-0.732807421659441,0.464768570835601,"95.q2.sam60","Dietvertebrates"
4212.04863383484,73.6623908614165,57.1804496783048,1.27955127802008e-131,"95.q3.sam30","(Intercept)"
-129.190429180662,1.82327678069541,-70.856180777659,1.50993368498737e-150,"95.q3.sam30","ThermalRegime"
-0.508019324414256,1.00564883859821,-0.505165724769683,0.61396229343197,"95.q3.sam30","HWI"
7.57385708729449,30.8838151597567,0.245237094190476,0.806507868076628,"95.q3.sam30","Dietinvertebrates"
17.0912632156388,32.293466242749,0.529248334234681,0.597181750054446,"95.q3.sam30","Dietomnivore"
27.3279750469735,37.6967108108798,0.724943223404157,0.469278777418684,"95.q3.sam30","Dietseeds"
-48.5359563787212,63.5301082250892,-0.763983530560922,0.445718569006968,"95.q3.sam30","Dietvertebrates"
4254.61547263851,87.784621170387,48.4665242717223,1.5234160911645e-97,"95.q3.sam60","(Intercept)"
-130.002140107059,2.22863447135869,-58.3326434988699,9.91603363897564e-110,"95.q3.sam60","ThermalRegime"
-0.221147369108951,1.16856829504228,-0.18924642235048,0.850139536388872,"95.q3.sam60","HWI"
-0.176843076266216,36.8377691636567,-0.0048005913572173,0.996175677213482,"95.q3.sam60","Dietinvertebrates"
-14.6497551545343,38.3620388466719,-0.38188155778392,0.703055929174276,"95.q3.sam60","Dietomnivore"
3.38268708570638,44.1989519271983,0.0765331967888769,0.939090520294833,"95.q3.sam60","Dietseeds"
-64.4157963563281,68.5166557241032,-0.94014799285756,0.348558839560395,"95.q3.sam60","Dietvertebrates"
3755.88378245683,126.033751607585,29.8006187592592,1.54314739901113e-72,"50.q1.sam30","(Intercept)"
-120.22813017331,3.05659055352477,-39.3340645624473,8.62601929663044e-92,"50.q1.sam30","ThermalRegime"
0.395231562026039,1.79039173067005,0.220751445203628,0.825529409848404,"50.q1.sam30","HWI"
128.238133788896,55.8378911286535,2.29661491859406,0.0227610889573326,"50.q1.sam30","Dietinvertebrates"
75.291646231997,58.2673041457543,1.29217658746759,0.197907758913243,"50.q1.sam30","Dietomnivore"
86.7684465715049,67.7662450281181,1.28040806356472,0.202004702560023,"50.q1.sam30","Dietseeds"
60.9815611687901,104.598380272851,0.58300674455681,0.560598747023852,"50.q1.sam30","Dietvertebrates"
3813.65188888353,152.823363741901,24.9546391042948,3.36444178209711e-53,"50.q1.sam60","(Intercept)"
-121.758564628173,3.94398721012957,-30.8719471288988,4.36204177178679e-64,"50.q1.sam60","ThermalRegime"
0.578965413950261,1.92410188587661,0.300901640500439,0.763939122840075,"50.q1.sam60","HWI"
158.54957044954,57.7714556083879,2.74442748204738,0.00686221768769884,"50.q1.sam60","Dietinvertebrates"
74.9832903854038,60.8223882761175,1.23282384185572,0.219722480492802,"50.q1.sam60","Dietomnivore"
83.1405675875728,72.1802524344552,1.15184645084291,0.251361472051595,"50.q1.sam60","Dietseeds"
-48.7730415566876,116.930809012323,-0.417110272037436,0.677241244461809,"50.q1.sam60","Dietvertebrates"
3777.05052155146,115.499305624476,32.7019327183822,1.03316956777866e-83,"50.q2.sam30","(Intercept)"
-121.899387528335,2.67500814505377,-45.5697257422313,7.07320373900543e-110,"50.q2.sam30","ThermalRegime"
1.28576085618447,1.68123310341859,0.76477250749466,0.445277997648853,"50.q2.sam30","HWI"
116.961033214946,49.6168235210723,2.35728579370408,0.0193420799518047,"50.q2.sam30","Dietinvertebrates"
80.5597449372465,51.4837124253655,1.56476176915236,0.119166233729588,"50.q2.sam30","Dietomnivore"
62.6673389313139,61.2773115705521,1.02268420929599,0.307650861649255,"50.q2.sam30","Dietseeds"
74.7225796452899,100.840812866801,0.740995411689016,0.459535974460515,"50.q2.sam30","Dietvertebrates"
3729.24457491173,134.219979816023,27.7845711199141,1.70797028040301e-62,"50.q2.sam60","(Intercept)"
-119.346937314345,3.11136715609007,-38.3583586658166,1.20409478292327e-81,"50.q2.sam60","ThermalRegime"
1.17295718754008,1.94650113501874,0.602597741371873,0.547645717159802,"50.q2.sam60","HWI"
104.999150576686,56.6807022690519,1.85246735437885,0.0658362912771569,"50.q2.sam60","Dietinvertebrates"
51.421800165805,59.5283687056863,0.863820079129652,0.389004510184015,"50.q2.sam60","Dietomnivore"
67.6683771282401,70.5913213026983,0.958593434426244,0.339237466949112,"50.q2.sam60","Dietseeds"
-42.7522107240608,118.490120428939,-0.360808230840648,0.718727818922207,"50.q2.sam60","Dietvertebrates"
3745.48759511126,122.996315523888,30.4520308527763,9.8237864757106e-80,"50.q3.sam30","(Intercept)"
-121.74518117944,2.71852065511222,-44.7836145554004,1.15209844268034e-110,"50.q3.sam30","ThermalRegime"
1.27525283426323,1.80967110489207,0.704687625732572,0.481770858036462,"50.q3.sam30","HWI"
113.275284873211,51.5728442619609,2.19641337401979,0.029136231512591,"50.q3.sam30","Dietinvertebrates"
85.158301835468,53.3795488762364,1.59533573490687,0.112112904848924,"50.q3.sam30","Dietomnivore"
75.3880590481882,64.7021801460726,1.16515485070195,0.245253426009354,"50.q3.sam30","Dietseeds"
120.096712903413,106.938139546365,1.1230484597251,0.262675250365569,"50.q3.sam30","Dietvertebrates"
3767.61378652533,128.474157879687,29.3258492501941,3.00023001050406e-66,"50.q3.sam60","(Intercept)"
-120.096999968585,3.06109570138585,-39.2333372374519,5.36187209018039e-84,"50.q3.sam60","ThermalRegime"
0.938365185979216,1.85940754766478,0.504658156926223,0.614493280633424,"50.q3.sam60","HWI"
110.157910875939,55.0491399127367,2.00108323309974,0.0470742781841476,"50.q3.sam60","Dietinvertebrates"
54.2588104150816,57.9922208673145,0.935622219732282,0.350877717686768,"50.q3.sam60","Dietomnivore"
66.1502073660961,67.8461426273302,0.975003217639805,0.331030455069201,"50.q3.sam60","Dietseeds"
31.4765497755057,102.217469798824,0.307937085876371,0.758530710755648,"50.q3.sam60","Dietvertebrates"
