"","Value","Std.Error","t-value","p-value","Lambda"
"(Intercept)",3321.61781137813,283.355931027419,11.7224220411914,1.62223172903956e-21,0.256573659763884
"ThermalRegime",-166.696473838295,11.3856657477366,-14.6409070432648,2.65925981294517e-28,0.256573659763884
"HWI",3.92249409247838,3.09193950399561,1.26861928812303,0.207073841042914,0.256573659763884
"Dietinvertebrates",281.327278590149,80.2347203279411,3.50630347361202,0.000643425392804284,0.256573659763884
"Dietomnivore",117.780327176584,83.4356221190155,1.41163119762657,0.160690041950351,0.256573659763884
"Dietseeds",354.013827325311,114.954557064441,3.07959802869631,0.00257891448967043,0.256573659763884
"Dietvertebrates",88.9490818635238,180.784755582772,0.492016495399684,0.623621776269967,0.256573659763884
