"Species","Group","Median_S","LCI_S","UCI_S","Median_W","LCI_W","UCI_W","Median_diff","LCI_diff","UCI_diff","elev_roundS","elev_roundW","maxTemp_June_mean","minTemp_June_mean","maxTemp_June_ci","minTemp_June_ci","tempRange_June","maxTemp_Jan_mean","minTemp_Jan_mean","maxTemp_Jan_ci","minTemp_Jan_ci","tempRange_Jan","ThermalRegime","Species3","Tree.name","HWI","Diet"
"Kalij Pheasant",2,900.1,729.72625,1165.13625,489,252.0075,725.5625,426.3,133.0075,734.485,900,500,34.4428358060341,22.2947674997511,0.04349096041162,0.0352590587250573,12.148068306283,20.9677051338306,7.01919591926283,0.0229869522087908,0.0174710463618794,13.9485092145678,27.4236398867713,"Lophura leucomelanos","Lophura_leucomelanos",17.7587268,"omnivore"
"Red Junglefowl",0,146.9,118.69,185.5,125,100.84,142,25,-9.40999999999999,68.91,100,100,41.2864569675398,29.00652815419,0.00779262804102413,0.00373754560110998,12.2799288133498,22.8558792429749,8.46627386037916,0.00587300718385101,0.00568208617921472,14.3896053825957,32.8201831071606,"Gallus gallus","Gallus_gallus",23.21714883,"omnivore"
"Indian Peafowl",0,98.3,96,102.8425,95.975,73.23,124.59625,2.55000000000001,-26.2,24.78875,100,100,41.2864569675398,29.00652815419,0.00779262804102413,0.00373754560110998,12.2799288133498,22.8558792429749,8.46627386037916,0.00587300718385101,0.00568208617921472,14.3896053825957,32.8201831071606,"Pavo cristatus","Pavo_cristatus",28.71360931,"omnivore"
"Hill Partridge",0,1308.05,953.96,1712.33,1271.5,1172.1,1737.62,-75.8499999999999,-517.57,499.62,1300,1300,31.558729611196,19.5627112797516,0.0478129138985327,0.0378145616164514,11.9960183314443,11.3993692406248,-1.02548662100232,0.0442932696457408,0.0313380092208575,12.4248558616272,32.5842162321983,"Arborophila torqueola","Arborophila_torqueola",25.19798408,"omnivore"
"Red-wattled Lapwing",0,83.225,76.39375,111.7375,82.05,49.975,108,2.60000000000002,-26.15,43.875,100,100,41.2864569675398,29.00652815419,0.00779262804102413,0.00373754560110998,12.2799288133498,22.8558792429749,8.46627386037916,0.00587300718385101,0.00568208617921472,14.3896053825957,32.8201831071606,"Vanellus indicus","Vanellus_indicus",43.2386972,"invertebrates"
"Great Hornbill",0,182,142,281,142,126.14,142.7,42.5,0,139.15,200,100,39.6640710249462,28.2027400137879,0.0042808564738231,0.00313442919599782,11.4613310111583,22.8558792429749,8.46627386037916,0.00587300718385101,0.00568208617921472,14.3896053825957,31.197797164567,"Buceros bicornis","Buceros_bicornis",25.70643239,"fruit"
"Rufous-necked Hornbill",0,658.1,332.5,977,489,375.4,627.6,82,-256,479,700,500,35.4448782807973,23.5015047347256,0.0320636036519555,0.027804222601936,11.9433735460717,20.9677051338306,7.01919591926283,0.0229869522087908,0.0174710463618794,13.9485092145678,28.4256823615345,"Aceros nipalensis","Aceros_nipalensis",21.6271216,"fruit"
"Eurasian Hoopoe",2,1207,1198.33,1207.61875,81.775,75.07,103.95,1125.6,1101.3,1130.59,1200,100,32.1217451665981,20.0951408885232,0.0473856533386101,0.0381315956449221,12.0266042780749,22.8558792429749,8.46627386037916,0.00587300718385101,0.00568208617921472,14.3896053825957,23.6554713062189,"Upupa epops","Upupa_epops",21.7746589,"invertebrates"
"Crested Kingfisher",1,221.95,203.995,239.905,557.95,504.7975,611.1025,-336,-407.1075,-264.8925,200,600,39.6640710249462,28.2027400137879,0.0042808564738231,0.00313442919599782,11.4613310111583,17.45656637049,4.27501009693053,0.0429343337602193,0.029129036086838,13.1815562735595,35.3890609280157,"Megaceryle lugubris","Megaceryle_lugubris",29.88208589,"vertebrates"
"White-throated Kingfisher",0,44,44,56.835,69.625,44.8,100.25875,-24.6,-55.0125,1.005,0,100,39.9922732810824,27.6320106926588,0.0121766292998815,0.00306778405792983,12.3602625884236,22.8558792429749,8.46627386037916,0.00587300718385101,0.00568208617921472,14.3896053825957,31.5259994207032,"Halcyon smyrnensis","Halcyon_smyrnensis",20.24597458,"vertebrates"
