"Species","Group","Median_S","LCI_S","UCI_S","Median_W","LCI_W","UCI_W","Median_diff","LCI_diff","UCI_diff","elev_roundS","elev_roundW","maxTemp_June_mean","minTemp_June_mean","maxTemp_June_ci","minTemp_June_ci","tempRange_June","maxTemp_Jan_mean","minTemp_Jan_mean","maxTemp_Jan_ci","minTemp_Jan_ci","tempRange_Jan","ThermalRegime","Species3","Tree.name","HWI","Diet"
"Kalij Pheasant",0,3073.75,2908.04875,3169.4,2922,2869.2,2995.8425,142.65,-29.4000000000001,268.28125,3100,2900,16.9991192463813,5.4701539404151,0.0468697339181514,0.0319701110303918,11.5289653059661,-1.69841018745551,-13.0699359329273,0.0473845567592365,0.0412422288976189,11.3715257454718,30.0690551793086,"Lophura leucomelanos","Lophura_leucomelanos",17.7587268,"omnivore"
"Red Junglefowl",0,1380.5,1048.35,1434.45,1451.25,1074,1609.9,-106.575,-429.40625,228.17375,1400,1500,30.630136406397,18.7024270931326,0.0459548879733138,0.0359576860274805,11.9277093132643,9.79640170397897,-2.55083386205021,0.0451870073554771,0.0333743535342371,12.3472355660292,33.1809702684472,"Gallus gallus","Gallus_gallus",23.21714883,"omnivore"
"Indian Peafowl",1,591.95,531.42,622.6,1009.6,866.75,1100.435,-431.85,-533.33,-279.965,600,1000,35.9098041195477,24.2701164512655,0.0234141803249473,0.0224606985928427,11.6396876682822,13.6126699885809,1.11721166822381,0.0427266772539068,0.0284986337345262,12.4954583203571,34.7925924513239,"Pavo cristatus","Pavo_cristatus",28.71360931,"omnivore"
"Hill Partridge",2,3155.1,3137,3330.5,2765.3,2625.8025,2800.1,427.650000000001,341.1,604.55,3200,2800,16.2309402106568,4.81013011152416,0.0451961893453638,0.0317097005924498,11.4208100991326,-0.976010292114424,-12.4362872710761,0.047429006860939,0.0406443076490743,11.4602769789617,28.6672274817329,"Arborophila torqueola","Arborophila_torqueola",25.19798408,"omnivore"
"Red-wattled Lapwing",0,1419.95,1215.23125,1640.4,1646.175,1427,1820.8,-231.575,-528.58,76.6212500000006,1400,1600,30.630136406397,18.7024270931326,0.0459548879733138,0.0359576860274805,11.9277093132643,8.79992350841408,-3.37247577766446,0.0410408363124757,0.0302668088368569,12.1723992860785,34.0026121840615,"Vanellus indicus","Vanellus_indicus",43.2386972,"invertebrates"
"Great Hornbill",0,1240.9,1079.98,1581.5,1164.4,1067.42,1334.5,111,-208.04,473.28,1200,1200,32.1217451665981,20.0951408885232,0.0473856533386101,0.0381315956449221,12.0266042780749,12.1043963389552,-0.302781777046483,0.0414529140408808,0.0274151040609836,12.4071781160016,32.4245269436446,"Buceros bicornis","Buceros_bicornis",25.70643239,"fruit"
"Rufous-necked Hornbill",2,2128.1,1923.88875,2213.52125,1869,1703.14125,2021,255.175,8.3987500000003,474.63,2100,1900,27.1764638975482,14.1433777066307,0.0497340062127928,0.0314255894362978,13.0330861909175,6.72522807196371,-5.43884103766373,0.0433600987790126,0.0336114510431376,12.1640691096274,32.6153049352119,"Aceros nipalensis","Aceros_nipalensis",21.6271216,"fruit"
"Eurasian Hoopoe",2,2908.9,2834.0975,3000.9525,2310.65,2272.82,2350.5,590.15,487.7475,716.335,2900,2300,18.6759867120146,6.92743810804398,0.050036170415283,0.033187661863865,11.7485486039706,3.38556257632878,-8.70731694366272,0.040107514507065,0.0316603753488317,12.0928795199915,27.3833036556773,"Upupa epops","Upupa_epops",21.7746589,"invertebrates"
"Crested Kingfisher",1,1746.5,1489.2,1779.7,2598,2490.515,2601,-841.25,-1075.9,-763.07,1700,2600,28.2443500424809,16.3048028387226,0.0490270658147735,0.0374857154959968,11.9395472037583,0.701863136513273,-11.0015059186104,0.0453911024799525,0.036923162894389,11.7033690551236,39.2458559610913,"Megaceryle lugubris","Megaceryle_lugubris",29.88208589,"vertebrates"
"White-throated Kingfisher",1,1232.425,1209,1371.09875,1545.525,1309.57125,1817.5,-297.949999999999,-566.86875,-41.1925000000003,1200,1500,32.1217451665981,20.0951408885232,0.0473856533386101,0.0381315956449221,12.0266042780749,9.79640170397897,-2.55083386205021,0.0451870073554771,0.0333743535342371,12.3472355660292,34.6725790286483,"Halcyon smyrnensis","Halcyon_smyrnensis",20.24597458,"vertebrates"
