"","Value","Std.Error","t-value","p-value","Lambda"
"(Intercept)",-68.9060111636948,54.8583407330868,-1.25607173390382,0.210301223535773,0.161239863324846
"Median_S",0.187052519732792,0.0225048021061763,8.31167138685731,6.82004810945394e-15,0.161239863324846
