"","Value","Std.Error","t-value","p-value","Lambda"
"(Intercept)",3245.32363732208,247.859422339237,13.0934043446624,1.17919190231892e-26,0.355319350980905
"ThermalRegime",-162.395478994529,9.95899288950212,-16.3064157989019,4.05701629484647e-35,0.355319350980905
"HWI",2.98536799432065,2.79212870265364,1.06920859037886,0.286681912216655,0.355319350980905
"Dietinvertebrates",236.680947470949,74.0883358781808,3.19457772489464,0.00170498919066285,0.355319350980905
"Dietomnivore",70.3420929101451,77.1537796236794,0.911712857791821,0.363373112122232,0.355319350980905
"Dietseeds",264.810462718327,105.214951344707,2.51685201897542,0.0128849709900197,0.355319350980905
"Dietvertebrates",79.3550712226419,152.520064284397,0.520292668344753,0.603621608227566,0.355319350980905
