"","Value","Std.Error","t-value","p-value","Lambda"
"(Intercept)",-394.663104974827,120.506004166696,-3.27504930317737,0.00137250439585277,0.242201362457905
"Median_S",0.249296813194519,0.0304616914217692,8.18394519669912,2.92001034775509e-13,0.242201362457905
