"Species","Group","Median_S","LCI_S","UCI_S","Median_W","LCI_W","UCI_W","Median_diff","LCI_diff","UCI_diff"
"Black Bulbul",2,2511,2510,2539.2,2417,2338.59625,2417,94,93,172.02
"Cinereous Tit",0,3395.025,3265.2275,3487,3265,3244.9475,3272,129.574999999998,-1.40000000000057,224
"Green-backed Tit",0,2634.6,2624,2677,2630,2626.99625,2630,5.99999999999932,-4.21124999999982,49.606249999999
"Oriental Turtle-Dove",2,3487,3423.1,3538.8075,2312,2173,2417,1175,1042.5,1322.5725
"Common Rosefinch",2,4026.9,3862.9625,4211,3366.2,2985.35,3540,689.275000000001,391.097499999999,1048.59375
"Great Barbet",2,2499,2499,2504.41125,2417,2417,2417,82,82,87.4112499999991
"Ashy Drongo",2,2511,2510,2536.01,1748.45,1422.93875,1870,764.949999999999,640.39,1087.8175
"Eurasian Sparrowhawk",0,3827.15,3500.58,4615.8,3508,3263,3598.28,339.6,-30.0150000000005,1186.525
"Gray Wagtail",2,3678,3525.02375,3892.53875,2011.2,1814.4875,2417.0775,1663.25,1218.70875,1991.5475
"Gray-winged Blackbird",2,2606.75,2538.78,2652,2417,2299.65,2417,198.75,122.19,310.123750000001
"Himalayan Griffon",2,3729.7,3513.93125,4089.9625,2874,2788,2893,873.4,626.13,1210.345
"White Wagtail",2,4253,4171.44625,4421.2675,2111.075,1805.93875,2630,2157.325,1596.6675,2497.71125
"White-capped Redstart",2,3680.775,3519.03125,3986.65,2844,2842.59625,2844,837.5,675.03125,1142.65
"Spotted Dove",2,2173,2173,2224.35875,1361.675,1309,1493.76875,813.75,679.25,873.406249999999
"Black-headed Jay",0,2417,2417,2417,2417,2417,2417,0,0,0
"Eurasian Kestrel",2,4406.9,4253,4519.89625,4166.9,3517.04625,4186.2,259.899999999999,81.5487499999993,886.701249999999
"Gray-headed Canary-Flycatcher",2,2499,2499,2510,1383,1332,1542.47,1116,956.530000000001,1173.905
"Indian White-eye",2,2146.9,2093,2173.25,2049,2011,2095,98.3499999999999,24.4387500000002,162
"Rock Pigeon",0,2085.875,2035,2250.7275,2108,2079.37875,2173.4,-23.7500000000005,-97.5037500000005,140.85625
"Scaly-bellied Woodpecker",0,2789.975,2693.64125,2893,2691,2667,2743.8,90.8999999999999,-7.70999999999983,214.025
"Spotted Forktail",0,2531.6,2457.975,2588.45,2642.5,2417,2706.8975,-95.3499999999972,-203.6225,123.830000000001
"Black Drongo",2,1737.775,1597.98125,1910.5025,861,827,889.213749999999,884.5,737.592500000001,1058.88375
"Common Kingfisher",0,1773.95,1612.19875,1964.2575,2008.925,1715.7925,3214.9,-241.874999999999,-1491.98,134.092499999999
"Eurasian Coot",2,4517.075,3263,4536,3237,3237,3237,1280.075,26,1299
"Eurasian Moorhen",0,3242.1,3237,3270.5325,3236,3220,3243.47875,9.80000000000018,-2.40374999999965,43
"Gray Heron",0,3240,3125.12625,3949.19,3250.35,3237.25,3263,-9.5,-131.35375,686.752499999995
"Little Grebe",2,3181,2048,3196.02,1587,1580,1608,1594.75,461.4025,1611.00125
"Mallard",0,3688.8,3248.6,4534.1025,3263,3251.3975,3263,425.800000000003,-14.3999999999996,1271.3025
"White-throated Kingfisher",0,1580,1580,1586,1585.9,1580,1595.00375,-4.39999999999986,-15,2.55125000000017
"Black-throated Tit",2,2645,2623.53875,2677,2417,2417,2491.8,214.5,140.845000000001,260
"Variegated Laughingthrush",2,3378.25,3216,3524,2941,2932.8925,2941,437.3,276.70625,583
"Eurasian Jay",2,2513.9,2484,2609,2417,2417,2417,96.8999999999996,67,192
"Gray-headed Woodpecker",2,2499,2475.4,2499,2417,2417,2417,82,58.2899999999979,82
"Himalayan Woodpecker",0,2930,2893,2965,2941,2860,2941,-8.35000000000059,-48,77.28625
"Asian Barred Owlet",0,2314.75,2173.7,2458,2197,2154.08,2288.05,127.575,-54.3262500000006,269.907500000001
"Crested Kingfisher",0,1776.925,1680.265,1907.5275,1742.3,1578.82625,1796.6,51.7249999999998,-69.4149999999993,231.6375
"Golden Eagle",2,5257,4623.8025,5359,4211,4203.915,4211,1046,412.8025,1148
"Jungle Babbler",0,1423,1419,1485.61,1504.15,1434,1579.40375,-74.5249999999992,-155.515,13.6037499999999
"Jungle Myna",2,1952,1946.4,2010,1565.5,1365,1778.515,401.35,179.97125,627.005
"Oriental Magpie-Robin",2,1477.925,1422.09,1527.05,1305.925,1216.985,1360.6,170.6,87.3387499999999,271.606250000001
"Red-wattled Lapwing",0,827,827,898,898.325,827,1194,-67.4999999999995,-367,20.78875
"Himalayan Bluetail",2,3546.6,3317.16125,3694.2,2499,2499,2499,1047.6,818.16125,1195.2
"Lemon-rumped Warbler",2,3219.4,3134.1,3300.06125,2312,2283.0725,2441.33375,908.4,758.800000000002,991.31
"Blue-throated Barbet",2,2011,1966,2038.11875,1905,1780.785,1997.30875,105.4,10.5900000000001,235.0575
"Brownish-flanked Bush Warbler",2,2784,2738.995,2822.87125,2230.975,2138,2293,554.15,472.28,658.595
"Common Tailorbird",1,1135.8,1034.97,1164,1227.15,1164,1255,-98.9000000000003,-214.902500000003,-29.2925000000002
"Indian Pond-Heron",2,3190,1686.60875,3238.50375,1599.05,1588,1607.10375,1588.6,89.95,1642.5025
"Little Egret",2,1622.625,1602.99375,1810,1580.05,1562.12125,1591.75625,42.8249999999996,18.04875,230.5125
"Plum-headed Parakeet",2,1770.05,1630.91375,1883.53625,1383,1352,1514.4025,371.674999999999,210.297499999999,503.602499999999
"Black-chinned Babbler",0,2417,2324.70125,2417,2233,2173.3,2412.75875,183.625,0,243.6025
"Brown-fronted Woodpecker",0,2417,2242.9875,2429.35125,2286.775,2225.27,2380.16375,122.699999999999,-50.5600000000006,194.17125
"Chestnut-bellied Nuthatch",2,2067,1946.3925,2174.73875,1925.125,1738.4675,2046.0025,148.575,1.99124999999978,349.82375
"Himalayan Prinia",2,2233,2181.1175,2331.1025,2153.2,2094.63375,2200,89.5749999999998,2.82249999999991,205.15625
"Kalij Pheasant",0,2499,2417,2499,2499,2417,2499,0,-82,82
"Pied Kingfisher",0,1587.45,1584,1612,1600.25,1584,1611.2025,-5.82500000000005,-24.1512499999999,22.2074999999998
"Red-billed Leiothrix",0,2039.5,1877.35125,2066.1225,2070.5,2049,2100,-44.7750000000001,-191.555000000004,3.00499999999999
"Rufous Sibia",2,2738,2711.95,2776.2,2499,2492.3925,2499.15,239,212.949999999999,279.799999999999
"Slaty-blue Flycatcher",2,3122.75,2863.75,3233,1601,1556,1748.45,1513.4,1245.615,1638.475
"Carrion Crow",0,4276.25,3474.76,4571.25,3717.4,3325.5,3879.25,578.7,-294.767499999999,1142.9
"Eurasian Hoopoe",2,4243.4,4106.37625,4275.01875,1936.4,1604.755,2115,2281.975,2073.50625,2637.8725
"Slaty-headed Parakeet",2,2417,2417,2417,2177.8,2173,2198,239.2,218.8975,244
"Long-tailed Minivet",2,2864.4,2810,2892.5125,2173,2108,2262.2,693.8,594.795,768.04125
"Eurasian Collared-Dove",2,2417,2417,2417,1589.1,1344.6225,1722.6175,827.9,694.3825,1072.3775
"Long-tailed Shrike",2,3413.4,3269.1925,3533.65875,2054.5,1916.4875,2142.15,1346.85,1174.37,1554.7725
"Black-and-yellow Grosbeak",2,3231.8,3114.1875,3239.0325,2860,2853.88,2860,371.8,260.3075,379.0325
"Blue-fronted Redstart",2,3706,3598.5,3984.55,2417,2417,2417,1289,1181.5,1567.55
"Brown Dipper",0,3686.1,3379.37,3900.07875,3518.5,3420,3533.5,194.599999999999,-122.2125,442.486250000001
"Greenish Warbler",2,3242,3022.29875,3404.5325,1010.3,666,1657.11375,2241.9,1586.63875,2600.305
"Little Forktail",2,3233.5,3098.7,3251,2896.45,2813.2,2934.925,343.85,204.675,429.05
"Siberian Stonechat",2,3265.6,2982,3573.98,2023.825,1759.05625,2097.905,1286.925,956.544999999999,1633.245
"White-capped Bunting",2,2934,2934,2993.4,2018.25,1930.9275,2094.25,918.5,839.75,1004.92
"Eurasian Wren",2,4432.475,4327.95125,4536.99875,3502.025,3476.73125,3527.31875,930.45,851.219999999999,1009.68
"Baya Weaver",0,827,827,827,827,827,827,0,0,0
"Black-winged Stilt",2,4535.7,4316.1,4542.3025,602,602,693.285,3933.3,3660.05875,3940.3
"Cattle Egret",0,1350,1177.35875,1580,1219.6,921.68125,1262.5125,215.574999999994,-68.9337499999999,568.4675
"Common Sandpiper",2,4529.85,4319.765,4537.75,3198,1932.06875,3210.8,1333.15,1123.5825,2550.19125
"Pied Bushchat",0,1938.1,1793.6325,2092.5375,1721.5,1332,2052.3075,216.125,-179.01875,666.080000000002
"White-breasted Waterhen",0,1185,810.636249999999,1307.7,870.15,754.975,1082.4975,274.924999999999,-111.163749999999,491.77125
"Barn Swallow",2,3240.95,3204.64125,3307.90125,2108,2107.24375,2114.25,1132.8,1096.25625,1199.90125
"Gray-breasted Prinia",0,1475.325,1419,1542,1494.125,1419,1568.5025,-33.5749999999997,-135.65375,86.51
"Paddyfield Pipit",0,1038,476.239999999999,1219.25,1067.25,666,1252.4,-45.3000000000001,-649.474999999999,528.999999999999
"Red-rumped Swallow",1,2035,2011,2058.25125,2108,2071.52625,2108,-73,-97,-24.8949999999996
"Indian Robin",2,1392.2,1323,1442.43,1264,1226,1352,115.724999999999,10.5624999999998,187
"Purple Sunbird",2,1251.5,1216.175,1328.30125,832.1,666,1050.75625,420.8,201.6,584.6425
"Indian Peafowl",0,1496,1425.5475,1735.4475,1504.55,1150.985,1732.27,22.6749999999998,-240.353749999999,355.96
"Brown-headed Barbet",0,827,827,861,827,827,827,0,0,34
"Coppersmith Barbet",0,861,831,903.304999999999,1091.25,796.38875,1252.65,-227.124999999999,-390.13875,64.5487499999996
"Green Bee-eater",0,682.325,658.21875,750.8125,777,666,820.7,-84,-154,33.2612499999997
"Red Junglefowl",0,1710.85,1535.56,1893,1695.5,1534.73,1961.56625,14.9249999999989,-285.106250000001,289.39125
"Scaly-breasted Munia",0,1558.05,1455.99375,1630.25,1556.2,1371.98125,1683.62375,1.8000000000003,-164.64,196.0175
"White-throated Fantail",0,1765.2,1580.19875,1909.8675,1647.025,1555.06,1784.8175,112.275,-91.75,271.281249999998
"Ashy Prinia",1,834.95,827,904.5125,1165.5,1012.73625,1221.61375,-333.025,-381.72625,-152.57375
"Asian Koel",2,2100.05,1956.985,2173,1341.45,665.05,1772.35,756.5,245.130000000003,1433.4125
"Greater Coucal",0,830.675,827,883,827,827,887.20375,0.899999999999977,-52.1399999999995,55.9025
"Indian Gray Hornbill",1,830,827,884.355,1160.1,963.9975,1215.4575,-303.65,-382.905,-124.768749999999
"Hill Partridge",2,2915.2,2893,2965,2494.95,2417,2499,433.075,394,520.2525
"Chestnut-bellied Rock-Thrush",2,2915.975,2810,2959.75,2175,2108,2254.49125,745.55,627,821.1025
"Hume's Warbler",2,3142.9,2965,3380.15125,1896.05,1794.7875,2012.5175,1243.825,1016.29625,1503.31625
"Pink-browed Rosefinch",2,3601.7,3499.4,3670.4,2609.75,2556.5,2623.415,994.225,890.88625,1078.58625
"Rosy Pipit",2,4253,3845.145,4617.68,1682.45,1575.9225,1898.8,2563.8,2152.4575,2947.89625
"Buff-barred Warbler",2,3371.85,3371.85,3371.85,2387.2,2387.2,2387.2,984.65,984.65,984.65
"Chestnut-tailed Minla",2,3311.6,3187.3,3524,2417,2417,2462.1,890.15,749.800000000001,1107
"Fulvous-breasted Woodpecker",2,2098.3,1910.34,2267.45,1866.25,1571.32125,1943.4,275.1,23.9112499999994,600.025
"Gray-capped Pygmy Woodpecker",0,2035.7,1672.00375,2111.6525,1783.15,1456.36875,1920.4375,242.75,-144.8725,553.01
"Rusty-cheeked Scimitar-Babbler",0,2417,2345.185,2417,2417,2245.24375,2417,0,-62.00625,157.137500000003
"Small Minivet",0,895.15,767,1588.3,800,665.0975,972.5,131.625,-102.59125,779.17
"Brown Rock Chat",0,827,827,827,827,827,827,0,0,0
"Common Babbler",0,827.6,827,860.105,827,827,827,0.550000000000011,0,33.1049999999999
"Gray Francolin",0,830.55,702.195,864.495,812,666,827,27.9000000000001,-96.1962500000017,180.15875
"Laughing Dove",0,1070.5,827,2497.39999999999,2915.5,1386.28,3214,-1858.025,-2283.4,33.0099999999982
"Indian Silverbill",2,775,775,775,602,602,602,173,173,173
"Brahminy Starling",2,1223,1056,1288.75625,827,827,827,396,229,461.756249999999
"Common Greenshank",2,4407,4407,4528.2675,3263,3255.59,3263,1151.8,1144.39,1265.6575
"Common Redshank",2,4538.3,4534,4552.5,3263,3263,3263,1275.3,1271,1289.5
"Gray-throated Martin",0,810,602,1029.7625,665.8,586.1925,766.619999999999,144.5,-64,401.21
"Little Ringed Plover",2,1789,1582.55,2069.25,585.45,443.6,711.699999999997,1204.1,914,1586.4
"Temminck's Stint",2,4529.6,4529.6,4529.6,460.5,460.5,460.5,4069.1,4069.1,4069.1
"Rufous-bellied Niltava",2,2520.25,2511,2624,1912.8,1681,2050.2,620.55,464.145,869.7
"Citrine Wagtail",2,4532.8,4468,4538.21,1581,753.566249999998,1850.10375,2945.45,2668.01625,3779.66875
"Black-rumped Flameback",0,861,742.62875,861,701.724999999999,666,861,127.75,-34.515,195
"Green Sandpiper",2,4534,4282.6975,4543.6,3263,3263,3263,1271,1019.6975,1280.805
"Indian Spot-billed Duck",0,602,602,602,602,602,602,0,0,0
"Plain Prinia",0,1599.55,1353.83875,1835.35,1368.4,1201.295,1480,262.974999999999,-88.7,577.2425
"Spotted Owlet",0,827,827,997.02375,827,827,862.53125,0,-44.6875000000001,172.755
"Bar-headed Goose",2,4539.5,4534.705,4610.75,636.75,453.65,1556.2425,3909.55,2990.4,4105.9825
"Bank Myna",0,1166.225,653,1646.285,665.35,557.862499999999,1287.2,408.775,-372.542499999999,905.136249999999
"Bluethroat",2,3816.825,3465.0575,3896.3,1585,913.19,1613.5,2249.075,1894.1175,2805.99875
"Asian Pied Starling",0,827,827,827,827,827,827,0,0,0
"Rufous-naped Tit",0,3209.6,3004.8425,3502.035,3115.3,2903.2,3193.6,168.6,-137.684999999999,519.635
"Indian Roller",0,537.475,427.595,725.7525,443.9,422,530.2125,85.4500000000002,-50.7275,273.2075
"Common Woodshrike",0,1002.625,872.8125,1056,1115.625,878.55,1271.03625,-92.3249999999996,-353.87625,87.3825000000007
"Crested Serpent-Eagle",0,2417,2417,2471.65875,2417,2417,2417,0,0,54.6587499999994
"Fire-fronted Serin",2,4432,4234.1,4619.16375,4027.2,3623.765,4098.05,413.274999999999,168.98,844.307499999999
"Shikra",0,1805.125,1570.23875,1902.72,1699.05,1367.45,2089.5875,94.2750000000004,-354.863749999999,444.807500000004
"Hair-crested Drongo",2,1308.4,1261.28875,1323,1064.1,898,1215,239.4,72.8962499999994,393.5175
"Wire-tailed Swallow",0,827,827,892.437499999999,1109.5,725.549999999999,1255.8,-272.574999999999,-427.10625,112.35625
"Oriental Honey-buzzard",0,1940.75,1369.085,2068.605,1576,827,1710,367.5,-174.887500000001,1131.86875
"Yellow-eyed Babbler",0,827,827,872,827,827,896.244999999999,0,-68.4199999999986,45
"Orange-headed Thrush",2,1019.5,908.29375,1211.085,666,602,699.8125,366.849999999999,243.75625,545.085
"Puff-throated Babbler",0,985,861,1107.95,1255,966.58,1255,-253.1,-394,27.4687499999996
"Verditer Flycatcher",2,2572.7,2516.77375,2609.61375,1950.05,1517.96125,2095.2,610.775,470.587499999999,1064.5125
"White-browed Wagtail",2,2670,1770.50625,3288.515,1074.75,830.425,1194,1604.55,692.933749999999,2244.875
"Peregrine Falcon",2,2718.7,2370.465,3221.97625,2136,1983.04,2246,590.399999999999,265.21875,1099.92875
"Ibisbill",0,3393,3253.8875,3489,3263,3263,3263,130,-9.11249999999984,226
"Speckled Piculet",0,2021.3,1887.9775,2417,2173,2050.49375,2317.6,-144.375000000001,-361.4825,264.04125
"Whiskered Yuhina",0,2593.25,2511,2632.5275,2521.05,2499,2550,60.9750000000001,-30.4074999999996,123.2
"Bearded Vulture",2,5359,5117.29,5359,4211,4211,4211,1148,906.289999999998,1148
"Blue-capped Redstart",2,3554,3554,3554,2499,2499,2499,1055,1055,1055
"Chukar",2,4714,4549.25,5267,4211,4211,4211,503,338.25,1056
"River Lapwing",0,513.75,434.2925,627.75,581.875,492.949999999999,733.5,-71.1249999999993,-230.635,78.63
"Ruddy Shelduck",2,4638.8,4539.4975,4810.5,3263,3263,3263,1375.8,1276.4975,1547.5
"Fire-breasted Flowerpecker",2,2510,2503.48875,2510,2059.575,1870,2138,449.9,371.99625,640
"Black Francolin",2,2417,2362.9975,2417,2213.75,2123.96375,2269.1,200.074999999999,142.4,293
"Red-billed Chough",2,4703.375,4611.065,4950.57875,4211,4211,4211,492.375,400.065,739.57875
"Yellow-billed Chough",2,5267,5042.8,5267,4246.2,4211,4329.3325,987.25,786.966249999999,1056
"Lesser Whitethroat",2,3640.75,3540,3889.745,1199.8,827,1329.0075,2556.475,2243.6275,3006.015
"Red-naped Ibis",0,396.6,283.2525,466.77125,422.15,403,445.71,-26.9999999999999,-142.01,41.8962499999998
"Pale-billed Flowerpecker",0,788.8,666,886.91625,999.85,706.11,1071.9,-195.475,-384.1725,107.32625
"White-throated Laughingthrush",0,2417,2417,2418.7625,2417,2417,2417,0,0,1.76249999999999
"Streak-throated Swallow",0,1046.55,899.04875,1662.67875,1355.9,809.635,1366,-73.1250000000006,-417.53,439.25
"Himalayan Black-lored Tit",2,2406.975,2172.745,2484,2142.525,2108,2215.5125,264.2,22.1499999999994,370.22
"Booted Eagle",2,3243,3236.775,3265.93625,1375.5,985.0025,1780.25,1865.1,1468.85625,2281.20875
"Red-crested Pochard",2,4524,4444.76875,4525.1,3221.1,3099.09375,3237.6,1295.2,1218,1425.0375
"Common Iora",0,846.75,756.6,920,728.7,616,832.1,118.25,-16.1,278.2
"Brown-headed Gull",2,4537.5,4534,4543.15,1579,497.45875,1598,2959.625,2938.99125,4038.9875
"Rufous-gorgeted Flycatcher",2,3197.5,3009.67,3272.78,1862.4,1743.86,2012.3,1311.2,1104.92,1501.88
"Whistler's Warbler",2,3254.5,3240.725,3268.275,2000.95,1962.855,2039.045,1253.55,1229.23,1277.87
"Gray Treepie",0,2417,2417,2417,2417,2417,2417,0,0,0
"Common Merganser",2,4468,4394.86375,4530.23,3842.2,3281.0025,3951.855,637.400000000001,503.3225,1222.6475
"Great Crested Grebe",2,4536.85,4536.0425,4537.6575,422,422,422,4114.85,4114.0425,4115.6575
"Hill Pigeon",2,4820.825,4665,5131.15,4385.5,4211,4462.3,436.8,232.55,813.603749999999
"Snow Pigeon",2,4878.75,4496.685,5164.6,4107,3353.9025,4158.95,805.8,394.735,1466.78
"Little Swift",0,1952,1952,2005.06125,1952,1480.34375,1952,15.4000000000001,0,479.677500000001
"Collared Owlet",2,2989.9,2755.5,3350.37,2704,2680,2713,288.9,49.2749999999999,641.31
"Koklass Pheasant",0,3121,2965,3234,3236,2998.6,3239.3,-77.0250000000001,-270.605,177.7425
"Himalayan Shrike-Babbler",2,2758.8,2612.01875,2799.6,2359.25,2213.37625,2417,389.6,209.43375,546.83
"Lesser Yellownape",0,2049,1935.1925,2173,1987.75,1806.22875,2086.805,77.95,-81.06875,282.55625
"Himalayan Monal",2,3518,3267.21125,3695.805,3244.25,3134.6925,3257.45,273.75,19.6587499999998,466.93375
"White-winged Redstart",2,5345,5267,5359,3713.15,3606.3,3800.4,1627.65,1494.31,1740
"Red-breasted Parakeet",1,835.299999999999,835.299999999999,835.299999999999,1018.6,1018.6,1018.6,-183.299999999999,-183.299999999999,-183.299999999999
"Black Eagle",1,2417,2417,2417,2417.85,2417.0425,2418.6575,-0.849999999999909,-1.65749999999982,-0.0424999999999953
"Horned Lark",2,5239.475,4894,5359,4371.1,4246.2,4468,821.95,470.789999999999,1053.3675
"Chestnut-crowned Laughingthrush",2,2893,2826.6,2926.3,2417,2417,2461,476,394,509.3
"Asian Emerald Dove",2,1640,1380,1898,1333.5,1300.195,1457.75,294.924999999999,36.4224999999998,562.571249999999
"Robin Accentor",2,5286.5,5189.18375,5354.75125,4211,4211,4211,1075.5,978.18375,1143.75125
"Eurasian Magpie",2,4237.025,4188.9375,4294.92,4148,4117.6,4154,90.1000000000004,42.497500000001,165.09125
"Black-headed Mountain Finch",2,5348.5,5267,5359,4499.5,4468,4502.65,852.5,764.35,891
"Twite",2,4687.95,4590.86,4884.2725,4211,4211,4211,476.95,379.86,673.272499999996
"Great Rosefinch",2,4906.675,4654.44375,5318.2,4416.7,4211,4468,532.924999999999,225.47,995.5225
"Mountain Hawk-Eagle",2,2876,2528.495,3313.6675,2417,2413.81,2466.4,459,111.495,893.1425
"Bar-winged Flycatcher-shrike",0,1684.8,1383.6025,2048.1625,1498.4,1348.4825,1640,197.1,-153.875,608.804999999998
"Red-billed Blue-Magpie",0,2155,2097.995,2215,2173.35,2134.63875,2303.5125,-21.5500000000002,-167.2325,74.2049999999998
"White-crested Laughingthrush",0,1663.25,1422.2,1879.3,1870,1870,1891.7,-206.75,-447.8,9.29999999999973
"Rufous-chinned Laughingthrush",0,1977.45,1712.9,2081.45,1927,1551.36,2049,32.4499999999998,-263.08,482.779999999999
"Chestnut-headed Tesia",2,2983,2949.25,3126.3,2417,2358.5625,2417,566.9,532.25,709.3
"Dusky Crag-Martin",1,1011,861,1035.82125,1342.9,1032.55,1913,-357.6,-902,-33.7350000000002
"White-tailed Nuthatch",2,2810,2738.295,2839.8,2631.5,2627,2644.7,174,97.70875,205.199999999999
"Eurasian Nutcracker",0,3079,2878.4825,3292.10375,2987.675,2860,3141.05,150.1,-146.818749999999,395.865000000001
"White-collared Blackbird",2,3250.3,3072.47,3425.53875,2659.3,2636.2,2706.8,590.6,400.284999999999,759.252500000001
"Himalayan Swiftlet",2,2911.125,2893,3307.66875,2224.6,2202.63125,2317.2,684.125,589.70625,1077.51875
"Ashy-throated Warbler",2,3009,2965.1,3216,2479,2417,2500.35,549.55,467.845,746.785
"Greater Flameback",0,861,733.925,894.51,1007.4,861,1179.6,-167,-367.7575,13.4625000000001
"Striated Laughingthrush",2,2514.7,2496.6,2585.0375,2417,2417,2417,97.6999999999998,79.5999999999995,168.0375
"Small Niltava",2,2417,2417,2417,1780.4,1689.5,1919.45,636.6,497.549999999999,727.5
"Black-hooded Oriole",0,685.15,644,759.215,666,616,666,27.9999999999999,-22,114
"Stork-billed Kingfisher",0,602,602,737.6,611.6,602,669.09,0,-64.32625,121.119999999999
"Jungle Owlet",0,736.325,628.3875,989.415,715.999999999999,624.3825,896.78125,13.4499999999999,-201.55,296.22625
"Rufous-bellied Woodpecker",2,2761.25,2716.5,2885.25,2547.6,2467.25,2611.6,226.675,132.7775,372.317499999999
"Blue-bearded Bee-eater",0,807.1,666,899.1,730.4,619.025,861,60.9,-116.5225,233.815
"Changeable Hawk-Eagle",2,1284,1284,1284,666,666,666,618,618,618
"Himalayan Flameback",0,672.875,660.09375,714.8,680.025,632.36875,731.64375,-13.0749999999999,-62.8937499999999,61.79375
"Scarlet Minivet",2,2525.7,2173.0075,2567.6975,1923.7,1687.32625,2115,594.5,222.02625,830.23875
"Lineated Barbet",0,792.924999999999,666,867,689.35,655.1775,854.2125,86,-113.41875,200.415
"Green-tailed Sunbird",2,2770.4,2698.9025,2815.6,2417,2173,2441.8,371.399999999999,289.935,623.275
"Oriental Pied-Hornbill",0,827,827,859.3425,827,676.8,861,0,-34,152.015
"Maroon Oriole",0,2417,2417,2420.35,2417,2417,2417,0,0,10.0500000000002
"Velvet-fronted Nuthatch",0,879.1,734.1575,969.04,719.8,666,817.0775,184.75,-20.5400000000001,303.04
"Black-faced Warbler",0,2417,2417,2417,2417,2417,2444.9,0,-31,0
"Red-whiskered Bulbul",0,791,692,827,827,669,827,-20.1999999999997,-135,114
"Greater Yellownape",0,2079.1,2041.3,2211,2083.5,2029.95,2159.81625,3.625,-90.01,137.902500000001
"Ashy Bulbul",0,2003.95,1389.3375,2144,1410,1368.24,1849.7475,494.5,-334.424999999999,719.4425
"Blue-winged Minla",0,2089.325,1947.57,2222.51,2101.25,1838.97375,2198.7,-12.0499999999997,-161.305,311.535
"Mountain Bulbul",0,2124.25,2011.5,2190.5,2072.1,1903.3,2115,53.8499999999999,-63.2550000000002,227.675
"Bronzed Drongo",0,2084,1964.1,2383.9,2004.9,1721.51,2128.9425,120.574999999999,-81.9762499999999,507.6975
