"","Value","Std.Error","t-value","p-value","Lambda"
"(Intercept)",3160.62916026673,129.088504026333,24.4842031760007,8.87885631326808e-63,0.00749724607457732
"ThermalRegime",-100.682692911342,3.51362391653952,-28.654942960003,1.26178637294363e-73,0.00749724607457732
"HWI",1.81595010293991,1.34330045987052,1.3518569800199,0.177910720325089,0.00749724607457732
"Dietinvertebrates",47.5083623254563,47.0632365625594,1.00945803551579,0.313945009607521,0.00749724607457732
"Dietomnivore",58.9937237596002,49.1309993988537,1.20074341009592,0.231236335581981,0.00749724607457732
"Dietseeds",45.2498953709516,55.9824929792727,0.808286536787585,0.419862634001433,0.00749724607457732
"Dietvertebrates",-2.94929852510508,91.7316338790801,-0.0321513789778651,0.97438261126398,0.00749724607457732
