"","Value","Std.Error","t-value","p-value","Lambda"
"(Intercept)",-24.7475350234578,151.497705326794,-0.163352540357461,0.870508963341832,0.436534837333205
"Median_S",0.183884802588616,0.0364949875020655,5.03863174574888,1.63003108458135e-06,0.436534837333205
