"elev_round","maxTemp_Jan_mean","maxTemp_June_mean","minTemp_Jan_mean","minTemp_June_mean","maxTemp_Jan_ci","maxTemp_June_ci","minTemp_Jan_ci","minTemp_June_ci","tempRange_Jan","tempRange_June"
1400,13.9743828795423,24.3070028604725,3.29165165801462,19.238690539252,0.0250774931777758,0.0136905313648954,0.0372046047560669,0.011920430660836,10.6827312215277,5.06831232122047
1500,13.3874702076949,23.7784133469527,2.76763136987856,18.7388832141641,0.0261824138346514,0.0135264815185854,0.0381752587879932,0.0126145089348288,10.6198388378164,5.03953013278856
1600,12.7860153702841,23.2533185840708,2.23665579878901,18.2329180251514,0.0266707160082185,0.0136324530242923,0.0384836850166199,0.0135160402653435,10.5493595714951,5.02040055891942
1700,12.2051809008122,22.7393182377554,1.68042087127738,17.7261998523259,0.0275585707955596,0.0142462453034003,0.0395457507217615,0.0146179579148878,10.5247600295348,5.01311838542949
1800,11.6153572788425,22.2406015991877,1.1575453737784,17.235080593984,0.027477397704837,0.0141517972222856,0.039616927878762,0.0150384991593158,10.4578119050641,5.0055210052037
1900,11.0007791142701,21.7234554401312,0.562028430836523,16.7157873154729,0.0296802953961257,0.0159553452204656,0.0417360831015352,0.0171119870701862,10.4387506834336,5.00766812465828
2000,10.4202232899943,21.2368569813454,0.023487846240814,16.2463538722442,0.0303810738652793,0.0171287821029305,0.0424959068618946,0.0183285721537474,10.3967354437535,4.99050310910119
2100,9.84006352087114,20.7379764065336,-0.548290986085904,15.7305958862674,0.0309514361478903,0.0181476221873603,0.0441435522787837,0.0198597846998554,10.388354506957,5.00738052026618
2200,9.25444180522565,20.2854790182106,-1.13613618368963,15.2575296912114,0.0300504387571085,0.0177427447877191,0.044812285208085,0.0198300974702362,10.3905779889153,5.02794932699921
2300,8.6627748423385,19.8089994886654,-1.70346003068007,14.7739389807397,0.0311484271591777,0.0193389067221144,0.0467118021637519,0.0218219193047906,10.3662348730186,5.03506050792569
2400,8.12065179505054,19.3436040432206,-2.2444231439526,14.3022133147438,0.0290385988844726,0.0181676881961327,0.0461604623671673,0.0207103416880722,10.3650749390031,5.04139072847682
2500,7.54897582579812,18.8766562096328,-2.80869164052408,13.825059974165,0.0310868879747561,0.0207628660009412,0.0488338427993512,0.0238113076937886,10.3576674663222,5.0515962354678
2600,7.02554985337243,18.4077529325513,-3.3462426686217,13.3422104105572,0.0313335727339961,0.0214226785418257,0.0490226339266217,0.0242903526128173,10.3717925219941,5.06554252199413
2700,6.48580447675531,17.9655442892673,-3.93483833939162,12.860474459537,0.0311092567365453,0.0210408407667992,0.0507595174845771,0.0245167691940938,10.4206428161469,5.10506982973025
2800,5.97736751482686,17.523703845418,-4.4295198010331,12.4133537401951,0.0320756121602594,0.0228057756285495,0.0510227369871099,0.025983083222486,10.40688731586,5.11035010522288
2900,5.34473586309524,17.0409412202381,-4.95001860119048,11.9219308035714,0.0314135019702189,0.020969255720172,0.0486687751751385,0.0238813070983443,10.2947544642857,5.11901041666667
3000,4.83188197193235,16.6041561712846,-5.42833753148615,11.491399784095,0.0305496386862589,0.0207852689468171,0.0480106494347562,0.0237042282867754,10.2602195034185,5.11275638718964
3100,4.34548820892614,16.1799649191191,-6.02005457025921,11.0150652894173,0.0323945734974987,0.022690372958179,0.0522245574206161,0.0261011510883384,10.3655427791853,5.16489962970181
3200,3.81199621570482,15.7277767265847,-6.54936613055818,10.5428003784295,0.0329022822059635,0.0237873380132003,0.0525105116691099,0.0268313629776278,10.361362346263,5.18497634815516
3300,3.29116171362408,15.3079698957931,-7.11763797761482,10.0779814743342,0.0333582280695293,0.0250843279062375,0.0540972800967133,0.0276755842240003,10.4087996912389,5.2299884214589
3400,2.76877983578385,14.8680733244224,-7.60630131754821,9.63114378460951,0.0342298340405072,0.0263858615312208,0.0553355674688192,0.0290142987415098,10.3750811533321,5.23692953981287
