"Species","Group","Median_S","LCI_S","UCI_S","Median_W","LCI_W","UCI_W","Median_diff","LCI_diff","UCI_diff","elev_roundS","elev_roundW","maxTemp_June_mean","minTemp_June_mean","maxTemp_June_ci","minTemp_June_ci","tempRange_June","maxTemp_Jan_mean","minTemp_Jan_mean","maxTemp_Jan_ci","minTemp_Jan_ci","tempRange_Jan","ThermalRegime","Species3","Tree.name","HWI","Diet"
"Indian Gray Hornbill",0,602,602,602,602,602,602,0,0,0,600,600,35.9098041195477,24.2701164512655,0.0234141803249473,0.0224606985928427,11.6396876682822,17.45656637049,4.27501009693053,0.0429343337602193,0.029129036086838,13.1815562735595,31.6347940226172,"Ocyceros birostris","Ocyceros_birostris",21.44529833,"fruit"
"Great Hornbill",2,583,565.9,600.1,444,442.1,445.9,139,120,158,600,400,35.9098041195477,24.2701164512655,0.0234141803249473,0.0224606985928427,11.6396876682822,21.863533328202,7.79342928981938,0.01547278140096,0.0118893628049454,14.0701040383826,28.1163748297283,"Buceros bicornis","Buceros_bicornis",25.70643239,"fruit"
"Eurasian Hoopoe",2,1934,1861,2017,421,409,438,1508.75,1435.4875,1602,1900,400,27.3895571071811,15.1626063911116,0.0523529787822201,0.0377440440578373,12.2269507160695,21.863533328202,7.79342928981938,0.01547278140096,0.0118893628049454,14.0701040383826,19.5961278173617,"Upupa epops","Upupa_epops",21.7746589,"invertebrates"
"Green Bee-eater",1,372,372,378.025,653,653,664,-281,-291.025,-273,400,700,37.4791724394499,27.0676377770936,0.00596803255200587,0.00638276566218357,10.4115346623563,16.202084144074,3.29582738790159,0.0437319532203077,0.0291451190964541,12.9062567561724,34.1833450515483,"Merops orientalis","Merops_orientalis",35.33244734,"invertebrates"
"Blue-bearded Bee-eater",0,591,427,602,575,463,602,11,-155.05,139,600,600,35.9098041195477,24.2701164512655,0.0234141803249473,0.0224606985928427,11.6396876682822,17.45656637049,4.27501009693053,0.0429343337602193,0.029129036086838,13.1815562735595,31.6347940226172,"Nyctyornis athertoni","Nyctyornis_athertoni",25.17546249,"invertebrates"
"Indian Roller",2,321,314,326,279,272,292,42,27,53.5125,300,300,38.7297142366404,27.7808034008201,0.00569581805600079,0.00538932095846712,10.9489108358203,21.8863516327801,7.77234171372136,0.00935780358142791,0.00706596436600862,14.1140099190588,30.957372522919,"Coracias benghalensis","Coracias_benghalensis",28.50438198,"omnivore"
"Crested Kingfisher",2,1215,1108,1248,662,544,761,549,408,677,1200,700,32.1217451665981,20.0951408885232,0.0473856533386101,0.0381315956449221,12.0266042780749,16.202084144074,3.29582738790159,0.0437319532203077,0.0291451190964541,12.9062567561724,28.8259177786965,"Megaceryle lugubris","Megaceryle_lugubris",29.88208589,"vertebrates"
"White-throated Kingfisher",2,446,436,553.0125,403,393,403,44,34.975,150.0125,400,400,37.4791724394499,27.0676377770936,0.00596803255200587,0.00638276566218357,10.4115346623563,21.863533328202,7.79342928981938,0.01547278140096,0.0118893628049454,14.0701040383826,29.6857431496305,"Halcyon smyrnensis","Halcyon_smyrnensis",20.24597458,"vertebrates"
"Greater Flameback",0,596,496.3625,602,465,441.9875,595.525,126,-11,156,600,500,35.9098041195477,24.2701164512655,0.0234141803249473,0.0224606985928427,11.6396876682822,20.9677051338306,7.01919591926283,0.0229869522087908,0.0174710463618794,13.9485092145678,28.8906082002849,"Chrysocolaptes lucidus","Chrysocolaptes_lucidus",19.87077838,"invertebrates"
"Himalayan Flameback",0,421,388.5,601,595,498,602,-156,-203,10,400,600,37.4791724394499,27.0676377770936,0.00596803255200587,0.00638276566218357,10.4115346623563,17.45656637049,4.27501009693053,0.0429343337602193,0.029129036086838,13.1815562735595,33.2041623425194,"Dinopium shorii","Dinopium_shorii",22.24073943,"invertebrates"
"Black-rumped Flameback",2,583.5,443,602,413.5,399,438,160,22,197,600,400,35.9098041195477,24.2701164512655,0.0234141803249473,0.0224606985928427,11.6396876682822,21.863533328202,7.79342928981938,0.01547278140096,0.0118893628049454,14.0701040383826,28.1163748297283,"Dinopium benghalense","Dinopium_benghalense",20.69691878,"invertebrates"
"Scaly-bellied Woodpecker",2,2084,2035,2126.0875,1913,1908.5,1924,169.5,122,215.525,2100,1900,27.1764638975482,14.1433777066307,0.0497340062127928,0.0314255894362978,13.0330861909175,6.72522807196371,-5.43884103766373,0.0433600987790126,0.0336114510431376,12.1640691096274,32.6153049352119,"Picus squamatus","Picus_squamatus",23.45152733,"invertebrates"
"Greater Yellownape",0,1383,1383,1496.55,1383,1383,1398,0,-12.5625,113.1625,1400,1400,30.630136406397,18.7024270931326,0.0459548879733138,0.0359576860274805,11.9277093132643,10.1341439322672,-2.18821730950141,0.0503374979077727,0.0381213443247119,12.3223612417686,32.8183537158984,"Picus flavinucha","Picus_flavinucha",23.75209001,"invertebrates"
"Streak-throated Woodpecker",0,426,398.45,584,421,390,444.1,18.5,-35.275,165.325,400,400,37.4791724394499,27.0676377770936,0.00596803255200587,0.00638276566218357,10.4115346623563,21.863533328202,7.79342928981938,0.01547278140096,0.0118893628049454,14.0701040383826,29.6857431496305,"Picus xanthopygaeus","Picus_xanthopygaeus",22.34897824,"invertebrates"
"Gray-headed Woodpecker",2,1785.5,1721,1830,1480,1383,1542,307,201,422.5375,1800,1500,27.6413013013013,15.6184334334334,0.0492164860936635,0.036917981366612,12.0228678678679,9.79640170397897,-2.55083386205021,0.0451870073554771,0.0333743535342371,12.3472355660292,30.1921351633515,"Picus canus","Picus_canus",25.20374788,"invertebrates"
"Lesser Yellownape",0,1332,1246,1365,1280,1218.5,1332,61,-36.525,122.5,1300,1300,31.558729611196,19.5627112797516,0.0478129138985327,0.0378145616164514,11.9960183314443,11.3993692406248,-1.02548662100232,0.0442932696457408,0.0313380092208575,12.4248558616272,32.5842162321983,"Picus chlorolophus","Picus_chlorolophus",23.79629568,"invertebrates"
"Fulvous-breasted Woodpecker",2,849,720.4875,920,666,638.5,717,182,39.9875,254,800,700,34.8266481135088,22.767694694101,0.0371399753039667,0.0310862941515126,12.0589534194078,16.202084144074,3.29582738790159,0.0437319532203077,0.0291451190964541,12.9062567561724,31.5308207256072,"Dendrocopos macei","Dendrocopos_macei",25.1325589,"invertebrates"
"Rufous-bellied Woodpecker",0,2165.5,2149.5,2173,2173,2150.9625,2173,0,-22.0375,21,2200,2200,25.7851999250866,13.0330040265943,0.0528940719782139,0.0341782841058608,12.7521958984924,4.17222118175859,-8.01574117426725,0.0380559323250754,0.0304197356685805,12.1879623560258,33.8009410993538,"Dendrocopos hyperythrus","Dendrocopos_hyperythrus",28.96104642,"invertebrates"
"Himalayan Woodpecker",2,2184,2173,2211,2111,2083.4875,2125.1,73.5,53.5,111.025,2200,2100,25.7851999250866,13.0330040265943,0.0528940719782139,0.0341782841058608,12.7521958984924,5.15347965287724,-7.19780520684135,0.0331857422927083,0.0282161834627527,12.3512848597186,32.983005131928,"Dendrocopos himalayensis","Dendrocopos_himalayensis",26.72783541,"invertebrates"
"Brown-capped Pygmy Woodpecker",2,762,444.5,861,388.5,388,414.175,360.5,51.375,473,800,400,34.8266481135088,22.767694694101,0.0371399753039667,0.0310862941515126,12.0589534194078,21.863533328202,7.79342928981938,0.01547278140096,0.0118893628049454,14.0701040383826,27.0332188236894,"Dendrocopos nanus","Dendrocopos_nanus",27.36251687,"invertebrates"
"Brown-fronted Woodpecker",2,1845,1802,1876,1788,1724,1795,65,8,125.5125,1800,1800,27.6413013013013,15.6184334334334,0.0492164860936635,0.036917981366612,12.0228678678679,7.33040540540541,-4.81171171171171,0.044476986703483,0.033743506121438,12.1421171171171,32.453013013013,"Dendrocopos auriceps","Dendrocopos_auriceps",31.49716659,"invertebrates"
"Gray-capped Pygmy Woodpecker",2,666,616,713.5625,602,602,602,64,14,111.5625,700,600,35.4448782807973,23.5015047347256,0.0320636036519555,0.027804222601936,11.9433735460717,17.45656637049,4.27501009693053,0.0429343337602193,0.029129036086838,13.1815562735595,31.1698681838668,"Dendrocopos canicapillus","Dendrocopos_canicapillus",28.28540051,"invertebrates"
"Speckled Piculet",0,1254,1173,1332,1255,1254,1344.5125,-6,-118.05,77,1300,1300,31.558729611196,19.5627112797516,0.0478129138985327,0.0378145616164514,11.9960183314443,11.3993692406248,-1.02548662100232,0.0442932696457408,0.0313380092208575,12.4248558616272,32.5842162321983,"Picumnus innominatus","Picumnus_innominatus",10.66356147,"invertebrates"
"Coppersmith Barbet",0,602,602,602,591,446,602,11,0,156,600,600,35.9098041195477,24.2701164512655,0.0234141803249473,0.0224606985928427,11.6396876682822,17.45656637049,4.27501009693053,0.0429343337602193,0.029129036086838,13.1815562735595,31.6347940226172,"Megalaima haemacephala","Megalaima_haemacephala",25.0825522,"fruit"
"Brown-headed Barbet",0,602,602,602,602,591,602,0,0,11,600,600,35.9098041195477,24.2701164512655,0.0234141803249473,0.0224606985928427,11.6396876682822,17.45656637049,4.27501009693053,0.0429343337602193,0.029129036086838,13.1815562735595,31.6347940226172,"Megalaima zeylanica","Megalaima_zeylanica",17.9836947,"fruit"
"Blue-throated Barbet",2,1332,1330,1346,1219,1164,1248,113,84,173.5,1300,1200,31.558729611196,19.5627112797516,0.0478129138985327,0.0378145616164514,11.9960183314443,12.1043963389552,-0.302781777046483,0.0414529140408808,0.0274151040609836,12.4071781160016,31.8615113882425,"Megalaima asiatica","Megalaima_asiatica",17.49884742,"fruit"
"Lineated Barbet",0,431,407,477,442,437.4875,446,-10,-36,33.525,400,400,37.4791724394499,27.0676377770936,0.00596803255200587,0.00638276566218357,10.4115346623563,21.863533328202,7.79342928981938,0.01547278140096,0.0118893628049454,14.0701040383826,29.6857431496305,"Megalaima lineata","Megalaima_lineata",18.99310168,"fruit"
"Great Barbet",2,1943,1931,1949,1725.5,1690.5,1750.025,217.5,187.9875,252.0125,1900,1700,27.3895571071811,15.1626063911116,0.0523529787822201,0.0377440440578373,12.2269507160695,8.11191963616373,-4.04807836473587,0.0448703514731545,0.0334114256335395,12.1599980008996,31.437635471917,"Megalaima virens","Megalaima_virens",21.67202429,"fruit"
"Spotted Owlet",2,409,409,504,388,335.9,403,21,7.975,122.0625,400,400,37.4791724394499,27.0676377770936,0.00596803255200587,0.00638276566218357,10.4115346623563,21.863533328202,7.79342928981938,0.01547278140096,0.0118893628049454,14.0701040383826,29.6857431496305,"Athene brama","Athene_brama",29.247852,"invertebrates"
"Collared Owlet",0,1957,1943,2011,2011,1930,2026,-45,-70.025,63.0125,2000,2000,27.5813886588502,14.8422961251798,0.0514115040492322,0.0342161535790828,12.7390925336704,6.02349736303012,-6.23649479143965,0.0367805185372145,0.0295535215008276,12.2599921544698,33.8178834502899,"Glaucidium brodiei","Glaucidium_brodiei",20.71829123,"vertebrates"
"Jungle Owlet",0,388,388,388,403.5,388,428.5125,-15.5,-40.5125,0,400,400,37.4791724394499,27.0676377770936,0.00596803255200587,0.00638276566218357,10.4115346623563,21.863533328202,7.79342928981938,0.01547278140096,0.0118893628049454,14.0701040383826,29.6857431496305,"Glaucidium radiatum","Glaucidium_radiatum",26.89636707,"invertebrates"
"Brown Boobook",2,601,601,601,600.5,600.5,600.5,0.5,0.5,0.5,600,600,35.9098041195477,24.2701164512655,0.0234141803249473,0.0224606985928427,11.6396876682822,17.45656637049,4.27501009693053,0.0429343337602193,0.029129036086838,13.1815562735595,31.6347940226172,"Ninox scutulata","Ninox_scutulata",29.26008658,"invertebrates"
"Rose-ringed Parakeet",2,638,637,638,602,602,602,36,35,36,600,600,35.9098041195477,24.2701164512655,0.0234141803249473,0.0224606985928427,11.6396876682822,17.45656637049,4.27501009693053,0.0429343337602193,0.029129036086838,13.1815562735595,31.6347940226172,"Psittacula krameri","Psittacula_krameri",47.72960483,"fruit"
"Red-breasted Parakeet",0,436.5,388,442,446,442,461,-12,-58,0,400,400,37.4791724394499,27.0676377770936,0.00596803255200587,0.00638276566218357,10.4115346623563,21.863533328202,7.79342928981938,0.01547278140096,0.0118893628049454,14.0701040383826,29.6857431496305,"Psittacula alexandri","Psittacula_alexandri",51.80110405,"omnivore"
"Slaty-headed Parakeet",2,1782,1745,1798,1365,1365,1382,414,379,433,1800,1400,27.6413013013013,15.6184334334334,0.0492164860936635,0.036917981366612,12.0228678678679,10.1341439322672,-2.18821730950141,0.0503374979077727,0.0381213443247119,12.3223612417686,29.8295186108027,"Psittacula himalayana","Psittacula_himalayana",47.6475879,"omnivore"
"Plum-headed Parakeet",2,827,775,827,602,602,616,218,169.9125,225,800,600,34.8266481135088,22.767694694101,0.0371399753039667,0.0310862941515126,12.0589534194078,17.45656637049,4.27501009693053,0.0429343337602193,0.029129036086838,13.1815562735595,30.5516380165783,"Psittacula cyanocephala","Psittacula_cyanocephala",50.43591699,"fruit"
"Large Cuckooshrike",2,601,589.4,632.8,519.5,428.8,595.4,83.5,3.5,189.8,600,500,35.9098041195477,24.2701164512655,0.0234141803249473,0.0224606985928427,11.6396876682822,20.9677051338306,7.01919591926283,0.0229869522087908,0.0174710463618794,13.9485092145678,28.8906082002849,"Coracina macei","Coracina_macei",30.37520607,"invertebrates"
"Scarlet Minivet",2,1492.5,1419,1542,666,648,744.5125,826.5,734.9625,878,1500,700,30.2992613069881,18.2310522976525,0.0487553613861931,0.0368041768314772,12.0682090093356,16.202084144074,3.29582738790159,0.0437319532203077,0.0291451190964541,12.9062567561724,27.0034339190865,"Pericrocotus flammeus","Pericrocotus_flammeus",27.33760301,"invertebrates"
"Long-tailed Minivet",2,2055,2011,2093,1053,932,1146.5,1001,899,1130.525,2100,1100,27.1764638975482,14.1433777066307,0.0497340062127928,0.0314255894362978,13.0330861909175,12.7043700124858,0.30275772216492,0.0426047238359255,0.028238190678185,12.4016122903208,26.8737061753833,"Pericrocotus ethologus","Pericrocotus_ethologus",31.24588004,"invertebrates"
"Small Minivet",2,602,565,602,440,434,492,158,66.925,166,600,400,35.9098041195477,24.2701164512655,0.0234141803249473,0.0224606985928427,11.6396876682822,21.863533328202,7.79342928981938,0.01547278140096,0.0118893628049454,14.0701040383826,28.1163748297283,"Pericrocotus cinnamomeus","Pericrocotus_cinnamomeus",22.4781892,"invertebrates"
"Common Iora",0,446,388,478.225,389,386,438,53.75,-14.5375,89.0125,400,400,37.4791724394499,27.0676377770936,0.00596803255200587,0.00638276566218357,10.4115346623563,21.863533328202,7.79342928981938,0.01547278140096,0.0118893628049454,14.0701040383826,29.6857431496305,"Aegithina tiphia","Aegithina_tiphia",9.442634919,"invertebrates"
"Bar-winged Flycatcher-shrike",2,618.5,616,677.15,602,602,602,16.5,14,75.1499999999999,600,600,35.9098041195477,24.2701164512655,0.0234141803249473,0.0224606985928427,11.6396876682822,17.45656637049,4.27501009693053,0.0429343337602193,0.029129036086838,13.1815562735595,31.6347940226172,"Hemipus picatus","Hemipus_picatus",15.2918254,"invertebrates"
"Common Woodshrike",0,440,388,546,440.5,421.9375,591,0,-132.275,101.5,400,400,37.4791724394499,27.0676377770936,0.00596803255200587,0.00638276566218357,10.4115346623563,21.863533328202,7.79342928981938,0.01547278140096,0.0118893628049454,14.0701040383826,29.6857431496305,"Tephrodornis pondicerianus","Tephrodornis_pondicerianus",17.31316744,"invertebrates"
"Himalayan Shrike-Babbler",2,2035,2011,2061,1943,1880,2010,91,1,153,2000,1900,27.5813886588502,14.8422961251798,0.0514115040492322,0.0342161535790828,12.7390925336704,6.72522807196371,-5.43884103766373,0.0433600987790126,0.0336114510431376,12.1640691096274,33.0202296965139,"Pteruthius flaviscapis","Pteruthius_flaviscapis",19.68423778,"invertebrates"
"Black-hooded Oriole",0,409,388,473.5,461,427,591,-49.25,-181.5,24.025,400,500,37.4791724394499,27.0676377770936,0.00596803255200587,0.00638276566218357,10.4115346623563,20.9677051338306,7.01919591926283,0.0229869522087908,0.0174710463618794,13.9485092145678,30.4599765201871,"Oriolus xanthornus","Oriolus_xanthornus",26.9861565,"fruit"
"Maroon Oriole",2,2010,1974,2049,1011,827,1365,999,645,1203.525,2000,1000,27.5813886588502,14.8422961251798,0.0514115040492322,0.0342161535790828,12.7390925336704,13.6126699885809,1.11721166822381,0.0427266772539068,0.0284986337345262,12.4954583203571,26.4641769906264,"Oriolus traillii","Oriolus_traillii",26.13313045,"omnivore"
"Red-billed Chough",2,3605,3540,3680,3245,3244,3245,360,295,435,3600,3200,13.378261821366,2.39709573847052,0.0347962736857325,0.0286284174849871,10.9811660828955,-3.91820786864932,-15.0234200743494,0.0461368244438302,0.0416480185547321,11.1052122057001,28.4016818957154,"Pyrrhocorax pyrrhocorax","Pyrrhocorax_pyrrhocorax",38.08226878,"invertebrates"
"Yellow-billed Chough",2,4079,4016.7125,4113,3487,3398,3527.5,577.5,499,682,4100,3500,10.5639271459891,-0.109078644105908,0.0240897985889976,0.0244232803624325,10.673005790095,-5.79727300426569,-16.6206429006703,0.0436156642956722,0.0401088399852192,10.8233698964046,27.1845700466594,"Pyrrhocorax graculus","Pyrrhocorax_graculus",35.92893067,"invertebrates"
"Gray Treepie",2,1550,1530,1573,1248,1220.975,1285,301,258.4875,332,1600,1200,28.9564082950875,16.9328998810131,0.046710595848932,0.0364053311715484,12.0235084140745,12.1043963389552,-0.302781777046483,0.0414529140408808,0.0274151040609836,12.4071781160016,29.259190072134,"Dendrocitta formosae","Dendrocitta_formosae",15.79692104,"omnivore"
"Rufous Treepie",0,602,602,602,601,591,602,1,0,11,600,600,35.9098041195477,24.2701164512655,0.0234141803249473,0.0224606985928427,11.6396876682822,17.45656637049,4.27501009693053,0.0429343337602193,0.029129036086838,13.1815562735595,31.6347940226172,"Dendrocitta vagabunda","Dendrocitta_vagabunda",14.95803233,"omnivore"
"Red-billed Blue-Magpie",0,1534,1497,1542,1573,1542,1580,-38,-82,0,1500,1600,30.2992613069881,18.2310522976525,0.0487553613861931,0.0368041768314772,12.0682090093356,8.79992350841408,-3.37247577766446,0.0410408363124757,0.0302668088368569,12.1723992860785,33.6717370846526,"Urocissa erythrorhyncha","Urocissa_erythrorhyncha",19.62280616,"omnivore"
"Yellow-billed Blue-Magpie",2,2122,2071.5,2146,1810,1810,1847.1,308.5,257.4875,336,2100,1800,27.1764638975482,14.1433777066307,0.0497340062127928,0.0314255894362978,13.0330861909175,7.33040540540541,-4.81171171171171,0.044476986703483,0.033743506121438,12.1421171171171,31.9881756092599,"Urocissa flavirostris","Urocissa_flavirostris",12.78680638,"invertebrates"
"Eurasian Jay",0,2084,2073,2097,2100,2081,2108,-18,-35,2.02499999999998,2100,2100,27.1764638975482,14.1433777066307,0.0497340062127928,0.0314255894362978,13.0330861909175,5.15347965287724,-7.19780520684135,0.0331857422927083,0.0282161834627527,12.3512848597186,34.3742691043895,"Garrulus glandarius","Garrulus_glandarius",17.50926634,"omnivore"
"Black-headed Jay",2,2035,2035,2036.5375,2006,1952,2023,35,12,83,2000,2000,27.5813886588502,14.8422961251798,0.0514115040492322,0.0342161535790828,12.7390925336704,6.02349736303012,-6.23649479143965,0.0367805185372145,0.0295535215008276,12.2599921544698,33.8178834502899,"Garrulus lanceolatus","Garrulus_lanceolatus",17.05094153,"omnivore"
"House Crow",0,440,409,539.075,412,409,449.05,18.5,-25.025,106.7125,400,400,37.4791724394499,27.0676377770936,0.00596803255200587,0.00638276566218357,10.4115346623563,21.863533328202,7.79342928981938,0.01547278140096,0.0118893628049454,14.0701040383826,29.6857431496305,"Corvus splendens","Corvus_splendens",36.62683518,"omnivore"
"Common Raven",2,4276.5,4252.025,4405,3198,3148,3220,1089,1034,1252,4300,3200,9.85943387881468,-0.835417956656347,0.0220589775602292,0.021664898231046,10.694851835471,-3.91820786864932,-15.0234200743494,0.0461368244438302,0.0416480185547321,11.1052122057001,24.8828539531641,"Corvus corax","Corvus_corax",33.33172662,"omnivore"
"Carrion Crow",2,3240,3240,3240,3237,3237,3237,3,3,3,3200,3200,16.2309402106568,4.81013011152416,0.0451961893453638,0.0317097005924498,11.4208100991326,-3.91820786864932,-15.0234200743494,0.0461368244438302,0.0416480185547321,11.1052122057001,31.2543602850062,"Corvus corone","Corvus_corone",37.59780388,"omnivore"
"Large-billed Crow",2,1585,1580,1601,1496,1425.9875,1542,88.25,42,161,1600,1500,28.9564082950875,16.9328998810131,0.046710595848932,0.0364053311715484,12.0235084140745,9.79640170397897,-2.55083386205021,0.0451870073554771,0.0333743535342371,12.3472355660292,31.5072421571377,"Corvus macrorhynchos","Corvus_macrorhynchos",38.03851875,"omnivore"
"Eurasian Jackdaw",0,1608.5,1603,1615,1605,1602,1613,2.5,-10,11,1600,1600,28.9564082950875,16.9328998810131,0.046710595848932,0.0364053311715484,12.0235084140745,8.79992350841408,-3.37247577766446,0.0410408363124757,0.0302668088368569,12.1723992860785,32.328884072752,"Corvus monedula","Corvus_monedula",41.10772243,"omnivore"
"Eurasian Nutcracker",0,2485,2309,2510,2293,2282,2434,162,-48,217,2500,2300,22.3530080530554,10.1359071530081,0.0538396112688407,0.0348385172889662,12.2171009000474,3.38556257632878,-8.70731694366272,0.040107514507065,0.0316603753488317,12.0928795199915,31.0603249967181,"Nucifraga caryocatactes","Nucifraga_caryocatactes",22.95651226,"seeds"
"Eurasian Magpie",0,3273,3263,3293,3263,3263,3263,10,0,30,3300,3300,15.4916685810552,4.18531281108814,0.0431851661197457,0.0311437168943113,11.3063557699671,-4.58953978099395,-15.6057661382954,0.04542907048331,0.0410978008925615,11.0162263573015,31.0974347193506,"Pica pica","Pica_pica",21.68592065,"omnivore"
"Bay-backed Shrike",2,628,628,628,326,326,326,302,302,302,600,300,35.9098041195477,24.2701164512655,0.0234141803249473,0.0224606985928427,11.6396876682822,21.8863516327801,7.77234171372136,0.00935780358142791,0.00706596436600862,14.1140099190588,28.1374624058263,"Lanius vittatus","Lanius_vittatus",22.85935807,"invertebrates"
"Long-tailed Shrike",2,1810,1768,1949.5,615,602,666,1196,1123.9875,1343.025,1800,600,27.6413013013013,15.6184334334334,0.0492164860936635,0.036917981366612,12.0228678678679,17.45656637049,4.27501009693053,0.0429343337602193,0.029129036086838,13.1815562735595,23.3662912043708,"Lanius schach","Lanius_schach",19.99957577,"invertebrates"
"White-throated Fantail",2,827,827,827,653,627.5,664,174,163,199.5,800,700,34.8266481135088,22.767694694101,0.0371399753039667,0.0310862941515126,12.0589534194078,16.202084144074,3.29582738790159,0.0437319532203077,0.0291451190964541,12.9062567561724,31.5308207256072,"Rhipidura albicollis","Rhipidura_albicollis",17.32114512,"invertebrates"
"Hair-crested Drongo",0,638,624,657,653,653,653,-15,-29,4,600,700,35.9098041195477,24.2701164512655,0.0234141803249473,0.0224606985928427,11.6396876682822,16.202084144074,3.29582738790159,0.0437319532203077,0.0291451190964541,12.9062567561724,32.6139767316461,"Dicrurus hottentottus","Dicrurus_hottentottus",24.4694317,"invertebrates"
"Ashy Drongo",2,1952,1943,1974,666,664,667.125,1288,1277,1308,2000,700,27.5813886588502,14.8422961251798,0.0514115040492322,0.0342161535790828,12.7390925336704,16.202084144074,3.29582738790159,0.0437319532203077,0.0291451190964541,12.9062567561724,24.2855612709486,"Dicrurus leucophaeus","Dicrurus_leucophaeus",30.10929264,"invertebrates"
"Black Drongo",2,473.5,431.9875,565,409,403,409,67,23,156,500,400,36.7211430451953,26.1012242211496,0.00865765667490009,0.00965143036277529,10.6199188240456,21.863533328202,7.79342928981938,0.01547278140096,0.0118893628049454,14.0701040383826,28.9277137553759,"Dicrurus macrocercus","Dicrurus_macrocercus",27.11140206,"invertebrates"
"Bronzed Drongo",2,1380,1365,1446,1332,1248,1332,49,33,155,1400,1300,30.630136406397,18.7024270931326,0.0459548879733138,0.0359576860274805,11.9277093132643,11.3993692406248,-1.02548662100232,0.0442932696457408,0.0313380092208575,12.4248558616272,31.6556230273993,"Dicrurus aeneus","Dicrurus_aeneus",27.86537116,"invertebrates"
