"Species","Group","Median_S","LCI_S","UCI_S","Median_W","LCI_W","UCI_W","Median_diff","LCI_diff","UCI_diff","elev_roundS","elev_roundW","maxTemp_June_mean","minTemp_June_mean","maxTemp_June_ci","minTemp_June_ci","tempRange_June","maxTemp_Jan_mean","minTemp_Jan_mean","maxTemp_Jan_ci","minTemp_Jan_ci","tempRange_Jan","ThermalRegime","Species3","Tree.name","HWI","Diet"
"Red-wattled Lapwing",1,199,199,206.425,232,219,250,-33,-49.425,-20,200,200,39.6640710249462,28.2027400137879,0.0042808564738231,0.00313442919599782,11.4613310111583,21.2894503358178,7.3900782397302,0.00508873434844005,0.00432350904663981,13.8993720960876,32.273992785216,"Vanellus indicus","Vanellus_indicus",43.2386972,"invertebrates"
"White-throated Kingfisher",0,199,192,211.0875,154,127,219,48,-20,76,200,200,39.6640710249462,28.2027400137879,0.0042808564738231,0.00313442919599782,11.4613310111583,21.2894503358178,7.3900782397302,0.00508873434844005,0.00432350904663981,13.8993720960876,32.273992785216,"Halcyon smyrnensis","Halcyon_smyrnensis",20.24597458,"vertebrates"
"Bay Woodpecker",0,1630,1372.75,1720.475,1386.5,1214.3375,1568,218,-149.175,443.25,1600,1400,28.9564082950875,16.9328998810131,0.046710595848932,0.0364053311715484,12.0235084140745,10.1341439322672,-2.18821730950141,0.0503374979077727,0.0381213443247119,12.3223612417686,31.1446256045889,"Blythipicus pyrrhotis","Blythipicus_pyrrhotis",12.33568599,"invertebrates"
"Greater Yellownape",0,1186,1045.4,1352.5,966,900.4,1184.9,198,-31.6,385.4,1200,1000,32.1217451665981,20.0951408885232,0.0473856533386101,0.0381315956449221,12.0266042780749,13.6126699885809,1.11721166822381,0.0427266772539068,0.0284986337345262,12.4954583203571,31.0045334983743,"Picus flavinucha","Picus_flavinucha",23.75209001,"invertebrates"
"Lesser Yellownape",0,885.25,771.0125,948.4,900,867,964.075,-14.75,-175.9625,43.8,900,900,34.4428358060341,22.2947674997511,0.04349096041162,0.0352590587250573,12.148068306283,14.5189684357264,1.89830230010953,0.0425190583718323,0.0285234458648067,12.6206661356168,32.5445335059246,"Picus chlorolophus","Picus_chlorolophus",23.79629568,"invertebrates"
"Golden-throated Barbet",0,1594.25,1461.5375,1664.9625,1412.5,1359,1515.575,170.5,-40.5,296.8875,1600,1400,28.9564082950875,16.9328998810131,0.046710595848932,0.0364053311715484,12.0235084140745,10.1341439322672,-2.18821730950141,0.0503374979077727,0.0381213443247119,12.3223612417686,31.1446256045889,"Megalaima franklinii","Megalaima_franklinii",16.72903508,"fruit"
"Blue-throated Barbet",1,525.5,515,540,647,575,767,-115.5,-237,-49.4875,500,600,36.7211430451953,26.1012242211496,0.00865765667490009,0.00965143036277529,10.6199188240456,17.45656637049,4.27501009693053,0.0429343337602193,0.029129036086838,13.1815562735595,32.4461329482648,"Megalaima asiatica","Megalaima_asiatica",17.49884742,"fruit"
"Great Barbet",2,1537,1456.5,1577,1303.5,1249,1359,232.25,140.9875,307.5125,1500,1300,30.2992613069881,18.2310522976525,0.0487553613861931,0.0368041768314772,12.0682090093356,11.3993692406248,-1.02548662100232,0.0442932696457408,0.0313380092208575,12.4248558616272,31.3247479279904,"Megalaima virens","Megalaima_virens",21.67202429,"fruit"
"Scarlet Minivet",2,1009.5,957,1111,772,632.4125,833,241,133,421.0375,1000,800,33.6397747326897,21.522339873352,0.0468641376355004,0.0379341933082276,12.1174348593377,15.1850312514257,2.46013504265706,0.0431564250140531,0.028918822881336,12.7248962087686,31.1796396900326,"Pericrocotus flammeus","Pericrocotus_flammeus",27.33760301,"invertebrates"
"Black-hooded Oriole",0,138,118,149.175,147,140,174.5,-14,-44,5,100,100,41.2864569675398,29.00652815419,0.00779262804102413,0.00373754560110998,12.2799288133498,22.8558792429749,8.46627386037916,0.00587300718385101,0.00568208617921472,14.3896053825957,32.8201831071606,"Oriolus xanthornus","Oriolus_xanthornus",26.9861565,"fruit"
