"","Value","Std.Error","t-value","p-value","Lambda"
"(Intercept)",44.4446408748575,175.982911351213,0.252550889933616,0.800817155932444,0.56200302785163
"Median_S",0.169043980061976,0.0263907109269114,6.40543487176757,7.10017194164688e-10,0.56200302785163
