"Species","Group","Median_S","LCI_S","UCI_S","Median_W","LCI_W","UCI_W","Median_diff","LCI_diff","UCI_diff"
"Red-headed Trogon",2,2227.5,1900.1125,2254.85,1689.875,1537.2,1944.5375,433.400000000002,299.043750000001,648.825
"Rufous-necked Hornbill",2,2128.1,1923.88875,2213.52125,1869,1703.14125,2021,255.175,8.3987500000003,474.63
"Rusty-fronted Barwing",0,2474,2461.99,2474,2463,2199.8525,2474,8.80000000000018,-11,274.1475
"Streaked Spiderhunter",2,2107.5,2057.38,2439.8,1339,1235.32,1383.2,767,697.536249999999,1096.44
"Sultan Tit",0,1838.55,1626.4,1938.7,1739,1687.16,1739,100.6,-111.720000000001,205.48
"White-throated Bulbul",0,1084,994,1273.95,1232.35,1065.6,1467.5,-120.524999999999,-437.95,191.05
"Blue Whistling-Thrush",2,3141.4,3137,3258.49125,2979,2962,3060.04125,165.199999999999,96.2000000000035,279.449999999999
"Crested Kingfisher",1,1746.5,1489.2,1779.7,2598,2490.515,2601,-841.25,-1075.9,-763.07
"White Wagtail",2,3784.7,3647.34875,3855.8,2558,2538,2598,1224.4,1085.985,1295.655
"White-throated Kingfisher",1,1232.425,1209,1371.09875,1545.525,1309.57125,1817.5,-297.949999999999,-566.86875,-41.1925000000003
"Brown Dipper",2,3132.5,2979.24,3132.95,2796.5,2598,2808.8,327.95,180.09,523.600000000001
"River Lapwing",0,2401.325,2309,2580,2309,2309,2332,87.1499999999987,-9.005,267
"Great Barbet",2,2562,2526,2677,2355,2228,2463,215.025,94.2974999999984,381.400000000001
"Great Hornbill",0,1240.9,1079.98,1581.5,1164.4,1067.42,1334.5,111,-208.04,473.28
"Lesser Necklaced Laughingthrush",0,1369,1292.3825,1433.35,1444,1248.56125,1507,-76.5,-211.8,137.86375
"Orange-bellied Leafbird",1,1834.125,1739,1927,2186.7,1961.9675,2463,-368.350000000001,-704.462500000001,-97.495
"Red-tailed Minla",2,3040.2,2984.62375,3130.75,2471.8,2244.9475,2585.1,581.775,432.04625,823.2125
"White-crested Laughingthrush",0,1739,1738.2425,1936.81,1819.35,1739,1935,-58.7250000000007,-196,125.014999999999
"Little Cormorant",0,868.95,386.6075,974,1266,364.64,1270,-360,-853.8275,529.75
"Black Bulbul",2,2785.85,2749,2839.0525,2412.5,2156,2467.4,382.95,286,648.119999999999
"Black-hooded Oriole",0,540,529,540,501.5,405.14625,540,37.2750000000001,-10.6999999999994,134.70375
"Black-throated Tit",0,2615.4,2464.685,2874.7,2677,2467.38625,2680.5,-6.90000000000055,-207.40375,340.994999999999
"Common Iora",0,1439.3,1012.3,1680.7,1285.025,1029.7875,1414.8,178.849999999999,-291.66,555.76875
"Golden-throated Barbet",0,2322.75,2126.4125,2474,2406,2158.32125,2474,-41.175,-270.191249999999,220.650000000001
"Gray-capped Pygmy Woodpecker",0,1689.1,1246.8075,1797.5,1405.4,1340.15125,1439.15,286.45,-172.29375,394.59
"Gray-hooded Warbler",0,2448.9,2368,2474,2325,2264.74375,2374,102.975,-1.46749999999982,181.86125
"Hill Partridge",2,3155.1,3137,3330.5,2765.3,2625.8025,2800.1,427.650000000001,341.1,604.55
"Little Pied Flycatcher",2,2325,2089.44,2387.15,1421.6,1321.36375,1491.39,915.85,687.5175,1031.67125
"Mountain Bulbul",0,2038,1894.11875,2438.87375,2444,2291.2,2474,-310.675,-566.94625,51.79125
"Spotted Dove",2,2192,2015,2290.11875,1639.85,1400.76125,1869.8475,534.950000000001,240.946250000001,838.80375
"Verditer Flycatcher",2,2771,2735.47,2771,1952.55,1801.5475,1982.4275,787,781.3475,967.880000000001
"White-naped Yuhina",0,1948,1594.45,2003,2083.4,1752.0475,2303.25,-135.675,-543.44125,224.9825
"White-throated Fantail",2,2488.3,2474,2578.85,2213.9,1979.43875,2310,297.25,164,538.25125
"Asian Palm-Swift",2,911,911,911,521.299999999999,521.299999999999,521.299999999999,389.700000000001,389.700000000001,389.700000000001
"Asian Pied Starling",0,419,317.5975,444.2,461.125,333.375,538.2,-35.8749999999997,-146.3575,87.2999999999996
"Himalayan Swiftlet",2,3882,3598.32,4116,2149.9,1791.29,2285.65,1734.875,1379.765,2139.05
"Beautiful Sibia",2,3046,2943.5,3146,2474,2467.25,2474,572,477.2125,674.1
"Black-throated Sunbird",2,2133.35,2029.83875,2281.25,1788.6,1625.9575,1975.70375,351.475,117.5975,583.771249999999
"Bay Woodpecker",0,2474,2440.1875,2500,2508.6,2205,2608.3,-34.1000000000001,-141,269
"Olive-backed Pipit",2,4045,3886,4107.55,2902,2849.57,2962,1142.8,969.6325,1246.635
"Small Niltava",2,2399.75,2046.44625,2474,1766.1,1575.43875,1843.90375,628.325000000001,282.1975,858.715
"Ashy Drongo",2,2836.9,2750.7975,2898.025,1759.65,1737.28625,1900.35,1066,945.06,1144.29125
"Blue-winged Laughingthrush",2,2474,2474,2474,2399.5,2112.23125,2450.5,74.5,22.59375,361.76875
"Hair-crested Drongo",2,1723,1572.195,1868.25125,1443.2,1324.58625,1610.99125,302.775,57.4962500000013,499.46125
"Little Egret",2,2284.8,1199,2309,423,290.43,747.5,1660.4,567.25,1999.2275
"Silver-eared Mesia",0,1846.25,1739,1944,1935,1538.4,2045.495,-82.6500000000003,-266.93,364.749999999999
"Red-vented Bulbul",0,1944,1857.5975,2015,1973.7,1935,2055,-39.1750000000006,-145.0025,52.6512499999959
"Tickell's Leaf Warbler",2,4402.5,4206,4421.95,2958.5,2725.2275,2973.45,1448.5,1232.75,1662.32
"Asian Barred Owlet",0,1989.625,1558,2166.4,2083.6,1864.865,2318.95,-119.850000000001,-595.881249999998,186.60625
"Red-breasted Parakeet",0,424.5,365.1675,450.5575,327,236.9575,500.31,58.9999999999998,-124.68,211.47
"Crested Serpent-Eagle",0,2107.4,1975.2,2167,2042,1820.26125,2236.2575,65.3249999999994,-159.856249999999,293.01125
"Chestnut-crowned Laughingthrush",2,3146,3146,3151.85,2979,2926.985,2990.42375,167,155.600000000004,219.015
"Gray-cheeked Warbler",0,2464.4,2307.305,2490.2,2503.4,2160.11,2621,-66.875,-246.167499999999,271.5075
"Streak-breasted Scimitar-Babbler",2,3066,2920.9175,3146,2740.6,2739,2764.8,317.6,167.0975,407
"Striated Laughingthrush",0,2746.2,2677,2771,2733.55,2677,2790.05,4.25,-93.0712500000001,94
"Wedge-tailed Green-Pigeon",2,2798.6,2700.6325,2881,2465.475,1940.3625,2478,412.4,244.9725,884.105
"Yellow-breasted Greenfinch",2,3146,3083.34,3146,2621.2,2558,2677,518.6,449.38,585.645
"Black-winged Cuckooshrike",2,2696.425,2528.02375,2753.02375,1333.7,1066.3475,1470.25,1379.4,1132.99875,1661.82125
"Blyth's Leaf Warbler",2,3140,3137,3166.3,2342.8,1827.06,2474,796.900000000001,664.1025,1329.07
"Slaty-bellied Tesia",2,2471.525,2303,2501.39125,1736.5,1652.75,1751.1,737.95,552.5325,826.45125
"Chestnut-crowned Warbler",0,2726.95,2500,2958.9,2544.3,2341.1225,2663.5,223.049999999998,-37.3075000000004,481.914999999999
"Rufous-winged Fulvetta",2,2930.05,2721.92875,3105.8,2658.1,2409.94625,2681.55,333.45,58.0800000000004,627.1375
"Gray-throated Babbler",0,1926.65,1736.14625,2094.6,1824,1500.4,2303.55,134.675,-438.249999999998,536.1125
"Pin-striped Tit-Babbler",0,987.349999999996,877.077499999999,2510.75,666.599999999999,574.3025,1199.75,305.799999999998,-280.557499999997,1873.6
"Black-tailed Crake",2,2749.75,2677,2879.15,2607.5,2538,2677,151.475,2.09999999999991,333.68875
"Blue-winged Minla",2,2682.25,2490.97875,2698,2030.5,1816.7425,2325,592.9,239.952500000001,856.8
"Blyth's Shrike-Babbler",2,2542,2474,2642.8,2257.3,1902.7,2463,268.7,25.7549999999999,660.33125
"Gray Bushchat",2,3025.75,2938.80875,3046,2318.35,2076.69625,2330.8,721,633.95,948.955000000001
"Gray-headed Canary-Flycatcher",2,2561,2484.335,2691.72625,1699.875,1513.27375,1833.65,861.425000000001,710.12625,1064.5125
"Nepal Fulvetta",0,2158.275,1951.975,2449.25,1943.2,1844.34625,2044.53125,193.049999999999,-48.2549999999998,512.05375
"Russet Sparrow",0,3138.05,3086.95,3141.8075,3140,3139.4,3140,-1.80000000000018,-53.0500000000011,2.09999999999991
"White-tailed Nuthatch",2,3120.75,2802.97,3140,2766.2,2566.25,2868.35,318.5,12.4825000000009,558.932499999999
"Gray-sided Bush Warbler",2,4116,4096.15125,4126.1,2196.95,2042.03375,2309.05,1919.05,1803.82875,2082.4975
"Nepal House-Martin",2,4331,4216,4597,2710.6,2216.1725,3034.25,1720.6,1246.4475,2261.55
"Himalayan Bulbul",0,2189.55,2015,2290,2089,1824.4,2251,115.75,-143.987499999999,399.4875
"Oriental Turtle-Dove",2,3140,3137,3232.85125,2850.8,2784.31625,2893.2,294.6,247.25,401.705000000002
"Rufous Sibia",2,3022.45,2943.975,3058.5,2805,2767.98375,2886.45,216.75,119.9825,268.222499999999
"Large Niltava",0,2245.15,2093.98375,2306,2265.125,2095.93,2325,-18.05,-208.215,188.4075
"Lineated Barbet",0,412.6,325.39375,943.243749999997,455.875,280.225,535.15625,-24.225,-173.99375,495.624999999998
"White-rumped Shama",1,841.7,841.7,841.7,958.849999999999,958.849999999999,958.849999999999,-117.15,-117.15,-117.15
"Greater Necklaced Laughingthrush",1,1549,1549,1549,1854.2,1744.76,1963.64,-305.2,-414.64,-195.76
"Greater Yellownape",0,2184.2,1961,2331.9,1942.275,1838.355,2081.81125,221.324999999999,-39.2725,443
"Red Junglefowl",0,1380.5,1048.35,1434.45,1451.25,1074,1609.9,-106.575,-429.40625,228.17375
"Black-crested Bulbul",0,1623.7,1060.32125,2155,1282.15,1127,1359.86875,351.899999999999,-233.443750000001,902.503750000001
"Common Green-Magpie",1,1511.325,1402,1602,1923.2,1690.48125,2079.83,-410.924999999999,-644.10125,-162.30875
"Oriental Magpie-Robin",1,1597.7,1488.11125,1736,1784,1722,1862.0225,-190.975,-334.6075,-16.4962500000004
"Common Myna",0,1816.65,1719.5325,1945.0375,1965,1814.6825,2147.245,-157.95,-395.56125,24.3425000000004
"Common Tailorbird",1,1463.4,1406.2375,1648.35,1673,1582.955,1735.15,-200.85,-307.1025,-14.0424999999993
"Ibisbill",1,2518.85,2464.5575,2573.1425,2921.85,2903.7525,2939.9475,-402.999999999998,-475.389999999997,-330.609999999999
"Red-wattled Lapwing",0,1419.95,1215.23125,1640.4,1646.175,1427,1820.8,-231.575,-528.58,76.6212500000006
"Rufous-gorgeted Flycatcher",2,3623.45,3433,3634.85,2380.9,2282.6,2468.5,1182.9,994.325,1319.725
"Whiskered Yuhina",2,2814.9,2771,2839,2529.275,2469.78125,2633.6,291.25,167.759999999999,360.215
"Barred Cuckoo-Dove",2,2631,2511.8,2707.78,2231.25,1949.8,2463,366.4,73.85,713.3025
"Striated Yuhina",1,1244.5,1145.71,1453.725,1839.7,1447.605,1904.95,-588.3,-702.22,-101.185
"Scarlet Minivet",2,2801,2600.58375,2962,1800.9,1656.9625,1922.01625,1005.5,777.456250000001,1240.31375
"Barn Swallow",2,2155.575,2087.675,2316.81875,1686.7,1562,1775.8,496.775,337.305,673.99875
"Rufous-bellied Niltava",2,2840.75,2722.465,2893.25,2013.2,1732.5875,2383.25,788.45,399.74375,1115.53125
"White-collared Blackbird",2,3854.8,3710,3932,3402.8,3305.15,3407,457.95,305.97,567.9025
"Blue-fronted Redstart",2,4337,4317,4393,3088.8,3040,3111.5,1260.2,1211.24125,1339
"Black-chinned Yuhina",1,2035.3,1950.88,2334.25,2495.1,2206.4,2634.2,-409.975000000001,-624.859999999999,-23.3637500000001
"Yellow-bellied Warbler",0,1426.85,1402,1516.7675,1777.75,1402,2159.5,-373.999999999998,-757.5,110.6675
"Cattle Egret",2,868.399999999999,559.5,1203.4,529,465.59125,677,310.8,8.16999999999936,692.59125
"Gray-backed Shrike",2,3460.625,3257.355,3685.85,2558.725,2530,2598,901.225,692.986249999999,1142.635
"Gray-headed Woodpecker",0,1797,1649.5,1945,1686.975,1478.215,1816,118.650000000001,-102.97375,376.491250000001
"Mountain Imperial-Pigeon",2,2702,2174.6,2720.8,1739,1477.95,1766.5,952.5,445.099999999998,1229.05
"Long-tailed Broadbill",0,1507,1243.11375,1701,1422.95,1309,1667.15,51.2499999999999,-305.23625,376.6
"Gray Treepie",0,1985.5,1848.39,2216.31375,2177.3,2040.2675,2297.73,-144.925000000001,-371.407500000001,111.35
"Red-whiskered Bulbul",0,1314.4,954,1488.305,1225.15,1144,1257.6,111.7,-293.2,320.9025
"Rufous-necked Laughingthrush",0,1752.4,1554.64,1963.79,1673.7,1459.285,1787.6,92.8999999999971,-175.17,397.215
"Chestnut-tailed Starling",2,1416,1230.5825,1498.8325,894.499999999999,823.415,1184.9,483.275,199.523750000002,632.492499999999
"Velvet-fronted Nuthatch",0,1549.95,1438.1375,1861,1589.875,1415.81875,1597.25,25.0499999999998,-155.062499999999,424.887499999999
"Great Myna",1,635.399999999999,597.02,673.779999999998,1791.425,1781.04625,1801.80375,-1156.025,-1184.02625,-1128.02375
"Bar-winged Flycatcher-shrike",0,2105.7,1812.525,2438.95,1912.85,1772.5,1955.15,200.149999999999,-120.075,565.53
"Greenish Warbler",2,4212.5,4117,4217,2097,1686.84375,2233,2120,1916.825,2525.45625
"Lesser Yellownape",0,2399.175,1734.6675,2957.34,1734.1,1461.2,1912.6,669.199999999999,-6.27124999999983,1245.83375
"Black Eagle",2,2820.575,2706.025,3108.5,2474,2242.575,2530.1,403.175,217.60875,732.999999999998
"Collared Owlet",1,2544,2501,2707.9,3242.6,3179.46625,3293,-695,-767,-500.737500000001
"Himalayan Cutia",2,2677,2571.18,2684.77,2236.15,2095.00375,2349.45375,445.050000000001,221.72625,582.62625
"Chestnut-headed Tesia",2,3146,3146,3146,2353.4,2172.8725,2474,792.6,672,973.127500000001
"Chestnut-bellied Rock-Thrush",2,3426,3293.3,3434,2313.85,2106.5125,2495.45,1086,877.2125,1299.575
"Darjeeling Woodpecker",1,3145.1,3041.76,3146,3442.1,3284.45,3442.1,-296.099999999999,-392.9125,-190.065
"Short-billed Minivet",2,2928.3,2928.3,2928.3,1710.15,1710.15,1710.15,1218.15,1218.15,1218.15
"Stripe-throated Yuhina",2,3361,3234.32125,3368.7,2762.025,2702.065,2776.8,589.35,477.83,652.54
"Whistler's Warbler",2,3284.85,3167.9725,3361,1838.65,1740.98,2063.2025,1448.15,1198.6575,1596.35375
"Yellow-browed Tit",2,3138.35,3137,3138.65,2874,2724.86,2904.1,264.35,232.900000000001,413.46
"Fire-tailed Sunbird",2,4217,4214.15,4282,2289,2219,2325,1946.4,1892,2030.68
"Red-billed Chough",2,4773.35,4701.7,4885.6,4289.75,4138.16625,4339.2,507.525,377.400000000001,687.749999999999
"Rufous-vented Tit",2,4194.45,3799.85,4198.55,3752,3722.45,3752,442.45,47.8499999999999,463.05
"Eurasian Nutcracker",2,3722,3676.4825,3740.7,3639.1,3565,3680.75,84.5000000000002,35.7237500000005,159.9025
"Fulvous-breasted Woodpecker",0,1614.7,912.55,1843.5,1521.4,1152.805,1672,104.1,-617.455,554.725
"Snow Pigeon",2,4884.2,4813.1,4892.95,4246.55,4052.59375,4339.75,627.25,538.2625,827.85
"Rufous-breasted Accentor",2,4394.65,4234,4394.65,3294,3221,3369.6875,1088.15,889.037500000001,1173.65
"Yellow-billed Blue-Magpie",0,3292.8,3145.985,3378.2,3371,3258.1,3427.7,-86.9750000000001,-241.160000000002,44.8125000000002
"Black-faced Warbler",2,2719.6,2681.8,2754.67,2474,2473.46,2474,245.6,207.8,280.67
"White-throated Laughingthrush",2,3152.75,3092.8,3232.60125,2816.25,2731.78875,2868,341.150000000001,265.5275,445.113749999999
"Dark-breasted Rosefinch",2,4264.7,4217,4275.3,3434,3416,3488,815.249999999999,739.800000000001,859.299999999999
"Red-headed Bullfinch",2,4122.5,4063.89625,4127,3445,3440.88875,3445,677.5,618.89625,686.111249999999
"Red-billed Leiothrix",2,2753.4,2749,2777.8175,2472.1,2347.46875,2641.3525,285.175,114,411.55375
"Scaly-breasted Munia",0,1718.95,1580,1788.7075,1606.9,1532.43375,1689.3,81.7500000000003,-62.4749999999997,217.135
"Rufous Treepie",0,573.5,308,641,774,571.775,1138.6,-215.800000000001,-653.1775,43.1124999999997
"Green-billed Malkoha",0,1248.4,1082.525,1347.8725,1530.45,1073.325,1612.55,-189.349999999999,-448.287499999999,209.1625
"Long-tailed Shrike",2,3051.4,2869.70625,3199.4,2044.35,1933.47375,2290,994.4,693.96,1211.35
"Himalayan White-browed Rosefinch",2,4272,4228.2,4272,3925.5,3855,3925.95,346.05,303.9,417
"Indian Pond-Heron",0,698.5,251.275,1484.5,497,369.975,560.299999999998,245.099999999996,-253.075,1037.3
"Red-faced Liocichla",0,2258,1950.45,2474,2051.45,1986.45,2053.55,211.049999999998,-101.575,454.725
"Black Drongo",2,2348.75,2072.295,2605.02875,1487,1282.895,1744.42375,839.674999999998,391.594999999999,1236.13875
"House Sparrow",2,2079.85,1957.79,2188.8275,1854,1527.4675,2042,224.700000000001,26.3000000000002,551.26125
"Jungle Myna",0,1107.4,334.876249999999,1391.265,1153,712.4025,1320.6,-44.9499999999982,-836.32125,456.782500000002
"White-breasted Waterhen",0,1316.3,453.929999999999,1796,2005.65,618.0475,2342.5,-666.900000000001,-1768.7075,923.075
"Coal Tit",2,4128,3939,4149,3752,3722,3752,379,195.407499999999,415
"Eurasian Hoopoe",2,2908.9,2834.0975,3000.9525,2310.65,2272.82,2350.5,590.15,487.7475,716.335
"Black-faced Laughingthrush",2,4164,4116,4249.5,3839.05,3752,3884.1,336,240.511250000001,471.33625
"Spotted Laughingthrush",1,3408.45,3326,3438.2,3542.6,3539.6,3545,-134.9,-217.8,-103.064999999999
"Cinereous Tit",0,1637.1,594.754999999999,1818.65,1796.1,1178.75,2066.95,-197.549999999998,-1191.265,305.177500000003
"Kalij Pheasant",0,3073.75,2908.04875,3169.4,2922,2869.2,2995.8425,142.65,-29.4000000000001,268.28125
"Hoary-throated Barwing",1,3140,2981.90625,3140,3447.95,3181.9375,3465.05,-316.049999999999,-475.049999999999,-41.9374999999992
"Gray-winged Blackbird",2,2862,2751,3137.75,2411,2251,2500.5,470.099999999999,269.8375,787.33125
"Crimson Sunbird",0,1556,1402,1935.32375,1429.55,1398.85,1556.49625,130.25,-67.5025,508.603749999999
"Rose-ringed Parakeet",0,439.3,225.325,1197.6,1316.2,426.631249999999,1632,-802.500000000003,-1306.43125,201.262499999997
"Black Kite",0,501.924999999999,207.18,953,1067,279.82625,1345,-542.975,-1051.6525,234.325
"Brown Parrotbill",0,3111.6,3022.3,3249.95,3240.25,3160.25,3251.25,-125.200000000002,-225.5,26.4799999999988
"House Crow",0,2563.6,2550.995,2616.05875,2558,2538,2563.7,11.6999999999998,-10.4112500000001,59.2287499999998
"Himalayan Prinia",0,1759.8,1556,1948.8,1971.65,1831.9825,2069.8,-221.699999999999,-488.55,71.4499999999989
"Eurasian Jay",0,3078.65,2815.1875,3138.5,2913,2685.65,2913,224,-89.9375,449.08125
"White-browed Fulvetta",0,3640.4,3446.5325,3731.8,3590.1,3542,3597.25,50.0249999999987,-138.67125,177.348749999999
"Rusty-cheeked Scimitar-Babbler",0,1992.6,1913.10375,2043,1960.7,1934.9875,2009.2,25.725,-67.9599999999999,91.9999999999998
"White-browed Wagtail",2,4054,3700.3,4084.5,2309,2279.69,2316.935,1745,1380.95,1775.5
"Indian Peafowl",1,591.95,531.42,622.6,1009.6,866.75,1100.435,-431.85,-533.33,-279.965
"Jungle Babbler",1,964,553.57875,1164,1329.625,1200.965,1471.2,-393.100000000001,-829.6125,-106.93
"Eurasian Collared-Dove",0,1067,460.7,2004.125,463,287.19375,523.400000000001,694.699999999995,-0.0375000000000007,1582.38
"Purple Sunbird",0,425.45,242.8125,485.695,293.75,253.6,315.575,138.2,-71.2550000000003,208.5175
"Red-naped Ibis",0,214.2,208.34125,274.55,258,258,268.8,-43.8,-59.68625,16.5499999999997
