"","Value","Std.Error","t-value","p-value","Lambda"
"(Intercept)",2519.37333417159,148.165885739251,17.0037341699917,1.34695690678059e-38,0.107695595377246
"ThermalRegime",-80.0101881571234,4.23972961390244,-18.8715308388448,1.16314896064574e-43,0.107695595377246
"HWI",1.55422599232878,1.38624748789587,1.12117497481483,0.263785411428053,0.107695595377246
"Dietinvertebrates",34.7439229988569,40.7850318812203,0.851879265413911,0.395472567261893,0.107695595377246
"Dietomnivore",21.226583038571,43.648791615515,0.486304024760815,0.627374269436963,0.107695595377246
"Dietseeds",47.037624775933,51.6718681814874,0.910313995436018,0.363938305561169,0.107695595377246
"Dietvertebrates",1.25476677687571,77.5715215387879,0.0161756112550698,0.987113149704408,0.107695595377246
