"Species","Group","Median_S","LCI_S","UCI_S","Median_W","LCI_W","UCI_W","Median_diff","LCI_diff","UCI_diff","elev_roundS","elev_roundW","maxTemp_June_mean","minTemp_June_mean","maxTemp_June_ci","minTemp_June_ci","tempRange_June","maxTemp_Jan_mean","minTemp_Jan_mean","maxTemp_Jan_ci","minTemp_Jan_ci","tempRange_Jan","ThermalRegime","Species3","Tree.name","HWI","Diet"
"Bay Woodpecker",0,1603,1359,1739,1377,1156,1606.0125,203.25,-149.05,485.6875,1600,1400,28.9564082950875,16.9328998810131,0.046710595848932,0.0364053311715484,12.0235084140745,10.1341439322672,-2.18821730950141,0.0503374979077727,0.0381213443247119,12.3223612417686,31.1446256045889,"Blythipicus pyrrhotis","Blythipicus_pyrrhotis",12.33568599,"invertebrates"
"Greater Yellownape",0,1186,1030.5,1362.6875,966,910,1189.5,193,-35.5125,404.5125,1200,1000,32.1217451665981,20.0951408885232,0.0473856533386101,0.0381315956449221,12.0266042780749,13.6126699885809,1.11721166822381,0.0427266772539068,0.0284986337345262,12.4954583203571,31.0045334983743,"Picus flavinucha","Picus_flavinucha",23.75209001,"invertebrates"
"Gray-headed Woodpecker",0,960,453.7,1108.125,833,833,986,90.5,-407,241,1000,800,33.6397747326897,21.522339873352,0.0468641376355004,0.0379341933082276,12.1174348593377,15.1850312514257,2.46013504265706,0.0431564250140531,0.028918822881336,12.7248962087686,31.1796396900326,"Picus canus","Picus_canus",25.20374788,"invertebrates"
"Lesser Yellownape",0,884.5,618,947,906,833,978.5,-45.75,-328.0125,67.5,900,900,34.4428358060341,22.2947674997511,0.04349096041162,0.0352590587250573,12.148068306283,14.5189684357264,1.89830230010953,0.0425190583718323,0.0285234458648067,12.6206661356168,32.5445335059246,"Picus chlorolophus","Picus_chlorolophus",23.79629568,"invertebrates"
"Fulvous-breasted Woodpecker",1,195,139,474.5,489,289.9,576,-293,-357.7,-4.05000000000015,200,500,39.6640710249462,28.2027400137879,0.0042808564738231,0.00313442919599782,11.4613310111583,20.9677051338306,7.01919591926283,0.0229869522087908,0.0174710463618794,13.9485092145678,32.6448751056834,"Dendrocopos macei","Dendrocopos_macei",25.1325589,"invertebrates"
"Darjeeling Woodpecker",0,2588.5,2534,2651.5,2589,2521.3,2722,-18,-136.625,90.9,2600,2600,21.383918190096,9.28978777054003,0.0520531754042009,0.0337628496044515,12.0941304195559,0.701863136513273,-11.0015059186104,0.0453911024799525,0.036923162894389,11.7033690551236,32.3854241087064,"Dendrocopos darjellensis","Dendrocopos_darjellensis",25.6353261,"invertebrates"
"Gray-capped Pygmy Woodpecker",1,443.5,440,529,898,843,1001.625,-430,-508,-332.225,400,900,37.4791724394499,27.0676377770936,0.00596803255200587,0.00638276566218357,10.4115346623563,14.5189684357264,1.89830230010953,0.0425190583718323,0.0285234458648067,12.6206661356168,35.5808701393404,"Dendrocopos canicapillus","Dendrocopos_canicapillus",28.28540051,"invertebrates"
"Golden-throated Barbet",2,1590,1467.5,1665,1397,1312.5,1556.6125,182.75,4.9125,304.5125,1600,1400,28.9564082950875,16.9328998810131,0.046710595848932,0.0364053311715484,12.0235084140745,10.1341439322672,-2.18821730950141,0.0503374979077727,0.0381213443247119,12.3223612417686,31.1446256045889,"Megalaima franklinii","Megalaima_franklinii",16.72903508,"fruit"
"Blue-throated Barbet",1,525.5,515,540,647,575,767,-115.5,-237,-49.4875,500,600,36.7211430451953,26.1012242211496,0.00865765667490009,0.00965143036277529,10.6199188240456,17.45656637049,4.27501009693053,0.0429343337602193,0.029129036086838,13.1815562735595,32.4461329482648,"Megalaima asiatica","Megalaima_asiatica",17.49884742,"fruit"
"Lineated Barbet",2,203.5,156,266,142,142,182,56,2,113.5,200,100,39.6640710249462,28.2027400137879,0.0042808564738231,0.00313442919599782,11.4613310111583,22.8558792429749,8.46627386037916,0.00587300718385101,0.00568208617921472,14.3896053825957,31.197797164567,"Megalaima lineata","Megalaima_lineata",18.99310168,"fruit"
"Great Barbet",2,1537,1456.5,1577,1303.5,1249,1359,232.25,140.9875,307.5125,1500,1300,30.2992613069881,18.2310522976525,0.0487553613861931,0.0368041768314772,12.0682090093356,11.3993692406248,-1.02548662100232,0.0442932696457408,0.0313380092208575,12.4248558616272,31.3247479279904,"Megalaima virens","Megalaima_virens",21.67202429,"fruit"
"Red-headed Trogon",2,1144.5,1075.5,1296.125,896.75,893,938.625,234.5,182.5,394.9375,1100,900,32.7530535801531,20.6778622224635,0.0477149321936669,0.0385224517113142,12.0751913576896,14.5189684357264,1.89830230010953,0.0425190583718323,0.0285234458648067,12.6206661356168,30.8547512800436,"Harpactes erythrocephalus","Harpactes_erythrocephalus",37.51241861,"invertebrates"
"Collared Owlet",2,1594,1275.5,1739,1000,833,1325.225,597.5,96,876,1600,1000,28.9564082950875,16.9328998810131,0.046710595848932,0.0364053311715484,12.0235084140745,13.6126699885809,1.11721166822381,0.0427266772539068,0.0284986337345262,12.4954583203571,27.8391966268637,"Glaucidium brodiei","Glaucidium_brodiei",20.71829123,"vertebrates"
"Rose-ringed Parakeet",0,137,117,139,153.5,134.5,218,-19,-81.8125,2,100,200,41.2864569675398,29.00652815419,0.00779262804102413,0.00373754560110998,12.2799288133498,21.2894503358178,7.3900782397302,0.00508873434844005,0.00432350904663981,13.8993720960876,33.8963787278096,"Psittacula krameri","Psittacula_krameri",47.72960483,"fruit"
"Red-breasted Parakeet",0,140.5,139,175.85,142,134.35,153.05,0,-2.775,31.9,100,100,41.2864569675398,29.00652815419,0.00779262804102413,0.00373754560110998,12.2799288133498,22.8558792429749,8.46627386037916,0.00587300718385101,0.00568208617921472,14.3896053825957,32.8201831071606,"Psittacula alexandri","Psittacula_alexandri",51.80110405,"omnivore"
"Long-tailed Broadbill",2,948,809,1001,695,489,898,256,44,512,900,700,34.4428358060341,22.2947674997511,0.04349096041162,0.0352590587250573,12.148068306283,16.202084144074,3.29582738790159,0.0437319532203077,0.0291451190964541,12.9062567561724,31.1470084181325,"Psarisomus dalhousiae","Psarisomus_dalhousiae",17.09068513,"invertebrates"
"Black-winged Cuckooshrike",2,1336.75,1183.775,1469.425,464.5,367.4,489,906.25,710,1067.425,1300,500,31.558729611196,19.5627112797516,0.0478129138985327,0.0378145616164514,11.9960183314443,20.9677051338306,7.01919591926283,0.0229869522087908,0.0174710463618794,13.9485092145678,24.5395336919332,"Coracina melaschistos","Coracina_melaschistos",26.58664704,"invertebrates"
"Scarlet Minivet",2,1009.5,957,1111,772,632.4125,833,241,133,421.0375,1000,800,33.6397747326897,21.522339873352,0.0468641376355004,0.0379341933082276,12.1174348593377,15.1850312514257,2.46013504265706,0.0431564250140531,0.028918822881336,12.7248962087686,31.1796396900326,"Pericrocotus flammeus","Pericrocotus_flammeus",27.33760301,"invertebrates"
"Long-tailed Minivet",2,1954,1802,2310,873.5,702.5,986,1085.5,903.95,1461.0875,2000,900,27.5813886588502,14.8422961251798,0.0514115040492322,0.0342161535790828,12.7390925336704,14.5189684357264,1.89830230010953,0.0425190583718323,0.0285234458648067,12.6206661356168,25.6830863587407,"Pericrocotus ethologus","Pericrocotus_ethologus",31.24588004,"invertebrates"
"Short-billed Minivet",2,2011,2011,2011,579,579,579,1432,1432,1432,2000,600,27.5813886588502,14.8422961251798,0.0514115040492322,0.0342161535790828,12.7390925336704,17.45656637049,4.27501009693053,0.0429343337602193,0.029129036086838,13.1815562735595,23.3063785619197,"Pericrocotus brevirostris","Pericrocotus_brevirostris",28.55124538,"invertebrates"
"Common Iora",0,306,193.5,405,369,262,545,-81,-283.825,74,300,400,38.7297142366404,27.7808034008201,0.00569581805600079,0.00538932095846712,10.9489108358203,21.863533328202,7.79342928981938,0.01547278140096,0.0118893628049454,14.0701040383826,30.936284946821,"Aegithina tiphia","Aegithina_tiphia",9.442634919,"invertebrates"
"Bar-winged Flycatcher-shrike",0,1146,897.5,1305,948,852,1068.9,192,-61.675,369.375,1100,900,32.7530535801531,20.6778622224635,0.0477149321936669,0.0385224517113142,12.0751913576896,14.5189684357264,1.89830230010953,0.0425190583718323,0.0285234458648067,12.6206661356168,30.8547512800436,"Hemipus picatus","Hemipus_picatus",15.2918254,"invertebrates"
"Blyth's Shrike-Babbler",2,1739,1665,1954,1168,997,1361,585.5,366.025,806.975,1700,1200,28.2443500424809,16.3048028387226,0.0490270658147735,0.0374857154959968,11.9395472037583,12.1043963389552,-0.302781777046483,0.0414529140408808,0.0274151040609836,12.4071781160016,28.5471318195274,"Pteruthius aeralatus","Pteruthius_flaviscapis",19.68423778,"invertebrates"
"Black-hooded Oriole",0,138,118,149.0125,146.5,138,182,-14,-45,5,100,100,41.2864569675398,29.00652815419,0.00779262804102413,0.00373754560110998,12.2799288133498,22.8558792429749,8.46627386037916,0.00587300718385101,0.00568208617921472,14.3896053825957,32.8201831071606,"Oriolus xanthornus","Oriolus_xanthornus",26.9861565,"fruit"
"Maroon Oriole",2,1543.5,1369,1739,496.5,423,545,1041,848.4875,1247,1500,500,30.2992613069881,18.2310522976525,0.0487553613861931,0.0368041768314772,12.0682090093356,20.9677051338306,7.01919591926283,0.0229869522087908,0.0174710463618794,13.9485092145678,23.2800653877253,"Oriolus traillii","Oriolus_traillii",26.13313045,"omnivore"
"Red-billed Chough",2,3090,2962,3418,2774,2739,2848,299,114,609,3100,2800,16.9991192463813,5.4701539404151,0.0468697339181514,0.0319701110303918,11.5289653059661,-0.976010292114424,-12.4362872710761,0.047429006860939,0.0406443076490743,11.4602769789617,29.4354065174574,"Pyrrhocorax pyrrhocorax","Pyrrhocorax_pyrrhocorax",38.08226878,"invertebrates"
"Gray Treepie",1,1191,1092.4375,1246.6625,1409,1382.5,1474,-224,-332.075,-164.975,1200,1400,32.1217451665981,20.0951408885232,0.0473856533386101,0.0381315956449221,12.0266042780749,10.1341439322672,-2.18821730950141,0.0503374979077727,0.0381213443247119,12.3223612417686,34.3099624760995,"Dendrocitta formosae","Dendrocitta_formosae",15.79692104,"omnivore"
"Rufous Treepie",0,156,127.5,183,185,142,232,-29,-83.65,30.075,200,200,39.6640710249462,28.2027400137879,0.0042808564738231,0.00313442919599782,11.4613310111583,21.2894503358178,7.3900782397302,0.00508873434844005,0.00432350904663981,13.8993720960876,32.273992785216,"Dendrocitta vagabunda","Dendrocitta_vagabunda",14.95803233,"omnivore"
"Yellow-billed Blue-Magpie",0,2558,2557,2590,2561.5,2558,2613,-3.5,-56,29,2600,2600,21.383918190096,9.28978777054003,0.0520531754042009,0.0337628496044515,12.0941304195559,0.701863136513273,-11.0015059186104,0.0453911024799525,0.036923162894389,11.7033690551236,32.3854241087064,"Urocissa flavirostris","Urocissa_flavirostris",12.78680638,"invertebrates"
"Common Green-Magpie",0,989,948,1064.5,960.5,885.725,1098.55,18,-118,126.625,1000,1000,33.6397747326897,21.522339873352,0.0468641376355004,0.0379341933082276,12.1174348593377,13.6126699885809,1.11721166822381,0.0427266772539068,0.0284986337345262,12.4954583203571,32.5225630644659,"Cissa chinensis","Cissa_chinensis",7.750215296,"omnivore"
"Eurasian Jay",2,2676.5,2554,2677,2538,2455.125,2538,139,18.375,206,2700,2500,20.3570086376724,8.41056220639491,0.0516831762524629,0.0341503979735411,11.9464464312775,1.54627461595723,-10.2856398457062,0.0453875815140179,0.0361219892626303,11.8319144616634,30.6426484833786,"Garrulus glandarius","Garrulus_glandarius",17.50926634,"omnivore"
"House Crow",0,1140,1007,1262,1196,658,1371,-53.5,-302,479.325,1100,1200,32.7530535801531,20.6778622224635,0.0477149321936669,0.0385224517113142,12.0751913576896,12.1043963389552,-0.302781777046483,0.0414529140408808,0.0274151040609836,12.4071781160016,33.0558353571996,"Corvus splendens","Corvus_splendens",36.62683518,"omnivore"
"Large-billed Crow",0,2045,1935,2145.5,1999,1935,2117,40,-135,177,2000,2000,27.5813886588502,14.8422961251798,0.0514115040492322,0.0342161535790828,12.7390925336704,6.02349736303012,-6.23649479143965,0.0367805185372145,0.0295535215008276,12.2599921544698,33.8178834502899,"Corvus macrorhynchos","Corvus_macrorhynchos",38.03851875,"omnivore"
"Eurasian Nutcracker",0,2891,2846.925,2962,2839,2805,2902,50.25,-16.025,125.0125,2900,2800,18.6759867120146,6.92743810804398,0.050036170415283,0.033187661863865,11.7485486039706,-0.976010292114424,-12.4362872710761,0.047429006860939,0.0406443076490743,11.4602769789617,31.1122739830907,"Nucifraga caryocatactes","Nucifraga_caryocatactes",22.95651226,"seeds"
"Long-tailed Shrike",2,1798,1642,1920,1074,948,1207,698,483.9875,893.5125,1800,1100,27.6413013013013,15.6184334334334,0.0492164860936635,0.036917981366612,12.0228678678679,12.7043700124858,0.30275772216492,0.0426047238359255,0.028238190678185,12.4016122903208,27.3385435791364,"Lanius schach","Lanius_schach",19.99957577,"invertebrates"
"Gray-backed Shrike",2,2538,2514.5,2538,1067,892,1144,1467.5,1390,1646,2500,1100,22.3530080530554,10.1359071530081,0.0538396112688407,0.0348385172889662,12.2171009000474,12.7043700124858,0.30275772216492,0.0426047238359255,0.028238190678185,12.4016122903208,22.0502503308905,"Lanius tephronotus","Lanius_tephronotus",20.3383384,"invertebrates"
"White-throated Fantail",2,1665,1473,1739,697,618,833,939.25,739.5,1094,1700,700,28.2443500424809,16.3048028387226,0.0490270658147735,0.0374857154959968,11.9395472037583,16.202084144074,3.29582738790159,0.0437319532203077,0.0291451190964541,12.9062567561724,24.9485226545793,"Rhipidura albicollis","Rhipidura_albicollis",17.32114512,"invertebrates"
"Hair-crested Drongo",2,729.5,644,908,463,383.925,523,268,140.975,475.5125,700,500,35.4448782807973,23.5015047347256,0.0320636036519555,0.027804222601936,11.9433735460717,20.9677051338306,7.01919591926283,0.0229869522087908,0.0174710463618794,13.9485092145678,28.4256823615345,"Dicrurus hottentottus","Dicrurus_hottentottus",24.4694317,"invertebrates"
"Ashy Drongo",2,1590,1542.975,1675.5,849,815,935,738,651.9875,841.025,1600,800,28.9564082950875,16.9328998810131,0.046710595848932,0.0364053311715484,12.0235084140745,15.1850312514257,2.46013504265706,0.0431564250140531,0.028918822881336,12.7248962087686,26.4962732524304,"Dicrurus leucophaeus","Dicrurus_leucophaeus",30.10929264,"invertebrates"
"Black Drongo",0,168.5,139,218,163,137,243.05,1.5,-81.0125,65.5,200,200,39.6640710249462,28.2027400137879,0.0042808564738231,0.00313442919599782,11.4613310111583,21.2894503358178,7.3900782397302,0.00508873434844005,0.00432350904663981,13.8993720960876,32.273992785216,"Dicrurus macrocercus","Dicrurus_macrocercus",27.11140206,"invertebrates"
"Bronzed Drongo",0,911,674,954,676,605.425,782,221.75,-16.65,326.5375,900,700,34.4428358060341,22.2947674997511,0.04349096041162,0.0352590587250573,12.148068306283,16.202084144074,3.29582738790159,0.0437319532203077,0.0291451190964541,12.9062567561724,31.1470084181325,"Dicrurus aeneus","Dicrurus_aeneus",27.86537116,"invertebrates"
"Sultan Tit",2,1067,969.875,1107,838,830,948,171,53,292,1100,800,32.7530535801531,20.6778622224635,0.0477149321936669,0.0385224517113142,12.0751913576896,15.1850312514257,2.46013504265706,0.0431564250140531,0.028918822881336,12.7248962087686,30.292918537496,"Melanochlora sultanea","Melanochlora_sultanea",20.71683781,"invertebrates"
"Coal Tit",2,3353,3143,3446.5,2900,2744,3022,399,181,631.9375,3400,2900,14.7514884824367,3.58425040177546,0.0402431213455166,0.0304509367668564,11.1672380806612,-1.69841018745551,-13.0699359329273,0.0473845567592365,0.0412422288976189,11.3715257454718,27.821424415364,"Parus ater","Parus_ater",20.92307692,"invertebrates"
"Rufous-vented Tit",2,3650.5,3631.5,3676.075,3398,3383.5,3407,259.5,235.1,278.975,3700,3400,12.7759642419436,1.86665705428592,0.0325371345393484,0.0285793950934447,10.9093071876577,-5.2027091145634,-16.1066656462845,0.0447931148941677,0.0406487446485823,10.9039565317211,28.8826298882281,"Parus rubidiventris","Parus_rubidiventris",18.74669726,"invertebrates"
"Green-backed Tit",0,2020.5,1976.5,2085,1999,1958.975,2081,29,-81.05,113,2000,2000,27.5813886588502,14.8422961251798,0.0514115040492322,0.0342161535790828,12.7390925336704,6.02349736303012,-6.23649479143965,0.0367805185372145,0.0295535215008276,12.2599921544698,33.8178834502899,"Parus monticolus","Parus_monticolus",15.66479173,"invertebrates"
"Cinereous Tit",0,179,147.475,199.45,154,140,204.25,22,-21,59,200,200,39.6640710249462,28.2027400137879,0.0042808564738231,0.00313442919599782,11.4613310111583,21.2894503358178,7.3900782397302,0.00508873434844005,0.00432350904663981,13.8993720960876,32.273992785216,"Parus major","Parus_major",19.18394538,"invertebrates"
"Yellow-cheeked Tit",2,2002,1947.5875,2030.05,1824.5,1768.95,1931.65,169,84.45,230.125,2000,1800,27.5813886588502,14.8422961251798,0.0514115040492322,0.0342161535790828,12.7390925336704,7.33040540540541,-4.81171171171171,0.044476986703483,0.033743506121438,12.1421171171171,32.3931003705619,"Parus spilonotus","Parus_spilonotus",16.39722617,"invertebrates"
"Yellow-browed Tit",0,2372,2303,2456.3,2438,2333,2463,-43,-139,93.2,2400,2400,23.541152562936,11.1284561722778,0.0546705602225242,0.0352396776069264,12.4126963906582,2.48172277828329,-9.48831665150136,0.0425458519984202,0.0336241706500588,11.9700394297847,33.0294692144374,"Sylviparus modestus","Sylviparus_modestus",21.64941389,"invertebrates"
"Yellow-bellied Fairy-Fantail",2,2500,2357.5,2644.5,1074,973,1144,1426,1263.125,1581.5625,2500,1100,22.3530080530554,10.1359071530081,0.0538396112688407,0.0348385172889662,12.2171009000474,12.7043700124858,0.30275772216492,0.0426047238359255,0.028238190678185,12.4016122903208,22.0502503308905,"Chelidorhynx hypoxantha","Chelidorhynx_hypoxantha",15.57092907,"invertebrates"
"Gray-headed Canary-Flycatcher",2,1739,1739,1739,625,558,801.5,1114,937.5,1181,1700,600,28.2443500424809,16.3048028387226,0.0490270658147735,0.0374857154959968,11.9395472037583,17.45656637049,4.27501009693053,0.0429343337602193,0.029129036086838,13.1815562735595,23.9693399455504,"Culicicapa ceylonensis","Culicicapa_ceylonensis",19.98883172,"invertebrates"
"Black-throated Tit",0,1843,1739,1941.525,1920,1829,2012,-60,-196,66.0874999999999,1800,1900,27.6413013013013,15.6184334334334,0.0492164860936635,0.036917981366612,12.0228678678679,6.72522807196371,-5.43884103766373,0.0433600987790126,0.0336114510431376,12.1640691096274,33.080142338965,"Aegithalos concinnus","Aegithalos_concinnus",17.63180272,"invertebrates"
"Slaty-bellied Tesia",2,1760.75,1739,2002,551,489,833,1196,953.175,1457,1800,600,27.6413013013013,15.6184334334334,0.0492164860936635,0.036917981366612,12.0228678678679,17.45656637049,4.27501009693053,0.0429343337602193,0.029129036086838,13.1815562735595,23.3662912043708,"Tesia olivea","Tesia_olivea",9.45766844,"invertebrates"
"Chestnut-headed Tesia",2,2438,2421,2500,1500,1401.6875,1607,934,824,1054.0125,2400,1500,23.541152562936,11.1284561722778,0.0546705602225242,0.0352396776069264,12.4126963906582,9.79640170397897,-2.55083386205021,0.0451870073554771,0.0333743535342371,12.3472355660292,26.0919864249862,"Tesia castaneocoronata","Tesia_castaneocoronata",13.81636995,"invertebrates"
"Gray-sided Bush Warbler",2,3156,3146,3361,1359,1231,1542.3625,1800,1632.7375,2025.3125,3200,1400,16.2309402106568,4.81013011152416,0.0451961893453638,0.0317097005924498,11.4208100991326,10.1341439322672,-2.18821730950141,0.0503374979077727,0.0381213443247119,12.3223612417686,18.4191575201582,"Cettia brunnifrons","Cettia_brunnifrons",10.6239541,"invertebrates"
"Yellow-bellied Warbler",0,618,574.5,639.475,618,515,836.0375,0,-215,104.0125,600,600,35.9098041195477,24.2701164512655,0.0234141803249473,0.0224606985928427,11.6396876682822,17.45656637049,4.27501009693053,0.0429343337602193,0.029129036086838,13.1815562735595,31.6347940226172,"Abroscopus superciliaris","Abroscopus_superciliaris",12.68955138,"invertebrates"
"Black-faced Warbler",0,2145,2006,2253.6,1982,1961.4,2042,137,-23.5,279.6,2100,2000,27.1764638975482,14.1433777066307,0.0497340062127928,0.0314255894362978,13.0330861909175,6.02349736303012,-6.23649479143965,0.0367805185372145,0.0295535215008276,12.2599921544698,33.4129586889878,"Abroscopus schisticeps","Abroscopus_schisticeps",16.12581814,"invertebrates"
"Tickell's Leaf Warbler",2,2227.5,2046.575,2408.75,1068,451.125,1074,1266,1003.85,1898.55,2200,1100,25.7851999250866,13.0330040265943,0.0528940719782139,0.0341782841058608,12.7521958984924,12.7043700124858,0.30275772216492,0.0426047238359255,0.028238190678185,12.4016122903208,25.4824422029217,"Phylloscopus affinis","Phylloscopus_affinis",14.80250533,"invertebrates"
"Lemon-rumped Warbler",2,2551,2494,2616,1657.5,1509,1837,880,696.4625,1050.0125,2600,1700,21.383918190096,9.28978777054003,0.0520531754042009,0.0337628496044515,12.0941304195559,8.11191963616373,-4.04807836473587,0.0448703514731545,0.0334114256335395,12.1599980008996,25.4319965548319,"Phylloscopus chloronotus","Phylloscopus_chloronotus",16.95657218,"invertebrates"
"Buff-barred Warbler",2,3667.5,3635,3733,1812,1665,1867,1856,1782,2038.525,3700,1800,12.7759642419436,1.86665705428592,0.0325371345393484,0.0285793950934447,10.9093071876577,7.33040540540541,-4.81171171171171,0.044476986703483,0.033743506121438,12.1421171171171,17.5876759536553,"Phylloscopus pulcher","Phylloscopus_pulcher",14.20580279,"invertebrates"
"Ashy-throated Warbler",2,2571,2538,2661.5,1948,1880.8875,2154,619.5,421.4,740.5125,2600,1900,21.383918190096,9.28978777054003,0.0520531754042009,0.0337628496044515,12.0941304195559,6.72522807196371,-5.43884103766373,0.0433600987790126,0.0336114510431376,12.1640691096274,26.8227592277597,"Phylloscopus maculipennis","Phylloscopus_maculipennis",16.98375989,"invertebrates"
"Greenish Warbler",2,2729,2654.125,3361,728,493.5,948,2163,1723.9375,2705.125,2700,700,20.3570086376724,8.41056220639491,0.0516831762524629,0.0341503979735411,11.9464464312775,16.202084144074,3.29582738790159,0.0437319532203077,0.0291451190964541,12.9062567561724,17.0611812497708,"Phylloscopus trochiloides","Phylloscopus_trochiloides",19.14556042,"invertebrates"
"Gray-hooded Warbler",0,1555,1459.45,1628.0125,1459,1425,1507,86,-25,181,1600,1500,28.9564082950875,16.9328998810131,0.046710595848932,0.0364053311715484,12.0235084140745,9.79640170397897,-2.55083386205021,0.0451870073554771,0.0333743535342371,12.3472355660292,31.5072421571377,"Phylloscopus xanthoschistos","Phylloscopus_xanthoschistos",16.03329717,"invertebrates"
"Blyth's Leaf Warbler",2,2390,2341,2443,842.5,515,1231,1547.5,1141.025,1889.65,2400,800,23.541152562936,11.1284561722778,0.0546705602225242,0.0352396776069264,12.4126963906582,15.1850312514257,2.46013504265706,0.0431564250140531,0.028918822881336,12.7248962087686,21.0810175202789,"Phylloscopus reguloides","Phylloscopus_reguloides",16.15452783,"invertebrates"
"Gray-cheeked Warbler",2,1750,1739,1884,937,614,1568,810.25,220.9375,1187.7375,1800,900,27.6413013013013,15.6184334334334,0.0492164860936635,0.036917981366612,12.0228678678679,14.5189684357264,1.89830230010953,0.0425190583718323,0.0285234458648067,12.6206661356168,25.7429990011918,"Seicercus poliogenys","Seicercus_poliogenys",19.95693191,"invertebrates"
"Whistler's Warbler",2,2500,2443,2590,1067,948,1302.075,1453,1163.5,1599.5,2500,1100,22.3530080530554,10.1359071530081,0.0538396112688407,0.0348385172889662,12.2171009000474,12.7043700124858,0.30275772216492,0.0426047238359255,0.028238190678185,12.4016122903208,22.0502503308905,"Seicercus whistleri","Seicercus_whistleri",14.76874658,"invertebrates"
"Chestnut-crowned Warbler",2,2069,2007,2160,1580.5,1430,1775,496,293.925,653.975,2100,1600,27.1764638975482,14.1433777066307,0.0497340062127928,0.0314255894362978,13.0330861909175,8.79992350841408,-3.37247577766446,0.0410408363124757,0.0302668088368569,12.1723992860785,30.5489396752127,"Seicercus castaniceps","Seicercus_castaniceps",19.34216752,"invertebrates"
