"elev_round","maxTemp_Jan_mean","maxTemp_June_mean","minTemp_Jan_mean","minTemp_June_mean","maxTemp_Jan_ci","maxTemp_June_ci","minTemp_Jan_ci","minTemp_June_ci","tempRange_Jan","tempRange_June"
3100,-3.24074442827602,16.9991192463813,-14.43145439228,5.4701539404151,0.0466563531469752,0.0468697339181514,0.0415672616836551,0.0319701110303918,11.190709964004,11.5289653059661
3200,-3.91820786864932,16.2309402106568,-15.0234200743494,4.81013011152416,0.0461368244438302,0.0451961893453638,0.0416480185547321,0.0317097005924498,11.1052122057001,11.4208100991326
3300,-4.58953978099395,15.4916685810552,-15.6057661382954,4.18531281108814,0.04542907048331,0.0431851661197457,0.0410978008925615,0.0311437168943113,11.0162263573015,11.3063557699671
3400,-5.2027091145634,14.7514884824367,-16.1066656462845,3.58425040177546,0.0447931148941677,0.0402431213455166,0.0406487446485823,0.0304509367668564,10.9039565317211,11.1672380806612
3500,-5.79727300426569,14.0532906764168,-16.6206429006703,2.98640310786106,0.0436156642956722,0.0378581321638507,0.0401088399852192,0.0297107990207223,10.8233698964046,11.0668875685558
3600,-6.42503648569761,13.378261821366,-17.1877845884413,2.39709573847052,0.0421156265987332,0.0347962736857325,0.0392388664534942,0.0286284174849871,10.7627481027437,10.9811660828955
3700,-6.98314469036119,12.7759642419436,-17.6927402494413,1.86665705428592,0.0413615076373348,0.0325371345393484,0.038981686684987,0.0285793950934447,10.7095955590801,10.9093071876577
3800,-7.56120078341325,12.1723306544202,-18.2353278854596,1.31934895657459,0.0390923985876633,0.0303241529605414,0.0371784398350145,0.0271365761954862,10.6741271020463,10.8529816978456
3900,-8.08181583365621,11.6022988505747,-18.7545137543588,0.830046493607129,0.0380106019361647,0.0285385750526529,0.0361063705380539,0.026912466941935,10.6726979207026,10.7722523569676
4000,-8.61749274589921,11.0475987445964,-19.2604666311364,0.334363711730917,0.0350523341956923,0.0257831467680294,0.0337567986176081,0.0251779798849924,10.6429738852372,10.7132350328655
4100,-9.1444713024903,10.5639271459891,-19.7858901568385,-0.109078644105908,0.0331233340510221,0.0240897985889976,0.0321241774859645,0.0244232803624325,10.6414188543482,10.673005790095
4200,-9.69129558451298,10.2045701696822,-20.6212337114465,-0.476281991187775,0.0283013274080432,0.0212547964920678,0.0299541264071642,0.0216404717733894,10.9299381269335,10.68085216087
4300,-10.1097434763379,9.85943387881468,-21.2030782839452,-0.835417956656347,0.0270155994048026,0.0220589775602292,0.0284328538015677,0.021664898231046,11.0933348076073,10.694851835471
4400,-10.5445556791497,9.40675235858773,-21.7477073291311,-1.23743665801508,0.0257660213132977,0.0214889700196915,0.0269977511774613,0.0215047950990934,11.2031516499815,10.6441890166028
4500,-10.8859312785725,9.06848547411886,-22.3698680135673,-1.50818832030674,0.0240085076288016,0.0211732752958698,0.0242967022297241,0.0213359956487583,11.4839367349948,10.5766737944256
4600,-11.302361849189,8.57665589941301,-22.8961619950679,-1.90635267965684,0.0239630294499797,0.0208540332307502,0.0231868094398475,0.0218663242828436,11.5938001458789,10.4830085790698
4700,-11.8086603078257,8.00471854902811,-23.4140002890382,-2.43099573668618,0.0249802124245777,0.0216097813460046,0.0241247189169028,0.0230276505481413,11.6053399812125,10.4357142857143
4800,-12.3603896326223,7.34120245146711,-24.2106652514808,-3.12113876810354,0.0241128992771053,0.0220051894698596,0.0259186593608759,0.0233689650127337,11.8502756188585,10.4623412195707
4900,-12.9307906758028,6.66944108558377,-25.0473364234852,-3.83419656052667,0.0235300604323259,0.0216052559098726,0.0276021633664153,0.0237302758375622,12.1165457476824,10.5036376461104
5000,-13.4189244406366,6.19005832536989,-25.5944936896563,-4.32552146834943,0.0232650350599762,0.0214168485268112,0.0268402009947791,0.0232687446111459,12.1755692490197,10.5155797937193
5100,-13.9254409068178,5.64577762960493,-26.2506517752959,-4.90505417569595,0.0231306599395144,0.0212801319623451,0.0270087362673424,0.0232896275288728,12.3252108684781,10.5508318053009
5200,-14.4293173721878,5.17001187457877,-26.9062582239481,-5.42715106389807,0.0223111752721754,0.0201115193426499,0.02659644889275,0.0224236959572159,12.4769408517603,10.5971629384768
5300,-14.9099790744743,4.68061129978388,-27.4122431477479,-5.89997255668759,0.0229062149912378,0.0203979876370277,0.0268301311105243,0.0228844118385724,12.5022640732736,10.5805838564715
5400,-15.3113873694679,4.27911104310905,-27.8043606319091,-6.25982480970049,0.0244978444957696,0.0218282874668106,0.0277331598635334,0.0244245534551696,12.4929732624412,10.5389358528095
5500,-15.6886277269529,3.92666197513488,-28.1629931972789,-6.58498709828759,0.0268889558146522,0.0243669610478253,0.0295019225356783,0.0269973491363582,12.4743654703261,10.5116490734225
5600,-16.0584926389804,3.59525379037574,-28.5887332454406,-6.92125357064381,0.029109524957792,0.0272927416157565,0.0302860160699987,0.0294974815000675,12.5302406064601,10.5165073610196
5700,-16.4535180330192,3.21718273931836,-29.036306951038,-7.30170764543329,0.0323340478291664,0.0313426843971496,0.0326530962171531,0.0334571958045338,12.5827889180188,10.5188903847516
5800,-16.8466648163567,2.82849477287446,-29.4787769451383,-7.72381348875937,0.0366749111349554,0.0365601023793833,0.0358667504656175,0.0381392727506082,12.6321121287816,10.5523082616338
5900,-17.3437382170751,2.28354430379747,-30.012254241853,-8.31485321842176,0.0440507060404571,0.0444232033157299,0.0423209980009644,0.0454825069970186,12.6685160247778,10.5983975222192
6000,-17.888893467958,1.62202761178652,-30.6149186070472,-9.02930146301257,0.0529358360876639,0.0528040819644949,0.0510944527305068,0.0538823885060542,12.7260251390892,10.6513290747991
6100,-18.3623784834738,0.94102397926118,-31.2800712896954,-9.78716785482826,0.0652107200503046,0.0633786348922146,0.0634538998489495,0.0650679063668731,12.9176928062216,10.7281918340894
6200,-18.7535115303983,0.351834381551363,-31.7709119496855,-10.3888364779874,0.0865706585989306,0.0804488038312768,0.0800994345092169,0.0830760549758036,13.0174004192872,10.7406708595388
6300,-19.472090729783,-0.408284023668639,-32.0704142011834,-11.0544378698225,0.126281614847837,0.104639908156532,0.108133441834805,0.111187117003014,12.5983234714004,10.6461538461538
6400,-20.0878787878788,-1.03535353535354,-32.1634343434343,-11.4739393939394,0.208787593971954,0.150885628047573,0.162650982877339,0.177709082771468,12.0755555555556,10.4385858585859
6500,-20.9345132743363,-1.61592920353982,-32.2035398230088,-11.9566371681416,0.328483811937674,0.244975670966004,0.23056285558005,0.275188786290915,11.2690265486726,10.3407079646018
6600,-22.2347826086957,-2.70072463768116,-32.4789855072464,-12.8630434782609,0.449483961940281,0.314983023256349,0.304966760169968,0.382416430221124,10.2442028985507,10.1623188405797
6700,-22.734375,-3.0375,-32.8322916666667,-13.2291666666667,0.40955320736981,0.275201979903602,0.270419440631721,0.330318342345092,10.0979166666667,10.1916666666667
6800,-23.5470588235294,-3.7,-33.3725490196078,-14.0666666666667,0.417645697691179,0.335278436936506,0.300798963930114,0.36795391286352,9.82549019607843,10.3666666666667
6900,-24.3090909090909,-4.46363636363636,-34.2151515151515,-14.7484848484848,0.421796386294134,0.402778106516253,0.293638174520762,0.413060605417782,9.9060606060606,10.2848484848485
7000,-25.0555555555556,-5.18333333333333,-34.5833333333333,-15.4833333333333,0.564954033564137,0.620655261771017,0.505626217840897,0.591236161695282,9.52777777777778,10.3
7100,-24.7461538461538,-4.76923076923077,-34.3846153846154,-15.1153846153846,0.445845764897174,0.488422835069842,0.193271390400089,0.510346880836754,9.63846153846154,10.3461538461538
7200,-24.225,-4.325,-34.625,-14.575,0.651890621223598,0.829132720449539,0.544897012914198,0.621728874858122,10.4,10.25
7300,-25.1666666666667,-5.28333333333333,-34.5666666666667,-15.6833333333333,0.471116709621459,0.575701772165356,0.65135841539645,0.610252481542191,9.4,10.4
7400,-26.1333333333333,-6.43333333333333,-35.7333333333333,-16.8333333333333,1.11064625790603,1.11064625790603,1.20996803240512,0.428411444615581,9.6,10.4
7500,-26.2,-6.5,-35.7,-17.7,NA,NA,NA,NA,9.5,11.2
7600,-26.5,-6.8,-36,-18,NA,NA,NA,NA,9.5,11.2
