"Species","Group","Median_S","LCI_S","UCI_S","Median_W","LCI_W","UCI_W","Median_diff","LCI_diff","UCI_diff","elev_roundS","elev_roundW","maxTemp_June_mean","minTemp_June_mean","maxTemp_June_ci","minTemp_June_ci","tempRange_June","maxTemp_Jan_mean","minTemp_Jan_mean","maxTemp_Jan_ci","minTemp_Jan_ci","tempRange_Jan","ThermalRegime","Species3","Tree.name","HWI","Diet"
"Chukar",2,3540,3540,3540,3263,3259.5,3263,277,277,280.5,3500,3300,14.0532906764168,2.98640310786106,0.0378581321638507,0.0297107990207223,11.0668875685558,-4.58953978099395,-15.6057661382954,0.04542907048331,0.0410978008925615,11.0162263573015,29.6590568147122,"Alectoris chukar","Alectoris_chukar",28.94734505,"seeds"
"Kalij Pheasant",2,1911,1831,1931,1729.5,1667,1790.5,174,87.9875,246,1900,1700,27.3895571071811,15.1626063911116,0.0523529787822201,0.0377440440578373,12.2269507160695,8.11191963616373,-4.04807836473587,0.0448703514731545,0.0334114256335395,12.1599980008996,31.437635471917,"Lophura leucomelanos","Lophura_leucomelanos",17.7587268,"omnivore"
"Koklass Pheasant",0,2417,2329,2525.5,2370.5,2294,2417,51,-44.2125,172.6375,2400,2400,23.541152562936,11.1284561722778,0.0546705602225242,0.0352396776069264,12.4126963906582,2.48172277828329,-9.48831665150136,0.0425458519984202,0.0336241706500588,11.9700394297847,33.0294692144374,"Pucrasia macrolopha","Pucrasia_macrolopha",28.8286769,"omnivore"
"Himalayan Monal",2,2893,2893,2930,2729,2680,2734.5,164,158.5,220.5125,2900,2700,18.6759867120146,6.92743810804398,0.050036170415283,0.033187661863865,11.7485486039706,-0.169578724049098,-11.7119942415517,0.0474446604380811,0.0395483739708326,11.5424155175027,30.3879809535663,"Lophophorus impejanus","Lophophorus_impejanus",21.09188816,"omnivore"
"Red Junglefowl",0,602,600.4875,602,602,602,602,0,-2.0125,0,600,600,35.9098041195477,24.2701164512655,0.0234141803249473,0.0224606985928427,11.6396876682822,17.45656637049,4.27501009693053,0.0429343337602193,0.029129036086838,13.1815562735595,31.6347940226172,"Gallus gallus","Gallus_gallus",23.21714883,"omnivore"
"Black Francolin",0,1580,1580,1616,1542,1533.5,1637,38,-37,76,1600,1500,28.9564082950875,16.9328998810131,0.046710595848932,0.0364053311715484,12.0235084140745,9.79640170397897,-2.55083386205021,0.0451870073554771,0.0333743535342371,12.3472355660292,31.5072421571377,"Francolinus francolinus","Francolinus_francolinus",24.76331799,"seeds"
"Indian Peafowl",0,388,388,403,404,388,426,-15.5,-38,0,400,400,37.4791724394499,27.0676377770936,0.00596803255200587,0.00638276566218357,10.4115346623563,21.863533328202,7.79342928981938,0.01547278140096,0.0118893628049454,14.0701040383826,29.6857431496305,"Pavo cristatus","Pavo_cristatus",28.71360931,"omnivore"
"Hill Partridge",1,2096,2068,2109.0125,2173,2133,2173,-76,-102,-32.5,2100,2200,27.1764638975482,14.1433777066307,0.0497340062127928,0.0314255894362978,13.0330861909175,4.17222118175859,-8.01574117426725,0.0380559323250754,0.0304197356685805,12.1879623560258,35.1922050718155,"Arborophila torqueola","Arborophila_torqueola",25.19798408,"omnivore"
"Red-wattled Lapwing",2,409,403,422,388,388,403,21,6,34,400,400,37.4791724394499,27.0676377770936,0.00596803255200587,0.00638276566218357,10.4115346623563,21.863533328202,7.79342928981938,0.01547278140096,0.0118893628049454,14.0701040383826,29.6857431496305,"Vanellus indicus","Vanellus_indicus",43.2386972,"invertebrates"
"Oriental Pied-Hornbill",0,602,599,602,602,602,602,0,-3,0,600,600,35.9098041195477,24.2701164512655,0.0234141803249473,0.0224606985928427,11.6396876682822,17.45656637049,4.27501009693053,0.0429343337602193,0.029129036086838,13.1815562735595,31.6347940226172,"Anthracoceros albirostris","Anthracoceros_albirostris",15.95960551,"fruit"
"Indian Gray Hornbill",0,602,602,602,602,602,602,0,0,0,600,600,35.9098041195477,24.2701164512655,0.0234141803249473,0.0224606985928427,11.6396876682822,17.45656637049,4.27501009693053,0.0429343337602193,0.029129036086838,13.1815562735595,31.6347940226172,"Ocyceros birostris","Ocyceros_birostris",21.44529833,"fruit"
"Eurasian Hoopoe",2,1943,1861,2021.175,421,409,439.5375,1516.5,1432,1608.0375,1900,400,27.3895571071811,15.1626063911116,0.0523529787822201,0.0377440440578373,12.2269507160695,21.863533328202,7.79342928981938,0.01547278140096,0.0118893628049454,14.0701040383826,19.5961278173617,"Upupa epops","Upupa_epops",21.7746589,"invertebrates"
"Green Bee-eater",1,372,372,374.525,653,653,664,-281,-292,-272,400,700,37.4791724394499,27.0676377770936,0.00596803255200587,0.00638276566218357,10.4115346623563,16.202084144074,3.29582738790159,0.0437319532203077,0.0291451190964541,12.9062567561724,34.1833450515483,"Merops orientalis","Merops_orientalis",35.33244734,"invertebrates"
