"","Value","Std.Error","t-value","p-value","Lambda"
"(Intercept)",-110.304102847665,226.19296311885,-0.487654882480613,0.626437736402979,0.864013954881656
"Median_S",0.188558570323919,0.0254148642369143,7.4192239850742,5.79066655559508e-12,0.864013954881656
