"Species","Group","Median_S","LCI_S","UCI_S","Median_W","LCI_W","UCI_W","Median_diff","LCI_diff","UCI_diff","elev_roundS","elev_roundW","maxTemp_June_mean","minTemp_June_mean","maxTemp_June_ci","minTemp_June_ci","tempRange_June","maxTemp_Jan_mean","minTemp_Jan_mean","maxTemp_Jan_ci","minTemp_Jan_ci","tempRange_Jan","ThermalRegime","Species3","Tree.name","HWI","Diet"
"Gray-headed Woodpecker",0,591,552.195,602,591,581.99375,602,0,-39.6049999999999,12.1512499999999,600,600,35.9098041195477,24.2701164512655,0.0234141803249473,0.0224606985928427,11.6396876682822,17.45656637049,4.27501009693053,0.0429343337602193,0.029129036086838,13.1815562735595,31.6347940226172,"Picus canus","Picus_canus",25.20374788,"invertebrates"
"Lesser Yellownape",0,397.85,386.3,591,518,433.78875,601.4,-85.7750000000001,-207.6425,93.47375,400,500,37.4791724394499,27.0676377770936,0.00596803255200587,0.00638276566218357,10.4115346623563,20.9677051338306,7.01919591926283,0.0229869522087908,0.0174710463618794,13.9485092145678,30.4599765201871,"Picus chlorolophus","Picus_chlorolophus",23.79629568,"invertebrates"
"Fulvous-breasted Woodpecker",0,425.2,330.95,440,372,328.2,388.3025,48,-45.12375,93.6224999999999,400,400,37.4791724394499,27.0676377770936,0.00596803255200587,0.00638276566218357,10.4115346623563,21.863533328202,7.79342928981938,0.01547278140096,0.0118893628049454,14.0701040383826,29.6857431496305,"Dendrocopos macei","Dendrocopos_macei",25.1325589,"invertebrates"
"Rufous-bellied Woodpecker",0,1656.4,1583.38875,1743,1569.75,1542,1676.4025,86.7,-40.8499999999999,199.4,1700,1600,28.2443500424809,16.3048028387226,0.0490270658147735,0.0374857154959968,11.9395472037583,8.79992350841408,-3.37247577766446,0.0410408363124757,0.0302668088368569,12.1723992860785,31.6168258201454,"Dendrocopos hyperythrus","Dendrocopos_hyperythrus",28.96104642,"invertebrates"
"Himalayan Woodpecker",0,1531.2,1475.75,1542,1542,1433.74375,1542,-3.75,-64.45,97.6137500000001,1500,1500,30.2992613069881,18.2310522976525,0.0487553613861931,0.0368041768314772,12.0682090093356,9.79640170397897,-2.55083386205021,0.0451870073554771,0.0333743535342371,12.3472355660292,32.8500951690383,"Dendrocopos himalayensis","Dendrocopos_himalayensis",26.72783541,"invertebrates"
"Brown-capped Pygmy Woodpecker",2,290.3,289.4,356.08625,256.45,245,276.725,37.45,13.08,91.5074999999999,300,300,38.7297142366404,27.7808034008201,0.00569581805600079,0.00538932095846712,10.9489108358203,21.8863516327801,7.77234171372136,0.00935780358142791,0.00706596436600862,14.1140099190588,30.957372522919,"Dendrocopos nanus","Dendrocopos_nanus",27.36251687,"invertebrates"
"Brown-fronted Woodpecker",2,1237,1064,1237,1011.275,932,1073,187.3,22.745,305,1200,1000,32.1217451665981,20.0951408885232,0.0473856533386101,0.0381315956449221,12.0266042780749,13.6126699885809,1.11721166822381,0.0427266772539068,0.0284986337345262,12.4954583203571,31.0045334983743,"Dendrocopos auriceps","Dendrocopos_auriceps",31.49716659,"invertebrates"
"Gray-capped Pygmy Woodpecker",0,386,372,388,372,352.7,388,13.8249999999999,-6.41249999999998,33.3025,400,400,37.4791724394499,27.0676377770936,0.00596803255200587,0.00638276566218357,10.4115346623563,21.863533328202,7.79342928981938,0.01547278140096,0.0118893628049454,14.0701040383826,29.6857431496305,"Dendrocopos canicapillus","Dendrocopos_canicapillus",28.28540051,"invertebrates"
"Speckled Piculet",0,602,591,605.5175,602,591,602,0,-11,11,600,600,35.9098041195477,24.2701164512655,0.0234141803249473,0.0224606985928427,11.6396876682822,17.45656637049,4.27501009693053,0.0429343337602193,0.029129036086838,13.1815562735595,31.6347940226172,"Picumnus innominatus","Picumnus_innominatus",10.66356147,"invertebrates"
"Coppersmith Barbet",0,272,272,272,272,271.6,288,0,-16,0.399999999999977,300,300,38.7297142366404,27.7808034008201,0.00569581805600079,0.00538932095846712,10.9489108358203,21.8863516327801,7.77234171372136,0.00935780358142791,0.00706596436600862,14.1140099190588,30.957372522919,"Megalaima haemacephala","Megalaima_haemacephala",25.0825522,"fruit"
"Brown-headed Barbet",0,272,272,272,272,272,272,0,0,0,300,300,38.7297142366404,27.7808034008201,0.00569581805600079,0.00538932095846712,10.9489108358203,21.8863516327801,7.77234171372136,0.00935780358142791,0.00706596436600862,14.1140099190588,30.957372522919,"Megalaima zeylanica","Megalaima_zeylanica",17.9836947,"fruit"
"Blue-throated Barbet",2,560,443,601,414.85,381.9875,440.5,138.3,22.37875,194.015,600,400,35.9098041195477,24.2701164512655,0.0234141803249473,0.0224606985928427,11.6396876682822,21.863533328202,7.79342928981938,0.01547278140096,0.0118893628049454,14.0701040383826,28.1163748297283,"Megalaima asiatica","Megalaima_asiatica",17.49884742,"fruit"
"Lineated Barbet",2,334,326,370.35125,301,290.085,321.05125,31.525,9.59500000000002,71,300,300,38.7297142366404,27.7808034008201,0.00569581805600079,0.00538932095846712,10.9489108358203,21.8863516327801,7.77234171372136,0.00935780358142791,0.00706596436600862,14.1140099190588,30.957372522919,"Megalaima lineata","Megalaima_lineata",18.99310168,"fruit"
"Great Barbet",2,1093,1052.37375,1141.5,797.85,761,885.87375,293.925,203.39625,365,1100,800,32.7530535801531,20.6778622224635,0.0477149321936669,0.0385224517113142,12.0751913576896,15.1850312514257,2.46013504265706,0.0431564250140531,0.028918822881336,12.7248962087686,30.292918537496,"Megalaima virens","Megalaima_virens",21.67202429,"fruit"
"Spotted Owlet",0,272,272,272,259,245,272,13,0,27,300,300,38.7297142366404,27.7808034008201,0.00569581805600079,0.00538932095846712,10.9489108358203,21.8863516327801,7.77234171372136,0.00935780358142791,0.00706596436600862,14.1140099190588,30.957372522919,"Athene brama","Athene_brama",29.247852,"invertebrates"
"Collared Owlet",0,1332,1332,1332,1343.55,1247.2,1365.45,-11.55,-33.45,84.8,1300,1300,31.558729611196,19.5627112797516,0.0478129138985327,0.0378145616164514,11.9960183314443,11.3993692406248,-1.02548662100232,0.0442932696457408,0.0313380092208575,12.4248558616272,32.5842162321983,"Glaucidium brodiei","Glaucidium_brodiei",20.71829123,"vertebrates"
"Jungle Owlet",0,245,245,245,245,245,261.205,0,-16.205,0,200,200,39.6640710249462,28.2027400137879,0.0042808564738231,0.00313442919599782,11.4613310111583,21.2894503358178,7.3900782397302,0.00508873434844005,0.00432350904663981,13.8993720960876,32.273992785216,"Glaucidium radiatum","Glaucidium_radiatum",26.89636707,"invertebrates"
"Rose-ringed Parakeet",0,272,272,272,272,272,272,0,0,0,300,300,38.7297142366404,27.7808034008201,0.00569581805600079,0.00538932095846712,10.9489108358203,21.8863516327801,7.77234171372136,0.00935780358142791,0.00706596436600862,14.1140099190588,30.957372522919,"Psittacula krameri","Psittacula_krameri",47.72960483,"fruit"
"Red-breasted Parakeet",0,381,376.35,386,363.4,346.75,388,17.5,-7,34.75,400,400,37.4791724394499,27.0676377770936,0.00596803255200587,0.00638276566218357,10.4115346623563,21.863533328202,7.79342928981938,0.01547278140096,0.0118893628049454,14.0701040383826,29.6857431496305,"Psittacula alexandri","Psittacula_alexandri",51.80110405,"omnivore"
"Slaty-headed Parakeet",2,931.45,827,1035,442.5,399,529.40875,504.3,360.2925,612,900,400,34.4428358060341,22.2947674997511,0.04349096041162,0.0352590587250573,12.148068306283,21.863533328202,7.79342928981938,0.01547278140096,0.0118893628049454,14.0701040383826,26.6494065162147,"Psittacula himalayana","Psittacula_himalayana",47.6475879,"omnivore"
"Plum-headed Parakeet",0,272,272,279,272,272,272,0,0,7,300,300,38.7297142366404,27.7808034008201,0.00569581805600079,0.00538932095846712,10.9489108358203,21.8863516327801,7.77234171372136,0.00935780358142791,0.00706596436600862,14.1140099190588,30.957372522919,"Psittacula cyanocephala","Psittacula_cyanocephala",50.43591699,"fruit"
"Large Cuckooshrike",0,297.6,288.24,317.875,267.5,245.675,318.925,37.6,-13.86,42.625,300,300,38.7297142366404,27.7808034008201,0.00569581805600079,0.00538932095846712,10.9489108358203,21.8863516327801,7.77234171372136,0.00935780358142791,0.00706596436600862,14.1140099190588,30.957372522919,"Coracina macei","Coracina_macei",30.37520607,"invertebrates"
"Scarlet Minivet",2,590.625,426.1,733.1325,338.35,308.2,368,248,71.5,405.305,600,300,35.9098041195477,24.2701164512655,0.0234141803249473,0.0224606985928427,11.6396876682822,21.8863516327801,7.77234171372136,0.00935780358142791,0.00706596436600862,14.1140099190588,28.1374624058263,"Pericrocotus flammeus","Pericrocotus_flammeus",27.33760301,"invertebrates"
"Long-tailed Minivet",2,1241.325,1157,1271,358.9,311.19,383.81125,888.25,794.1925,954.2175,1200,400,32.1217451665981,20.0951408885232,0.0473856533386101,0.0381315956449221,12.0266042780749,21.863533328202,7.79342928981938,0.01547278140096,0.0118893628049454,14.0701040383826,24.3283158767787,"Pericrocotus ethologus","Pericrocotus_ethologus",31.24588004,"invertebrates"
"Small Minivet",2,272,272,284.80125,245,245,268.75,27,4.74375,39.3,300,200,38.7297142366404,27.7808034008201,0.00569581805600079,0.00538932095846712,10.9489108358203,21.2894503358178,7.3900782397302,0.00508873434844005,0.00432350904663981,13.8993720960876,31.3396359969102,"Pericrocotus cinnamomeus","Pericrocotus_cinnamomeus",22.4781892,"invertebrates"
"Common Iora",0,259,246.5975,272,272,268.4,283.505,-13,-28.4,0,300,300,38.7297142366404,27.7808034008201,0.00569581805600079,0.00538932095846712,10.9489108358203,21.8863516327801,7.77234171372136,0.00935780358142791,0.00706596436600862,14.1140099190588,30.957372522919,"Aegithina tiphia","Aegithina_tiphia",9.442634919,"invertebrates"
"Bar-winged Flycatcher-shrike",0,372,372,388,354,326,372,18.55,0,53.85375,400,400,37.4791724394499,27.0676377770936,0.00596803255200587,0.00638276566218357,10.4115346623563,21.863533328202,7.79342928981938,0.01547278140096,0.0118893628049454,14.0701040383826,29.6857431496305,"Hemipus picatus","Hemipus_picatus",15.2918254,"invertebrates"
"Common Woodshrike",0,279.4,272.8,316,268.85,245,297.2,13.6,-11.63125,50.325,300,300,38.7297142366404,27.7808034008201,0.00569581805600079,0.00538932095846712,10.9489108358203,21.8863516327801,7.77234171372136,0.00935780358142791,0.00706596436600862,14.1140099190588,30.957372522919,"Tephrodornis pondicerianus","Tephrodornis_pondicerianus",17.31316744,"invertebrates"
"Himalayan Shrike-Babbler",2,1440.3,1360.35,1587.76125,1063.925,773.1,1183.08125,413.65,255.62,673.72125,1400,1100,30.630136406397,18.7024270931326,0.0459548879733138,0.0359576860274805,11.9277093132643,12.7043700124858,0.30275772216492,0.0426047238359255,0.028238190678185,12.4016122903208,30.3273786842321,"Pteruthius flaviscapis","Pteruthius_flaviscapis",19.68423778,"invertebrates"
"Black-hooded Oriole",0,248.2,245,272,259,245,272,-7.69999999999999,-27,19,200,300,39.6640710249462,28.2027400137879,0.0042808564738231,0.00313442919599782,11.4613310111583,21.8863516327801,7.77234171372136,0.00935780358142791,0.00706596436600862,14.1140099190588,31.8917293112248,"Oriolus xanthornus","Oriolus_xanthornus",26.9861565,"fruit"
"Maroon Oriole",2,1356.75,669.2175,1381.65375,370.55,321.745,446.9675,968.95,303.8125,1050.76375,1400,400,30.630136406397,18.7024270931326,0.0459548879733138,0.0359576860274805,11.9277093132643,21.863533328202,7.79342928981938,0.01547278140096,0.0118893628049454,14.0701040383826,22.8367071165776,"Oriolus traillii","Oriolus_traillii",26.13313045,"omnivore"
"Red-billed Chough",2,2762.2,2742.75,2814.6,2234.5,2124.55,2420.5,533.3,341.005,659.51625,2800,2200,19.482813682458,7.63939004086575,0.0505880032488291,0.0336743463655858,11.8434236415922,4.17222118175859,-8.01574117426725,0.0380559323250754,0.0304197356685805,12.1879623560258,27.4985548567252,"Pyrrhocorax pyrrhocorax","Pyrrhocorax_pyrrhocorax",38.08226878,"invertebrates"
"Yellow-billed Chough",2,2810.85,2724,2909.5125,2090.25,1605,2484.8,743,329.577499999999,1236.27,2800,2100,19.482813682458,7.63939004086575,0.0505880032488291,0.0336743463655858,11.8434236415922,5.15347965287724,-7.19780520684135,0.0331857422927083,0.0282161834627527,12.3512848597186,26.6806188892994,"Pyrrhocorax graculus","Pyrrhocorax_graculus",35.92893067,"invertebrates"
"Gray Treepie",2,602,602,602,520,446,591,82,11,156,600,500,35.9098041195477,24.2701164512655,0.0234141803249473,0.0224606985928427,11.6396876682822,20.9677051338306,7.01919591926283,0.0229869522087908,0.0174710463618794,13.9485092145678,28.8906082002849,"Dendrocitta formosae","Dendrocitta_formosae",15.79692104,"omnivore"
"Rufous Treepie",0,272,271,272,272,272,272,0,-1,0,300,300,38.7297142366404,27.7808034008201,0.00569581805600079,0.00538932095846712,10.9489108358203,21.8863516327801,7.77234171372136,0.00935780358142791,0.00706596436600862,14.1140099190588,30.957372522919,"Dendrocitta vagabunda","Dendrocitta_vagabunda",14.95803233,"omnivore"
"Red-billed Blue-Magpie",0,666,660.9875,677.79,666,659.4875,690.605,0,-24.6049999999999,17.35125,700,700,35.4448782807973,23.5015047347256,0.0320636036519555,0.027804222601936,11.9433735460717,16.202084144074,3.29582738790159,0.0437319532203077,0.0291451190964541,12.9062567561724,32.1490508928957,"Urocissa erythrorhyncha","Urocissa_erythrorhyncha",19.62280616,"omnivore"
"Yellow-billed Blue-Magpie",2,1157,1143,1218.3025,989,932,1046.63,180.7,108.4,251.6275,1200,1000,32.1217451665981,20.0951408885232,0.0473856533386101,0.0381315956449221,12.0266042780749,13.6126699885809,1.11721166822381,0.0427266772539068,0.0284986337345262,12.4954583203571,31.0045334983743,"Urocissa flavirostris","Urocissa_flavirostris",12.78680638,"invertebrates"
"Eurasian Jay",2,1730.65,1618.05,1786.4,1542,1523,1574.00125,180.275,65.24625,243.27875,1700,1500,28.2443500424809,16.3048028387226,0.0490270658147735,0.0374857154959968,11.9395472037583,9.79640170397897,-2.55083386205021,0.0451870073554771,0.0333743535342371,12.3472355660292,30.7951839045311,"Garrulus glandarius","Garrulus_glandarius",17.50926634,"omnivore"
"Black-headed Jay",0,1332,1332,1340.55,1262,1181.45,1332,70.5,0,152.0125,1300,1300,31.558729611196,19.5627112797516,0.0478129138985327,0.0378145616164514,11.9960183314443,11.3993692406248,-1.02548662100232,0.0442932696457408,0.0313380092208575,12.4248558616272,32.5842162321983,"Garrulus lanceolatus","Garrulus_lanceolatus",17.05094153,"omnivore"
"House Crow",0,264,262,271.95125,262,262,266,2,-2,9,300,300,38.7297142366404,27.7808034008201,0.00569581805600079,0.00538932095846712,10.9489108358203,21.8863516327801,7.77234171372136,0.00935780358142791,0.00706596436600862,14.1140099190588,30.957372522919,"Corvus splendens","Corvus_splendens",36.62683518,"omnivore"
"Common Raven",2,1695.1,1593,2278.86,358.1,314.2,1560.5,1291,227.285,1864.0775,1700,400,28.2443500424809,16.3048028387226,0.0490270658147735,0.0374857154959968,11.9395472037583,21.863533328202,7.79342928981938,0.01547278140096,0.0118893628049454,14.0701040383826,20.4509207526615,"Corvus corax","Corvus_corax",33.33172662,"omnivore"
"Carrion Crow",0,2722.8,2642.2,3020.23,2781.4,2548.6,3157,-0.150000000000091,-461.41,324.812499999999,2700,2800,20.3570086376724,8.41056220639491,0.0516831762524629,0.0341503979735411,11.9464464312775,-0.976010292114424,-12.4362872710761,0.047429006860939,0.0406443076490743,11.4602769789617,32.7932959087485,"Corvus corone","Corvus_corone",37.59780388,"omnivore"
"Large-billed Crow",0,326,314,338.7025,315.45,299.9475,326,9.89999999999998,-7.90249999999998,29.5175,300,300,38.7297142366404,27.7808034008201,0.00569581805600079,0.00538932095846712,10.9489108358203,21.8863516327801,7.77234171372136,0.00935780358142791,0.00706596436600862,14.1140099190588,30.957372522919,"Corvus macrorhynchos","Corvus_macrorhynchos",38.03851875,"omnivore"
"Eurasian Jackdaw",0,1579,1575.8,1580,1579,1578.59875,1580.3,0,-3.45125000000004,1,1600,1600,28.9564082950875,16.9328998810131,0.046710595848932,0.0364053311715484,12.0235084140745,8.79992350841408,-3.37247577766446,0.0410408363124757,0.0302668088368569,12.1723992860785,32.328884072752,"Corvus monedula","Corvus_monedula",41.10772243,"omnivore"
"Eurasian Nutcracker",1,1558.95,1429.7,1795.60375,1862,1847.75,1912.50125,-308.1,-436.6,-62.24,1600,1900,28.9564082950875,16.9328998810131,0.046710595848932,0.0364053311715484,12.0235084140745,6.72522807196371,-5.43884103766373,0.0433600987790126,0.0336114510431376,12.1640691096274,34.3952493327512,"Nucifraga caryocatactes","Nucifraga_caryocatactes",22.95651226,"seeds"
"Eurasian Magpie",1,2742,2727.6,2764.05375,3197,3197,3197.30125,-455,-469.4,-432.99875,2700,3200,20.3570086376724,8.41056220639491,0.0516831762524629,0.0341503979735411,11.9464464312775,-3.91820786864932,-15.0234200743494,0.0461368244438302,0.0416480185547321,11.1052122057001,35.3804287120218,"Pica pica","Pica_pica",21.68592065,"omnivore"
"Long-tailed Shrike",2,584,545.695,589.85375,272,272,272,312,273.695,318.4525,600,300,35.9098041195477,24.2701164512655,0.0234141803249473,0.0224606985928427,11.6396876682822,21.8863516327801,7.77234171372136,0.00935780358142791,0.00706596436600862,14.1140099190588,28.1374624058263,"Lanius schach","Lanius_schach",19.99957577,"invertebrates"
"White-throated Fantail",2,591,565,599,287.05,275.5,303.5,297.9,269.04875,316.205,600,300,35.9098041195477,24.2701164512655,0.0234141803249473,0.0224606985928427,11.6396876682822,21.8863516327801,7.77234171372136,0.00935780358142791,0.00706596436600862,14.1140099190588,28.1374624058263,"Rhipidura albicollis","Rhipidura_albicollis",17.32114512,"invertebrates"
"Hair-crested Drongo",2,372,372,376.55,307,293.9975,321,65,51,78.50375,400,300,37.4791724394499,27.0676377770936,0.00596803255200587,0.00638276566218357,10.4115346623563,21.8863516327801,7.77234171372136,0.00935780358142791,0.00706596436600862,14.1140099190588,29.7068307257285,"Dicrurus hottentottus","Dicrurus_hottentottus",24.4694317,"invertebrates"
"Ashy Drongo",2,924.85,869.7925,1011,272,272,272,652.85,597.7925,739,900,300,34.4428358060341,22.2947674997511,0.04349096041162,0.0352590587250573,12.148068306283,21.8863516327801,7.77234171372136,0.00935780358142791,0.00706596436600862,14.1140099190588,26.6704940923127,"Dicrurus leucophaeus","Dicrurus_leucophaeus",30.10929264,"invertebrates"
"Black Drongo",2,272,272,272,262,255.39625,262.95125,10,9,16.60375,300,300,38.7297142366404,27.7808034008201,0.00569581805600079,0.00538932095846712,10.9489108358203,21.8863516327801,7.77234171372136,0.00935780358142791,0.00706596436600862,14.1140099190588,30.957372522919,"Dicrurus macrocercus","Dicrurus_macrocercus",27.11140206,"invertebrates"
"Bronzed Drongo",2,659.55,595.4,937.225,420.65,403.43625,464.61125,229.95,155.4775,513.34125,700,400,35.4448782807973,23.5015047347256,0.0320636036519555,0.027804222601936,11.9433735460717,21.863533328202,7.79342928981938,0.01547278140096,0.0118893628049454,14.0701040383826,27.6514489909779,"Dicrurus aeneus","Dicrurus_aeneus",27.86537116,"invertebrates"
