"Species","Group","Median_S","LCI_S","UCI_S","Median_W","LCI_W","UCI_W","Median_diff","LCI_diff","UCI_diff"
"Asian Barred Owlet",0,236.8,131.145,430.4675,142,118,160.0125,95.45,-11.3775,290.35
"Crested Serpent-Eagle",2,195.2,139,446.3,125.6,93.65,149.85,76.1,8.5,334
"Chestnut-crowned Laughingthrush",2,1739,1739,1739,1320,1054.63,1463.75375,419,275.1,684.37
"Gray-cheeked Warbler",2,1032.7,737.33,1271.3475,283.2,142,489,725.4,352.9075,1044.805
"Streak-breasted Scimitar-Babbler",0,1236,1021.9225,1701.245,1286.1,1105.2,1516.0475,7.27500000000009,-336.77125,475.55625
"Striated Laughingthrush",0,1001,933.75,1093.5,832.75,489,1033.4175,168.05,-43.6275,553.53875
"Wedge-tailed Green-Pigeon",2,517.95,434.075,600.865,142,109.8725,330.37,364.6,219.115,481.955
"Yellow-breasted Greenfinch",0,1273,1188,1477.93,1043.7,967.6625,1468.7675,217.85,-179.205,467.66125
"Black-winged Cuckooshrike",2,497.875,443.10875,529.5625,108.45,86.11375,132.63625,389.425,310.71625,443.205
"Blyth's Leaf Warbler",2,1604.15,1555,1739,141.1,93.82,308.1,1470.4,1318.3,1610.68
"Chestnut-crowned Warbler",2,1371,1056.1,1669.535,489,417.9,489,896.925,570.2,1198.20375
"Rufous-winged Fulvetta",2,1739,1536.5,1739,881.95,489,1255.19,825.9,445.11,1250
"Gray-throated Babbler",0,248.45,174.24625,489.60625,465.3,250,489,-147.45,-312,134.51
"Pin-striped Tit-Babbler",0,148,129.4,191.49,135.2,125,142,13.975,-8.08875000000001,55.34
"Black-tailed Crake",0,1420.45,1263.58,1771.73,1476.5,1118.595,1561.175,-12.6999999999998,-243.13,420.965
"Blue-winged Minla",2,991,891.9725,1173.45875,232.925,151,490.00625,743.65,449.4875,913.99125
"Blyth's Shrike-Babbler",2,911,822.45,1084,489,378.875,500.64375,422,333.45,612.175
"Gray Bushchat",2,1258.95,1196.9425,1418.55125,378.325,209.185,545.5475,886.925,678.96375,1100.03
"Gray-headed Canary-Flycatcher",2,515,437.995,515,125,92.5975,142,388.3,312.38625,422.2
"Nepal Fulvetta",0,413,232.37,492.315,489,344.45875,489,-73.95,-250.235,74.855
"Russet Sparrow",0,1235.675,1189.7925,1329.8025,1317.6,1267.3,1406.55,-75.9749999999999,-191.25375,41.225
"White-tailed Nuthatch",0,1095.8,890.04375,1469,1301,623.8775,1426.25875,-107.3,-436.97125,548.695
"Gray-sided Bush Warbler",2,2321.025,2230.7375,2484.875,489,489,642.2875,1832.025,1590.68125,1993.85
"Nepal House-Martin",0,869.4,370.88375,946.4775,440.25,218.54,622,381.325,-134.41375,672.41125
"Himalayan Bulbul",0,440,355,529,439.3,368.98,529,-9.72500000000002,-136.8225,97.3424999999999
"Oriental Turtle-Dove",2,1026,877.8275,1178.9075,358.425,198.08125,566,652,356.78625,898.78125
"Rufous Sibia",2,1395.475,1346.99375,1469,664,566.9,778.1225,747.7,616.6375,882.805
"Large Niltava",2,903.025,482.2775,1084.45375,329.6,142,489,518.85,96.96125,887.1275
"Lineated Barbet",0,84.45,75,98.72,82.65,70.34,117.1175,-1.90000000000001,-35.5975,24.04
"Greater Yellownape",0,257.775,181.39,390.02,146.775,125.195,241.38125,97.95,-5.96875,236.30375
"Red Junglefowl",0,146.9,118.69,185.5,125,100.84,142,25,-9.40999999999999,68.91
"Black-crested Bulbul",2,167.6,148.7975,219.4625,125,102.8975,142,41.7,15.405,97.60125
"Common Green-Magpie",0,433,316.99,473.26125,265.65,225.4825,411.705,150.825,-22.80625,220.12375
"Oriental Magpie-Robin",1,52,46,80,110,102,117.10375,-54.775,-66,-27.5925
"Common Myna",0,88.7,81.3975,102.3,102,81,110,-10,-25.45125,14.8025
"Common Tailorbird",0,104.925,51.48125,138.3025,122.6,103.49625,142,-18.25,-70.3075,27.0025
"Red-wattled Lapwing",0,83.225,76.39375,111.7375,82.05,49.975,108,2.60000000000002,-26.15,43.875
"Rufous-gorgeted Flycatcher",2,2182.2,1666.8,2436.2,489,403.75,521.15625,1697,1178.15625,1948.625
"Whiskered Yuhina",2,1240.7,1073.55,1361,489,489,539,747.8,583.05,870.4075
"Barred Cuckoo-Dove",0,529,421.55,756.6,296.05,142,516.25,252.45,-1.14999999999998,546.7
"Scarlet Minivet",2,409.4,310.7,440.96625,133,120.44375,142,273.9,172.89125,315
"Barn Swallow",2,593.2,485.8975,665.115,117.85,111.2475,118.3725,474.8,374.6225,547.2375
"Rufous-bellied Niltava",2,1668.6,1412.055,1739,220.2,123.9,418.41,1441.9,1147.35,1584.89
"White-collared Blackbird",2,2332,2300.995,2387,1567.9,1262.39375,1832.76625,760.5,493.01,1085.555
"Blue-fronted Redstart",2,1974.6,1397.85,2487.5,1067,889.99375,1090.0375,943.325,335.09125,1482.1
"Black-chinned Yuhina",0,507.2,438.52375,642.875,640.55,497.12375,717.3325,-120.05,-238.285,60.58125
"Yellow-bellied Warbler",0,394.5,364.02,433.735,299.9,193.845,425.37,138.1,-55.08,200.19
"Cattle Egret",0,57.75,45.09875,90.75375,70.95,46,102.4025,-7.09999999999999,-45.70625,30.7025
"Gray-backed Shrike",2,512.4,374.555,618,133.75,116.995,143.75,377.95,239.58,484.0125
"Gray-headed Woodpecker",0,198,150.65,305.3025,252.4,191.1675,456.8775,-84.95,-192.87,39.615
"Mountain Imperial-Pigeon",2,268.2,140.2225,400.347499999999,134.35,98.805,142,139.25,6.85749999999999,260.485
"Long-tailed Broadbill",2,321.775,215.21875,437.9375,143.5,137.75,195.15,179.625,70.4625,291.9
"Gray Treepie",1,411.225,343.08625,445.0075,542.175,489,669.75,-135.25,-276.21,-51.59
"Red-whiskered Bulbul",0,105.275,72.35,139,91.65,75.0975,125,10.275,-38.30625,56.75
"Rufous-necked Laughingthrush",1,176.225,164.38,197.04,243,216.795,261,-65.9,-88.875,-36.7075
"Chestnut-tailed Starling",0,46,44,84.20125,81,59.17,106.905,-32,-57.50625,10.955
"Bar-winged Flycatcher-shrike",0,363,189.95625,500.00625,489,353.7,555.795,-120.65,-310.4025,74.16125
"Greenish Warbler",2,515,515,515,90.925,85.08,106.25,424.075,408.75,429.92
"Lesser Yellownape",2,384.25,222.79,440.7,145,122.8,306.275,210.7,38.695,300.48
"Black Eagle",0,630.6,445,951.5,532,325.735,795.655,94.75,-263.52125,464.66875
"Collared Owlet",2,662.4,642.75,725.3425,444,251.3625,489,222.5,156.6675,419.8175
"Chestnut-headed Tesia",2,1739,1739,1739,534.5,380.935,785.2425,1204.5,953.7575,1358.065
"Chestnut-bellied Rock-Thrush",2,1073.45,469.6,1442.5475,400.2,183.14,580.295,685.2,101.6625,1143.025
"Stripe-throated Yuhina",2,1739,1739,1739,883.65,756.6,983.215,855.35,755.785,982.4
"Whistler's Warbler",2,1739,1724.2,1739,373.5,162,489,1365.05,1246.2525,1577
"Yellow-browed Tit",2,1592.5,1592.5,1592.5,1443.7,1443.7,1443.7,148.8,148.8,148.8
"Fire-tailed Sunbird",2,2179.5,2132.93,2465.645,777.85,582.915,1138.6975,1439.05,1024.485,1755.9725
"Red-billed Chough",0,2270.2,2261.09625,2319.61,2185,1845.37875,2271.4,89.0750000000003,-1.81875000000018,437.9275
"Rufous-vented Tit",0,2612.025,2552.5,3140,2681,2407.6125,2853.53,-14.2250000000001,-254.95375,449.835
"Eurasian Nutcracker",2,2468,2321.44,2525.85625,1902.8,1480.4,2387.8525,550.7,13.1874999999998,990.17875
"Fulvous-breasted Woodpecker",1,45.2,44,60.15,79.6,63.625,110.78,-35.6,-66.42,-13.895
"Snow Pigeon",2,3099.85,3044.65,3418,2114,2040.87,2360.15,990.15,686.75,1298.72
"Rufous-breasted Accentor",2,2272.2,1987.39,2557.01,1549.9,1509.145,1590.655,722.3,478.245,966.355
"Yellow-billed Blue-Magpie",0,2044.375,1765.71875,2137.8,1956.35,1871.2,2131.01,46.5500000000001,-242.07625,228.4025
"Black-faced Warbler",2,1739,1739,1739,1175.2,1175.2,1175.2,563.8,563.8,563.8
"White-throated Laughingthrush",2,1702.75,1501,1974.20125,1374.2,1031.25,1601.515,368.75,44.5675000000001,727.72375
"Dark-breasted Rosefinch",2,2554.35,2269.15,2818.93,1459.1,1318.17,1643.59375,1095.25,801.53875,1361.415
"Red-billed Leiothrix",2,1390.2,1293.975,1492.30375,948,839.9,1097.075,441.975,243.5175,571.02
"Scaly-breasted Munia",0,85.3,52,146.24,108,66.1,109.26,-22.7,-56.4,59.66
"Rufous Treepie",1,44,44,47.6,78.4,47.9625,110,-34.1,-66,-3.4475
"Long-tailed Shrike",2,421.3,121.4725,1005.8,108,81,111.5525,313.625,15.1225,902.735
"Himalayan White-browed Rosefinch",2,3540,3371.7,3683,2564.2,2308.9,2898.2025,1004.65,519.21,1297.4225
"Indian Pond-Heron",0,75,63.14,93.03,56.5,43.49,83.22,19.4,-9.74,41.41
"Black Drongo",1,44,44,46,79.3,46,93.0025,-35,-49.0025,-2
"House Sparrow",0,108.7,86,121,108.6,74.3775,112,0.149999999999999,-23.20125,34.05625
"Jungle Myna",1,44,44,44,73.9,45.9925,93.0712499999999,-29.9,-49.07125,-1.99250000000001
"White-breasted Waterhen",1,44,44,44,70.1,45.3,101.195,-26.1,-57.195,-1.3
"Coal Tit",0,2286.4,1851,2601.2,2340,2220.1275,2472.7925,-42.375,-496.985,263.58625
"Eurasian Hoopoe",2,1207,1198.33,1207.61875,81.775,75.07,103.95,1125.6,1101.3,1130.59
"Black-faced Laughingthrush",0,1812.5,1739,2611.66,1739,1344.2525,1898.3075,116.2,-109.57625,930.5175
"Spotted Laughingthrush",0,1739,1739,2360.6075,2374,2140,2538,-549.6,-794.21,97.3249999999997
"Kalij Pheasant",2,900.1,729.72625,1165.13625,489,252.0075,725.5625,426.3,133.0075,734.485
"Gray-winged Blackbird",2,1440.65,1321.5,1633.49125,441.1,121.15,1124.74375,1039,297.68875,1422.77625
"Crimson Sunbird",0,134.25,47,189.11875,140,105.73125,221.8,-10.225,-150.45375,61.6
"Rose-ringed Parakeet",1,44,44,46.0725,71.35,45.7775,102.4675,-27.35,-58.4675,-1.35
"Black Kite",0,44,44,58.37,67.9,46,86.29,-21.85,-42.03,1.25999999999996
"Brown Parrotbill",1,2334.125,2271,2430.275,2454.25,2420.5,2520.6675,-133.525,-222.41,-17.745
"House Crow",0,108.2,86,115.8075,102.95,83.79,110,2,-22,25.0025
"Himalayan Prinia",0,712.4,512,1020.4225,804,674.105,1111.125,-72.1999999999999,-439.125,269.655
"Eurasian Jay",0,1834.25,1564,2306.83375,1850.675,1663.65,1927.0075,-18.725,-329.545,598.47125
"White-browed Fulvetta",0,2065.5,1778.8,2368,2228,1975.775,2368,-141.15,-480.425,230.1
"Rusty-cheeked Scimitar-Babbler",0,695,576.45,1002.91,655.4,572.6,805.5125,52.8,-142.0325,364.515
"White-browed Wagtail",2,113,113,113,111.8,111.8,111.8,1.2,1.2,1.2
"Indian Peafowl",0,98.3,96,102.8425,95.975,73.23,124.59625,2.55000000000001,-26.2,24.78875
"Jungle Babbler",1,44,44,44,83.3,46,110,-39.3,-66,-2
"Eurasian Collared-Dove",0,46,44,80.835,58.7,46,81,-9,-35.08625,27.615
