"","Value","Std.Error","t-value","p-value","Lambda"
"(Intercept)",-142.66853805768,211.06493942435,-0.675946172996746,0.499818533240005,0.817298463563173
"Median_S",0.209690815301587,0.0228527108547372,9.17575234879061,4.29961025976461e-17,0.817298463563173
