"elev_round","maxTemp_Jan_mean","maxTemp_June_mean","minTemp_Jan_mean","minTemp_June_mean","maxTemp_Jan_ci","maxTemp_June_ci","minTemp_Jan_ci","minTemp_June_ci","tempRange_Jan","tempRange_June"
4600,-3.27043149514704,10.8986986077284,-15.5063651895743,3.95176124177542,0.0227684138174523,0.0142323611003212,0.0368696292574727,0.0158427587618256,12.2359336944273,6.94693736595296
4700,-3.49250406126712,10.5667285526418,-15.6747969366442,3.66242747737294,0.0219084462981779,0.0144334466342792,0.0355465543517263,0.0152071116332355,12.1822928753771,6.90430107526882
4800,-3.90941600303375,10.2111035267349,-16.1480811528252,3.23474402730375,0.0215078110569525,0.0139496478548569,0.035090248939814,0.0150603469261015,12.2386651497914,6.97635949943117
4900,-4.33429541595925,9.82982860376748,-16.60443447328,2.80522273425499,0.021930006842777,0.0142583298183663,0.0360269243597677,0.0154689360022703,12.2701390573207,7.02460586951249
5000,-4.70635594902537,9.45991504228036,-17.0102028663305,2.40987732740482,0.0211989110462627,0.013841882331468,0.0347746423594764,0.0149924617076853,12.3038469173052,7.05003771487554
5100,-5.14987977090893,9.08364447164779,-17.5382459668605,1.95745201766275,0.0221311088250317,0.0147578333156906,0.0361240331342395,0.0157248180175721,12.3883661959516,7.12619245398505
5200,-5.57263610315186,8.74605569484241,-18.0928993553009,1.48917890401146,0.0222981240508161,0.0156589543884636,0.0357317214392689,0.0158412904987371,12.520263252149,7.25687679083095
5300,-6.05528301886792,8.3884748427673,-18.7613417190776,0.982122641509434,0.023744075650248,0.0172427754684433,0.0373832584891038,0.0166858079346073,12.7060587002096,7.40635220125786
5400,-6.57471983158938,7.98636616927744,-19.4590613584298,0.451606711658721,0.0254494045423462,0.0191348501451927,0.0393951729823483,0.0177255054838514,12.8843415268404,7.53475945761872
5500,-7.14381683127908,7.52757325932577,-20.2140641580279,-0.108170761570484,0.0290512225902818,0.0228927081711629,0.0440431486322962,0.0200687902167457,13.0702473267488,7.63574402089625
5600,-7.69761877891886,7.00784335853741,-20.8355716059136,-0.62755896625663,0.0344141336430014,0.0279577842720961,0.0517495508184306,0.0240645557009406,13.1379528269947,7.63540232479404
5700,-8.30212325220093,6.44522699810116,-21.4523562920766,-1.1522009321595,0.0421118624465199,0.0336100813855167,0.0665122904206448,0.0304450445796367,13.1502330398757,7.59742793026066
5800,-8.79417085427136,5.79273869346734,-21.8163567839196,-1.60628140703518,0.0488602443250879,0.0410642458653819,0.0804701995239712,0.0361798650613838,13.0221859296482,7.39902010050251
5900,-9.1902754590985,5.16669449081803,-22.0696577629382,-1.97888146911519,0.0669499149431532,0.055512817941388,0.108476019731889,0.0523810905102511,12.8793823038397,7.14557595993322
6000,-9.33029490616622,4.53029490616622,-21.9071045576407,-2.13806970509383,0.0837260555612129,0.0673389725301805,0.1344527448833,0.0660457333178187,12.5768096514745,6.66836461126005
6100,-9.45247225025227,4.01876892028254,-21.7330978809284,-2.33329969727548,0.100553681640803,0.0799633292345127,0.151498200790926,0.0811432832882579,12.2806256306761,6.35206861755802
6200,-9.87203389830509,3.47189265536723,-22.0152542372881,-2.74435028248588,0.129908910078634,0.109863060674274,0.175568446211435,0.111394649094051,12.1432203389831,6.21624293785311
6300,-9.89439834024896,3.35020746887967,-21.9771784232365,-2.85954356846473,0.165272692879997,0.134606610254982,0.226074034018235,0.139804006655149,12.0827800829876,6.2097510373444
6400,-10.3957446808511,2.83829787234043,-22.5515957446808,-3.37074468085106,0.204485946791892,0.17496760210194,0.260328515420142,0.178634301166494,12.1558510638298,6.20904255319149
6500,-10.6800796812749,2.50916334661355,-22.8820717131474,-3.68446215139442,0.247109280977141,0.216286906459376,0.309486284398576,0.220813577561412,12.2019920318725,6.19362549800797
6600,-10.8111111111111,2.37883597883598,-23.0825396825397,-3.81693121693122,0.345709321834802,0.30822460992558,0.41436100721457,0.314438886799024,12.2714285714286,6.1957671957672
6700,-11.4678321678322,1.61328671328671,-23.534965034965,-4.50559440559441,0.443421997475256,0.392582281798195,0.51644573077974,0.407490734310434,12.0671328671329,6.11888111888112
6800,-11.6596330275229,1.58440366972477,-24.1651376146789,-4.63669724770642,0.5108107222481,0.471491801768077,0.576111305172596,0.472980840799464,12.505504587156,6.22110091743119
6900,-12.3277777777778,0.973611111111111,-24.7472222222222,-5.21944444444444,0.627341605170815,0.586376596232927,0.703787127614174,0.585936171950206,12.4194444444444,6.19305555555556
7000,-12.3738095238095,0.978571428571429,-24.9166666666667,-5.1952380952381,0.942100656336952,0.822113619290281,1.1847837896774,0.854979799475029,12.5428571428571,6.17380952380952
7100,-12.9555555555556,0.622222222222222,-26.0166666666667,-5.69166666666667,0.982884800135759,0.975901472950835,0.926884472982833,0.933501078068748,13.0611111111111,6.31388888888889
7200,-14.1222222222222,-0.586111111111111,-26.9888888888889,-6.82777777777778,0.87398359538919,0.851760678234607,0.918368158965668,0.820566353548424,12.8666666666667,6.24166666666667
7300,-13.8115384615385,-0.453846153846154,-26.2230769230769,-6.62692307692308,1.27643643664679,1.19587363317593,1.39818640138177,1.18910014801339,12.4115384615385,6.17307692307692
7400,-15.35,-1.68333333333333,-28.0666666666667,-8.01666666666667,2.21787917161842,2.27074983414425,1.89327966990233,2.12208784213758,12.7166666666667,6.33333333333333
7500,-13.92,-0.65,-25.7,-6.76,2.36350672757702,1.98834136144452,2.90180594371187,2.14548177717976,11.78,6.11
7600,-15.825,-2.675,-27.1,-8.775,3.13530430123968,2.55469733541473,3.63607216300167,2.83165057595001,11.275,6.1
7700,-14,-1.025,-25.075,-7,3.08759134386163,2.53330557618344,3.51008245821312,2.76371138540432,11.075,5.975
7800,-11.7,0.9,-22.6,-4.9,9.99581632115427,8.81983793043024,10.9757983134243,9.40782712579225,10.9,5.8
7900,-14.0666666666667,-1.2,-25.0666666666667,-7.16666666666667,6.63145285150928,5.78217057883755,7.21942238836752,6.23947521863383,11,5.96666666666667
8000,-20,-6.7,-31.3,-12.8,NA,NA,NA,NA,11.3,6.1
8200,-19.7,-6.45,-31.05,-12.55,1.56797118763204,1.66596938685905,1.66596938685904,1.66596938685905,11.35,6.1
